pp_no,condition,bin,bin_no,trial,muscle,rms,meanRMS,sdRMS,outlier2SD,outlier1.5SD
5410,285,bin_0,0,trial1,brow,2.9791,12.6924875,4.679488515528623,FALSE,FALSE
p488,285,bin_0,0,trial1,brow,13.9241,15.06165,1.0111999138223289,FALSE,FALSE
pp481,285,bin_0,0,trial1,brow,12.0125,12.0354,2.8958856863784233,FALSE,FALSE
pp4810,285,bin_0,0,trial1,brow,9.1277,7.394425,1.9267408749714412,FALSE,FALSE
pp4810,913,bin_0,0,trial1,brow,7.9219,14.5031875,17.511745930125013,FALSE,FALSE
pp4811,285,bin_0,0,trial1,brow,22.9762,20.8794125,3.7534886703429455,FALSE,FALSE
pp4811,913,bin_0,0,trial1,brow,18.9668,16.3806625,5.2847910870825485,FALSE,FALSE
pp4812,285,bin_0,0,trial1,brow,7.8698,8.526425,1.5031578196298239,FALSE,FALSE
pp4812,913,bin_0,0,trial1,brow,17.9674,13.9281125,2.4120926240433405,FALSE,TRUE
pp482,285,bin_0,0,trial1,brow,44.257,18.935975,15.467193423847595,FALSE,TRUE
pp482,913,bin_0,0,trial1,brow,36.6148,16.01605,10.760065933945626,FALSE,TRUE
pp483,285,bin_0,0,trial1,brow,15.6978,11.432112499999999,6.168585012426732,FALSE,FALSE
pp483,913,bin_0,0,trial1,brow,8.3866,9.0997375,8.105319785695865,FALSE,FALSE
pp485,285,bin_0,0,trial1,brow,9.2909,10.9239125,3.4280192066629382,FALSE,FALSE
pp485,913,bin_0,0,trial1,brow,15.9486,15.1226125,7.345462953306133,FALSE,FALSE
pp486,285,bin_0,0,trial1,brow,5.934,5.008875,1.0377655484604549,FALSE,FALSE
pp486,913,bin_0,0,trial1,brow,4.7295,8.0413875,2.214298958030671,FALSE,FALSE
pp488,913,bin_0,0,trial1,brow,9.6862,11.82645,2.4698915678917683,FALSE,FALSE
pp489,285,bin_0,0,trial1,brow,16.4369,7.1456125,3.7720266081615295,TRUE,TRUE
pp489,913,bin_0,0,trial1,brow,3.6685,6.2187625,3.811739558610815,FALSE,FALSE
pp541,285,bin_0,0,trial1,brow,17.9674,13.9281125,2.4120926240433405,FALSE,TRUE
pp541,913,bin_0,0,trial1,brow,8.8128,11.7729,10.934925852123028,FALSE,FALSE
pp5410,913,bin_0,0,trial1,brow,2.5791,14.117799999999999,9.786079828730486,FALSE,FALSE
pp5411,285,bin_0,0,trial1,brow,8.7259,6.770725,1.3519602168174707,FALSE,FALSE
pp5411,913,bin_0,0,trial1,brow,5.6684,6.81995,1.5880705579862808,FALSE,FALSE
pp5412,285,bin_0,0,trial1,brow,5.015,5.0863875,0.49691392884338786,FALSE,FALSE
pp5412,913,bin_0,0,trial1,brow,5.0809,4.314825,0.42865841129205495,FALSE,TRUE
pp5413,285,bin_0,0,trial1,brow,6.6543,6.2388375,1.1584252068309928,FALSE,FALSE
pp5413,913,bin_0,0,trial1,brow,8.1911,5.45235,1.282095692885007,TRUE,TRUE
pp5414,285,bin_0,0,trial1,brow,8.5922,6.133325,1.5811773658077883,FALSE,TRUE
pp5414,913,bin_0,0,trial1,brow,7.805,7.889275,3.5684158937425283,FALSE,FALSE
pp5416,285,bin_0,0,trial1,brow,5.5584,4.7710875,1.112548172231528,FALSE,FALSE
pp5416,913,bin_0,0,trial1,brow,5.23,4.8508000000000004,0.8894239644688177,FALSE,FALSE
pp5417,285,bin_0,0,trial1,brow,19.2769,21.4536125,6.364422642524502,FALSE,FALSE
pp5417,913,bin_0,0,trial1,brow,16.1647,16.54145,2.6002563604383315,FALSE,FALSE
pp5418,285,bin_0,0,trial1,brow,10.9821,10.9570875,1.2914153580333039,FALSE,FALSE
pp5418,913,bin_0,0,trial1,brow,11.9275,11.5684125,1.603823000955173,FALSE,FALSE
pp5419,285,bin_0,0,trial1,brow,4.4605,4.6240749999999995,0.40275662892478525,FALSE,FALSE
pp5419,913,bin_0,0,trial1,brow,4.0784,4.5672,0.518041115301534,FALSE,FALSE
pp542,285,bin_0,0,trial1,brow,9.477,14.411275,14.311846593918519,FALSE,FALSE
pp542,913,bin_0,0,trial1,brow,4.9336,6.3309875,1.9520245969157983,FALSE,FALSE
pp5421,285,bin_0,0,trial1,brow,5.5182,5.079725,0.6392312699082952,FALSE,FALSE
pp5421,913,bin_0,0,trial1,brow,4.5028,4.218775,0.7433759935975487,FALSE,FALSE
pp5422,285,bin_0,0,trial1,brow,7.1418,4.8504249999999995,2.2810887605640047,FALSE,FALSE
pp5422,913,bin_0,0,trial1,brow,2.6191,4.275975,1.931472266543988,FALSE,FALSE
pp5423,285,bin_0,0,trial1,brow,11.3243,9.7664875,0.9271872170903315,FALSE,TRUE
pp5423,913,bin_0,0,trial1,brow,8.1581,9.172475,0.9539813291823751,FALSE,FALSE
pp5424,285,bin_0,0,trial1,brow,18.8099,12.4130875,5.096900370235535,FALSE,FALSE
pp5424,913,bin_0,0,trial1,brow,16.0318,17.401975,1.7015530634855738,FALSE,FALSE
pp543,285,bin_0,0,trial1,brow,15.1507,13.2447375,4.074614244296193,FALSE,FALSE
pp543,913,bin_0,0,trial1,brow,5.8179,13.3363625,3.7111460374458454,FALSE,FALSE
pp544,285,bin_0,0,trial1,brow,24.673,13.863175,8.434815199897894,FALSE,FALSE
pp544,913,bin_0,0,trial1,brow,11.0955,14.441875,6.724479463178864,FALSE,FALSE
pp545,285,bin_0,0,trial1,brow,12.667,13.5709,1.2898778613275201,FALSE,FALSE
pp545,913,bin_0,0,trial1,brow,14.2989,14.469025,1.0916350250230813,FALSE,FALSE
pp546,285,bin_0,0,trial1,brow,7.5753,5.63855,1.019840477721884,FALSE,TRUE
pp546,913,bin_0,0,trial1,brow,4.9973,9.4140125,2.559617228324523,FALSE,FALSE
pp548,285,bin_0,0,trial1,brow,8.1285,7.480375,1.070653138109097,FALSE,FALSE
pp548,913,bin_0,0,trial1,brow,9.2679,8.5118375,0.8419947674379321,FALSE,FALSE
pp549,285,bin_0,0,trial1,brow,10.7641,11.3555125,1.1828248432550899,FALSE,FALSE
pp549,913,bin_0,0,trial1,brow,9.9538,11.2072375,1.4836215862712436,FALSE,FALSE
pp601,285,bin_0,0,trial1,brow,19.2124,16.1186,4.889240965046182,FALSE,FALSE
pp601,913,bin_0,0,trial1,brow,14.651,13.013125,2.136172795144223,FALSE,FALSE
pp602,285,bin_0,0,trial1,brow,20.7746,22.86225,1.6807239571089596,FALSE,FALSE
pp602,913,bin_0,0,trial1,brow,14.8847,18.5896375,4.7070192102365285,FALSE,FALSE
pp603,285,bin_0,0,trial1,brow,12.0332,11.1251125,4.606716003351597,FALSE,FALSE
pp603,913,bin_0,0,trial1,brow,11.0155,12.959675,3.2164152906835364,FALSE,FALSE
pp604,285,bin_0,0,trial1,brow,1.7254,2.1715875,0.7000601513696622,FALSE,FALSE
pp604,913,bin_0,0,trial1,brow,1.4724,2.091125,0.4530462661646316,FALSE,FALSE
pp605,285,bin_0,0,trial1,brow,5.2876,4.6893375,0.6308146590775636,FALSE,FALSE
pp605,913,bin_0,0,trial1,brow,18.0885,6.34175,4.958304522141184,TRUE,TRUE
pp606,285,bin_0,0,trial1,brow,8.2347,8.1531375,2.0358431948721254,FALSE,FALSE
pp606,913,bin_0,0,trial1,brow,7.4286,12.3601375,8.605314902171548,FALSE,FALSE
pp607,285,bin_0,0,trial1,brow,6.142,9.052175,6.097174668354892,FALSE,FALSE
pp607,913,bin_0,0,trial1,brow,6.5092,10.3415,5.762584947746975,FALSE,FALSE
pp608,285,bin_0,0,trial1,brow,10.8685,11.0788,0.935176175915533,FALSE,FALSE
pp608,913,bin_0,0,trial1,brow,11.0107,11.17725,0.8322289382821805,FALSE,FALSE
pp609,285,bin_0,0,trial1,brow,5.9487,7.9703,1.2380029586855943,FALSE,FALSE
pp609,913,bin_0,0,trial1,brow,11.5654,7.5412375,2.9934777127889705,FALSE,FALSE
5410,285,bin_0,0,trial2,brow,9.5844,12.6924875,4.679488515528623,FALSE,FALSE
p488,285,bin_0,0,trial2,brow,15.1053,15.06165,1.0111999138223289,FALSE,FALSE
pp481,285,bin_0,0,trial2,brow,11.3728,12.0354,2.8958856863784233,FALSE,FALSE
pp4810,285,bin_0,0,trial2,brow,8.9003,7.394425,1.9267408749714412,FALSE,FALSE
pp4810,913,bin_0,0,trial2,brow,10.3096,14.5031875,17.511745930125013,FALSE,FALSE
pp4811,285,bin_0,0,trial2,brow,21.0021,20.8794125,3.7534886703429455,FALSE,FALSE
pp4811,913,bin_0,0,trial2,brow,21.2802,16.3806625,5.2847910870825485,FALSE,FALSE
pp4812,285,bin_0,0,trial2,brow,10.3664,8.526425,1.5031578196298239,FALSE,FALSE
pp4812,913,bin_0,0,trial2,brow,13.9508,13.9281125,2.4120926240433405,FALSE,FALSE
pp482,285,bin_0,0,trial2,brow,4.1289,18.935975,15.467193423847595,FALSE,FALSE
pp482,913,bin_0,0,trial2,brow,28.3588,16.01605,10.760065933945626,FALSE,FALSE
pp483,285,bin_0,0,trial2,brow,5.5043,11.432112499999999,6.168585012426732,FALSE,FALSE
pp483,913,bin_0,0,trial2,brow,5.5192,9.0997375,8.105319785695865,FALSE,FALSE
pp485,285,bin_0,0,trial2,brow,9.9917,10.9239125,3.4280192066629382,FALSE,FALSE
pp485,913,bin_0,0,trial2,brow,7.7878,15.1226125,7.345462953306133,FALSE,FALSE
pp486,285,bin_0,0,trial2,brow,5.5818,5.008875,1.0377655484604549,FALSE,FALSE
pp486,913,bin_0,0,trial2,brow,6.0908,8.0413875,2.214298958030671,FALSE,FALSE
pp488,913,bin_0,0,trial2,brow,10.5653,11.82645,2.4698915678917683,FALSE,FALSE
pp489,285,bin_0,0,trial2,brow,5.3665,7.1456125,3.7720266081615295,FALSE,FALSE
pp489,913,bin_0,0,trial2,brow,3.2395,6.2187625,3.811739558610815,FALSE,FALSE
pp541,285,bin_0,0,trial2,brow,13.9508,13.9281125,2.4120926240433405,FALSE,FALSE
pp541,913,bin_0,0,trial2,brow,6.9878,11.7729,10.934925852123028,FALSE,FALSE
pp5410,913,bin_0,0,trial2,brow,12.7054,14.117799999999999,9.786079828730486,FALSE,FALSE
pp5411,285,bin_0,0,trial2,brow,4.772,6.770725,1.3519602168174707,FALSE,FALSE
pp5411,913,bin_0,0,trial2,brow,5.0534,6.81995,1.5880705579862808,FALSE,FALSE
pp5412,285,bin_0,0,trial2,brow,4.7912,5.0863875,0.49691392884338786,FALSE,FALSE
pp5412,913,bin_0,0,trial2,brow,4.5605,4.314825,0.42865841129205495,FALSE,FALSE
pp5413,285,bin_0,0,trial2,brow,4.5619,6.2388375,1.1584252068309928,FALSE,FALSE
pp5413,913,bin_0,0,trial2,brow,4.9166,5.45235,1.282095692885007,FALSE,FALSE
pp5414,285,bin_0,0,trial2,brow,5.1384,6.133325,1.5811773658077883,FALSE,FALSE
pp5414,913,bin_0,0,trial2,brow,4.5086,7.889275,3.5684158937425283,FALSE,FALSE
pp5416,285,bin_0,0,trial2,brow,4.9085,4.7710875,1.112548172231528,FALSE,FALSE
pp5416,913,bin_0,0,trial2,brow,4.0158,4.8508000000000004,0.8894239644688177,FALSE,FALSE
pp5417,285,bin_0,0,trial2,brow,19.2886,21.4536125,6.364422642524502,FALSE,FALSE
pp5417,913,bin_0,0,trial2,brow,14.1729,16.54145,2.6002563604383315,FALSE,FALSE
pp5418,285,bin_0,0,trial2,brow,11.8626,10.9570875,1.2914153580333039,FALSE,FALSE
pp5418,913,bin_0,0,trial2,brow,14.2823,11.5684125,1.603823000955173,FALSE,TRUE
pp5419,285,bin_0,0,trial2,brow,4.8866,4.6240749999999995,0.40275662892478525,FALSE,FALSE
pp5419,913,bin_0,0,trial2,brow,4.9319,4.5672,0.518041115301534,FALSE,FALSE
pp542,285,bin_0,0,trial2,brow,14.3934,14.411275,14.311846593918519,FALSE,FALSE
pp542,913,bin_0,0,trial2,brow,10.0369,6.3309875,1.9520245969157983,FALSE,TRUE
pp5421,285,bin_0,0,trial2,brow,4.4933,5.079725,0.6392312699082952,FALSE,FALSE
pp5421,913,bin_0,0,trial2,brow,2.9028,4.218775,0.7433759935975487,FALSE,FALSE
pp5422,285,bin_0,0,trial2,brow,6.2649,4.8504249999999995,2.2810887605640047,FALSE,FALSE
pp5422,913,bin_0,0,trial2,brow,4.0455,4.275975,1.931472266543988,FALSE,FALSE
pp5423,285,bin_0,0,trial2,brow,10.432,9.7664875,0.9271872170903315,FALSE,FALSE
pp5423,913,bin_0,0,trial2,brow,8.816,9.172475,0.9539813291823751,FALSE,FALSE
pp5424,285,bin_0,0,trial2,brow,17.4222,12.4130875,5.096900370235535,FALSE,FALSE
pp5424,913,bin_0,0,trial2,brow,15.1613,17.401975,1.7015530634855738,FALSE,FALSE
pp543,285,bin_0,0,trial2,brow,21.1243,13.2447375,4.074614244296193,FALSE,TRUE
pp543,913,bin_0,0,trial2,brow,13.1038,13.3363625,3.7111460374458454,FALSE,FALSE
pp544,285,bin_0,0,trial2,brow,20.5011,13.863175,8.434815199897894,FALSE,FALSE
pp544,913,bin_0,0,trial2,brow,19.3005,14.441875,6.724479463178864,FALSE,FALSE
pp545,285,bin_0,0,trial2,brow,11.2393,13.5709,1.2898778613275201,FALSE,FALSE
pp545,913,bin_0,0,trial2,brow,15.5107,14.469025,1.0916350250230813,FALSE,FALSE
pp546,285,bin_0,0,trial2,brow,5.3812,5.63855,1.019840477721884,FALSE,FALSE
pp546,913,bin_0,0,trial2,brow,10.1578,9.4140125,2.559617228324523,FALSE,FALSE
pp548,285,bin_0,0,trial2,brow,7.6742,7.480375,1.070653138109097,FALSE,FALSE
pp548,913,bin_0,0,trial2,brow,9.0302,8.5118375,0.8419947674379321,FALSE,FALSE
pp549,285,bin_0,0,trial2,brow,9.8677,11.3555125,1.1828248432550899,FALSE,FALSE
pp549,913,bin_0,0,trial2,brow,13.2327,11.2072375,1.4836215862712436,FALSE,FALSE
pp601,285,bin_0,0,trial2,brow,13.8195,16.1186,4.889240965046182,FALSE,FALSE
pp601,913,bin_0,0,trial2,brow,9.0645,13.013125,2.136172795144223,FALSE,FALSE
pp602,285,bin_0,0,trial2,brow,21.833,22.86225,1.6807239571089596,FALSE,FALSE
pp602,913,bin_0,0,trial2,brow,9.5767,18.5896375,4.7070192102365285,FALSE,FALSE
pp603,285,bin_0,0,trial2,brow,5.4925,11.1251125,4.606716003351597,FALSE,FALSE
pp603,913,bin_0,0,trial2,brow,9.9899,12.959675,3.2164152906835364,FALSE,FALSE
pp604,285,bin_0,0,trial2,brow,2.5938,2.1715875,0.7000601513696622,FALSE,FALSE
pp604,913,bin_0,0,trial2,brow,2.409,2.091125,0.4530462661646316,FALSE,FALSE
pp605,285,bin_0,0,trial2,brow,5.1791,4.6893375,0.6308146590775636,FALSE,FALSE
pp605,913,bin_0,0,trial2,brow,2.8403,6.34175,4.958304522141184,FALSE,FALSE
pp606,285,bin_0,0,trial2,brow,7.3156,8.1531375,2.0358431948721254,FALSE,FALSE
pp606,913,bin_0,0,trial2,brow,9.9365,12.3601375,8.605314902171548,FALSE,FALSE
pp607,285,bin_0,0,trial2,brow,4.377,9.052175,6.097174668354892,FALSE,FALSE
pp607,913,bin_0,0,trial2,brow,6.4868,10.3415,5.762584947746975,FALSE,FALSE
pp608,285,bin_0,0,trial2,brow,12.559,11.0788,0.935176175915533,FALSE,TRUE
pp608,913,bin_0,0,trial2,brow,10.8827,11.17725,0.8322289382821805,FALSE,FALSE
pp609,285,bin_0,0,trial2,brow,6.9246,7.9703,1.2380029586855943,FALSE,FALSE
pp609,913,bin_0,0,trial2,brow,12.1692,7.5412375,2.9934777127889705,FALSE,TRUE
5410,285,bin_0,0,trial3,brow,17.7902,12.6924875,4.679488515528623,FALSE,FALSE
p488,285,bin_0,0,trial3,brow,13.9808,15.06165,1.0111999138223289,FALSE,FALSE
pp481,285,bin_0,0,trial3,brow,10.2259,12.0354,2.8958856863784233,FALSE,FALSE
pp4810,285,bin_0,0,trial3,brow,8.533,7.394425,1.9267408749714412,FALSE,FALSE
pp4810,913,bin_0,0,trial3,brow,7.4037,14.5031875,17.511745930125013,FALSE,FALSE
pp4811,285,bin_0,0,trial3,brow,22.0764,20.8794125,3.7534886703429455,FALSE,FALSE
pp4811,913,bin_0,0,trial3,brow,18.9947,16.3806625,5.2847910870825485,FALSE,FALSE
pp4812,285,bin_0,0,trial3,brow,7.2722,8.526425,1.5031578196298239,FALSE,FALSE
pp4812,913,bin_0,0,trial3,brow,13.3838,13.9281125,2.4120926240433405,FALSE,FALSE
pp482,285,bin_0,0,trial3,brow,8.8398,18.935975,15.467193423847595,FALSE,FALSE
pp482,913,bin_0,0,trial3,brow,9.3454,16.01605,10.760065933945626,FALSE,FALSE
pp483,285,bin_0,0,trial3,brow,6.1,11.432112499999999,6.168585012426732,FALSE,FALSE
pp483,913,bin_0,0,trial3,brow,4.6103,9.0997375,8.105319785695865,FALSE,FALSE
pp485,285,bin_0,0,trial3,brow,15.8969,10.9239125,3.4280192066629382,FALSE,FALSE
pp485,913,bin_0,0,trial3,brow,16.7832,15.1226125,7.345462953306133,FALSE,FALSE
pp486,285,bin_0,0,trial3,brow,5.8376,5.008875,1.0377655484604549,FALSE,FALSE
pp486,913,bin_0,0,trial3,brow,11.4158,8.0413875,2.214298958030671,FALSE,TRUE
pp488,913,bin_0,0,trial3,brow,10.4498,11.82645,2.4698915678917683,FALSE,FALSE
pp489,285,bin_0,0,trial3,brow,6.1986,7.1456125,3.7720266081615295,FALSE,FALSE
pp489,913,bin_0,0,trial3,brow,4.2955,6.2187625,3.811739558610815,FALSE,FALSE
pp541,285,bin_0,0,trial3,brow,13.3838,13.9281125,2.4120926240433405,FALSE,FALSE
pp541,913,bin_0,0,trial3,brow,6.7694,11.7729,10.934925852123028,FALSE,FALSE
pp5410,913,bin_0,0,trial3,brow,31.2348,14.117799999999999,9.786079828730486,FALSE,TRUE
pp5411,285,bin_0,0,trial3,brow,4.908,6.770725,1.3519602168174707,FALSE,FALSE
pp5411,913,bin_0,0,trial3,brow,5.8589,6.81995,1.5880705579862808,FALSE,FALSE
pp5412,285,bin_0,0,trial3,brow,5.7252,5.0863875,0.49691392884338786,FALSE,FALSE
pp5412,913,bin_0,0,trial3,brow,4.3981,4.314825,0.42865841129205495,FALSE,FALSE
pp5413,285,bin_0,0,trial3,brow,6.9676,6.2388375,1.1584252068309928,FALSE,FALSE
pp5413,913,bin_0,0,trial3,brow,4.7194,5.45235,1.282095692885007,FALSE,FALSE
pp5414,285,bin_0,0,trial3,brow,5.9633,6.133325,1.5811773658077883,FALSE,FALSE
pp5414,913,bin_0,0,trial3,brow,7.2624,7.889275,3.5684158937425283,FALSE,FALSE
pp5416,285,bin_0,0,trial3,brow,5.1198,4.7710875,1.112548172231528,FALSE,FALSE
pp5416,913,bin_0,0,trial3,brow,4.1642,4.8508000000000004,0.8894239644688177,FALSE,FALSE
pp5417,285,bin_0,0,trial3,brow,15.3229,21.4536125,6.364422642524502,FALSE,FALSE
pp5417,913,bin_0,0,trial3,brow,14.6808,16.54145,2.6002563604383315,FALSE,FALSE
pp5418,285,bin_0,0,trial3,brow,11.8107,10.9570875,1.2914153580333039,FALSE,FALSE
pp5418,913,bin_0,0,trial3,brow,12.1226,11.5684125,1.603823000955173,FALSE,FALSE
pp5419,285,bin_0,0,trial3,brow,4.17,4.6240749999999995,0.40275662892478525,FALSE,FALSE
pp5419,913,bin_0,0,trial3,brow,4.2271,4.5672,0.518041115301534,FALSE,FALSE
pp542,285,bin_0,0,trial3,brow,9.3901,14.411275,14.311846593918519,FALSE,FALSE
pp542,913,bin_0,0,trial3,brow,5.425,6.3309875,1.9520245969157983,FALSE,FALSE
pp5421,285,bin_0,0,trial3,brow,5.434,5.079725,0.6392312699082952,FALSE,FALSE
pp5421,913,bin_0,0,trial3,brow,3.807,4.218775,0.7433759935975487,FALSE,FALSE
pp5422,285,bin_0,0,trial3,brow,3.5988,4.8504249999999995,2.2810887605640047,FALSE,FALSE
pp5422,913,bin_0,0,trial3,brow,5.0649,4.275975,1.931472266543988,FALSE,FALSE
pp5423,285,bin_0,0,trial3,brow,10.0849,9.7664875,0.9271872170903315,FALSE,FALSE
pp5423,913,bin_0,0,trial3,brow,8.7704,9.172475,0.9539813291823751,FALSE,FALSE
pp5424,285,bin_0,0,trial3,brow,14.8442,12.4130875,5.096900370235535,FALSE,FALSE
pp5424,913,bin_0,0,trial3,brow,15.6985,17.401975,1.7015530634855738,FALSE,FALSE
pp543,285,bin_0,0,trial3,brow,14.9902,13.2447375,4.074614244296193,FALSE,FALSE
pp543,913,bin_0,0,trial3,brow,12.8332,13.3363625,3.7111460374458454,FALSE,FALSE
pp544,285,bin_0,0,trial3,brow,22.624,13.863175,8.434815199897894,FALSE,FALSE
pp544,913,bin_0,0,trial3,brow,23.5916,14.441875,6.724479463178864,FALSE,FALSE
pp545,285,bin_0,0,trial3,brow,13.373,13.5709,1.2898778613275201,FALSE,FALSE
pp545,913,bin_0,0,trial3,brow,14.1868,14.469025,1.0916350250230813,FALSE,FALSE
pp546,285,bin_0,0,trial3,brow,6.2746,5.63855,1.019840477721884,FALSE,FALSE
pp546,913,bin_0,0,trial3,brow,6.3295,9.4140125,2.559617228324523,FALSE,FALSE
pp548,285,bin_0,0,trial3,brow,5.5828,7.480375,1.070653138109097,FALSE,FALSE
pp548,913,bin_0,0,trial3,brow,8.1098,8.5118375,0.8419947674379321,FALSE,FALSE
pp549,285,bin_0,0,trial3,brow,9.7634,11.3555125,1.1828248432550899,FALSE,FALSE
pp549,913,bin_0,0,trial3,brow,13.6353,11.2072375,1.4836215862712436,FALSE,TRUE
pp601,285,bin_0,0,trial3,brow,13.5091,16.1186,4.889240965046182,FALSE,FALSE
pp601,913,bin_0,0,trial3,brow,10.743,13.013125,2.136172795144223,FALSE,FALSE
pp602,285,bin_0,0,trial3,brow,22.9482,22.86225,1.6807239571089596,FALSE,FALSE
pp602,913,bin_0,0,trial3,brow,15.8477,18.5896375,4.7070192102365285,FALSE,FALSE
pp603,285,bin_0,0,trial3,brow,10.0804,11.1251125,4.606716003351597,FALSE,FALSE
pp603,913,bin_0,0,trial3,brow,10.1027,12.959675,3.2164152906835364,FALSE,FALSE
pp604,285,bin_0,0,trial3,brow,2.0262,2.1715875,0.7000601513696622,FALSE,FALSE
pp604,913,bin_0,0,trial3,brow,1.9843,2.091125,0.4530462661646316,FALSE,FALSE
pp605,285,bin_0,0,trial3,brow,4.9799,4.6893375,0.6308146590775636,FALSE,FALSE
pp605,913,bin_0,0,trial3,brow,3.8779,6.34175,4.958304522141184,FALSE,FALSE
pp606,285,bin_0,0,trial3,brow,10.608,8.1531375,2.0358431948721254,FALSE,FALSE
pp606,913,bin_0,0,trial3,brow,9.3155,12.3601375,8.605314902171548,FALSE,FALSE
pp607,285,bin_0,0,trial3,brow,22.786,9.052175,6.097174668354892,TRUE,TRUE
pp607,913,bin_0,0,trial3,brow,10.0244,10.3415,5.762584947746975,FALSE,FALSE
pp608,285,bin_0,0,trial3,brow,10.581,11.0788,0.935176175915533,FALSE,FALSE
pp608,913,bin_0,0,trial3,brow,12.1447,11.17725,0.8322289382821805,FALSE,FALSE
pp609,285,bin_0,0,trial3,brow,8.1227,7.9703,1.2380029586855943,FALSE,FALSE
pp609,913,bin_0,0,trial3,brow,9.1754,7.5412375,2.9934777127889705,FALSE,FALSE
pp481,913,bin_0,0,trial3,brow,8.9569,12.0776,4.413336264097718,FALSE,FALSE
5410,285,bin_0,0,trial4,brow,13.2002,12.6924875,4.679488515528623,FALSE,FALSE
p488,285,bin_0,0,trial4,brow,16.1344,15.06165,1.0111999138223289,FALSE,FALSE
pp481,285,bin_0,0,trial4,brow,11.4429,12.0354,2.8958856863784233,FALSE,FALSE
pp4810,285,bin_0,0,trial4,brow,8.002,7.394425,1.9267408749714412,FALSE,FALSE
pp4810,913,bin_0,0,trial4,brow,7.2654,14.5031875,17.511745930125013,FALSE,FALSE
pp4811,285,bin_0,0,trial4,brow,21.5281,20.8794125,3.7534886703429455,FALSE,FALSE
pp4811,913,bin_0,0,trial4,brow,19.3954,16.3806625,5.2847910870825485,FALSE,FALSE
pp4812,285,bin_0,0,trial4,brow,10.1104,8.526425,1.5031578196298239,FALSE,FALSE
pp4812,913,bin_0,0,trial4,brow,16.0354,13.9281125,2.4120926240433405,FALSE,FALSE
pp482,285,bin_0,0,trial4,brow,11.5019,18.935975,15.467193423847595,FALSE,FALSE
pp482,913,bin_0,0,trial4,brow,10.5876,16.01605,10.760065933945626,FALSE,FALSE
pp483,285,bin_0,0,trial4,brow,24.4214,11.432112499999999,6.168585012426732,TRUE,TRUE
pp483,913,bin_0,0,trial4,brow,28.1204,9.0997375,8.105319785695865,TRUE,TRUE
pp485,285,bin_0,0,trial4,brow,4.4771,10.9239125,3.4280192066629382,FALSE,FALSE
pp485,913,bin_0,0,trial4,brow,22.1783,15.1226125,7.345462953306133,FALSE,FALSE
pp486,285,bin_0,0,trial4,brow,3.4879,5.008875,1.0377655484604549,FALSE,FALSE
pp486,913,bin_0,0,trial4,brow,6.8523,8.0413875,2.214298958030671,FALSE,FALSE
pp488,913,bin_0,0,trial4,brow,12.894,11.82645,2.4698915678917683,FALSE,FALSE
pp489,285,bin_0,0,trial4,brow,6.0534,7.1456125,3.7720266081615295,FALSE,FALSE
pp489,913,bin_0,0,trial4,brow,8.7493,6.2187625,3.811739558610815,FALSE,FALSE
pp541,285,bin_0,0,trial4,brow,16.0354,13.9281125,2.4120926240433405,FALSE,FALSE
pp541,913,bin_0,0,trial4,brow,6.5672,11.7729,10.934925852123028,FALSE,FALSE
pp5410,913,bin_0,0,trial4,brow,24.6455,14.117799999999999,9.786079828730486,FALSE,FALSE
pp5411,285,bin_0,0,trial4,brow,6.8982,6.770725,1.3519602168174707,FALSE,FALSE
pp5411,913,bin_0,0,trial4,brow,4.9162,6.81995,1.5880705579862808,FALSE,FALSE
pp5412,285,bin_0,0,trial4,brow,5.8928,5.0863875,0.49691392884338786,FALSE,TRUE
pp5412,913,bin_0,0,trial4,brow,4.3688,4.314825,0.42865841129205495,FALSE,FALSE
pp5413,285,bin_0,0,trial4,brow,4.6246,6.2388375,1.1584252068309928,FALSE,FALSE
pp5413,913,bin_0,0,trial4,brow,5.678,5.45235,1.282095692885007,FALSE,FALSE
pp5414,285,bin_0,0,trial4,brow,4.2038,6.133325,1.5811773658077883,FALSE,FALSE
pp5414,913,bin_0,0,trial4,brow,6.6117,7.889275,3.5684158937425283,FALSE,FALSE
pp5416,285,bin_0,0,trial4,brow,5.7988,4.7710875,1.112548172231528,FALSE,FALSE
pp5416,913,bin_0,0,trial4,brow,4.6577,4.8508000000000004,0.8894239644688177,FALSE,FALSE
pp5417,285,bin_0,0,trial4,brow,17.743,21.4536125,6.364422642524502,FALSE,FALSE
pp5417,913,bin_0,0,trial4,brow,19.7401,16.54145,2.6002563604383315,FALSE,FALSE
pp5418,285,bin_0,0,trial4,brow,11.1872,10.9570875,1.2914153580333039,FALSE,FALSE
pp5418,913,bin_0,0,trial4,brow,10.7126,11.5684125,1.603823000955173,FALSE,FALSE
pp5419,285,bin_0,0,trial4,brow,4.9619,4.6240749999999995,0.40275662892478525,FALSE,FALSE
pp5419,913,bin_0,0,trial4,brow,4.8939,4.5672,0.518041115301534,FALSE,FALSE
pp542,285,bin_0,0,trial4,brow,7.4668,14.411275,14.311846593918519,FALSE,FALSE
pp542,913,bin_0,0,trial4,brow,4.5988,6.3309875,1.9520245969157983,FALSE,FALSE
pp5421,285,bin_0,0,trial4,brow,4.3609,5.079725,0.6392312699082952,FALSE,FALSE
pp5421,913,bin_0,0,trial4,brow,4.3167,4.218775,0.7433759935975487,FALSE,FALSE
