"","pp_no","condition","trial","muscle","bin","Zdiff"
"4564","pp486","429","trial5","brow","diff_bin4",NA
"4565","pp486","429","trial5","brow","diff_bin5",NA
"4566","pp486","429","trial5","brow","diff_bin6",NA
"4567","pp486","429","trial5","brow","diff_bin7",NA
"4568","pp486","429","trial5","brow","diff_bin8",NA
"4569","pp486","429","trial5","brow","diff_bin9",NA
"4570","pp486","429","trial5","brow","diff_bin10",NA
"4571","pp486","429","trial5","brow","diff_bin11",NA
"4572","pp486","429","trial5","brow","diff_bin12",NA
"4573","pp486","429","trial5","brow","diff_bin13",NA
"4574","pp486","429","trial5","brow","diff_bin14",NA
"4575","pp486","429","trial5","brow","diff_bin15",NA
"4576","pp486","429","trial5","brow","diff_bin16",NA
"4577","pp486","429","trial5","brow","diff_bin17",NA
"4578","pp486","429","trial5","brow","diff_bin18",NA
"4579","pp486","429","trial5","brow","diff_bin19",NA
"4580","pp486","429","trial5","brow","diff_bin20",NA
"4581","pp486","429","trial5","cheek","diff_bin1",2.65006744171769
"4582","pp486","429","trial5","cheek","diff_bin2",0.742884956033438
"4583","pp486","429","trial5","cheek","diff_bin3",-0.487735482715618
"4584","pp486","429","trial5","cheek","diff_bin4",0.0869491059140228
"4585","pp486","429","trial5","cheek","diff_bin5",-0.0366941180921563
"4586","pp486","429","trial5","cheek","diff_bin6",-0.893308048833582
"4587","pp486","429","trial5","cheek","diff_bin7",-0.149739351469234
"4588","pp486","429","trial5","cheek","diff_bin8",0.351898871641549
"4589","pp486","429","trial5","cheek","diff_bin9",0.354975707630643
"4590","pp486","429","trial5","cheek","diff_bin10",0.567163433989634
"4591","pp486","429","trial5","cheek","diff_bin11",0.887382290632364
"4592","pp486","429","trial5","cheek","diff_bin12",-0.487051741384708
"4593","pp486","429","trial5","cheek","diff_bin13",0.83006197572443
"4594","pp486","429","trial5","cheek","diff_bin14",0.209908588589292
"4595","pp486","429","trial5","cheek","diff_bin15",-0.34642894099427
"4596","pp486","429","trial5","cheek","diff_bin16",-0.235320974721437
"4597","pp486","429","trial5","cheek","diff_bin17",0.271901135925108
"4598","pp486","429","trial5","cheek","diff_bin18",-0.642830807943645
"4599","pp486","429","trial5","cheek","diff_bin19",0.350759302756699
"4600","pp486","429","trial5","cheek","diff_bin20",0.0501410309333813
"4601","pp486","429","trial6","brow","diff_bin1",-0.682697215861471
"4602","pp486","429","trial6","brow","diff_bin2",0.00115119743753844
"4603","pp486","429","trial6","brow","diff_bin3",0.318510336186023
"4604","pp486","429","trial6","brow","diff_bin4",-1.03927133828868
"4605","pp486","429","trial6","brow","diff_bin5",-0.972241939102979
"4606","pp486","429","trial6","brow","diff_bin6",-0.875838437559442
"4607","pp486","429","trial6","brow","diff_bin7",-1.44634960636274
"4608","pp486","429","trial6","brow","diff_bin8",0.407189674277689
"4609","pp486","429","trial6","brow","diff_bin9",-0.516590566245046
"4610","pp486","429","trial6","brow","diff_bin10",0.577826842841846
"4611","pp486","429","trial6","brow","diff_bin11",-1.1311814562857
"4612","pp486","429","trial6","brow","diff_bin12",-0.521269626797621
"4613","pp486","429","trial6","brow","diff_bin13",-1.05646502904933
"4614","pp486","429","trial6","brow","diff_bin14",-0.522012334821839
"4615","pp486","429","trial6","brow","diff_bin15",1.6217772416831
"4616","pp486","429","trial6","brow","diff_bin16",1.96364574523079
"4617","pp486","429","trial6","brow","diff_bin17",-0.606086883163352
"4618","pp486","429","trial6","brow","diff_bin18",-1.80905106998975
"4619","pp486","429","trial6","brow","diff_bin19",-0.798559667639527
"4620","pp486","429","trial6","brow","diff_bin20",-1.2509431251909
"4621","pp486","429","trial6","cheek","diff_bin1",-1.31631601888974
"4622","pp486","429","trial6","cheek","diff_bin2",-0.299706616715438
"4623","pp486","429","trial6","cheek","diff_bin3",-1.80268401894354
"4624","pp486","429","trial6","cheek","diff_bin4",-1.80462128604779
"4625","pp486","429","trial6","cheek","diff_bin5",-2.29110324299007
"4626","pp486","429","trial6","cheek","diff_bin6",-2.21201716238151
"4627","pp486","429","trial6","cheek","diff_bin7",1.05125229627373
"4628","pp486","429","trial6","cheek","diff_bin8",0.0543574358073247
"4629","pp486","429","trial6","cheek","diff_bin9",-0.724196026321905
"4630","pp486","429","trial6","cheek","diff_bin10",-1.01501400573552
"4631","pp486","429","trial6","cheek","diff_bin11",-0.195094193086247
"4632","pp486","429","trial6","cheek","diff_bin12",-1.41830743408378
"4633","pp486","429","trial6","cheek","diff_bin13",-1.5878752841494
"4634","pp486","429","trial6","cheek","diff_bin14",-1.09273260368226
"4635","pp486","429","trial6","cheek","diff_bin15",-1.00065543778641
"4636","pp486","429","trial6","cheek","diff_bin16",-1.29762708917821
"4637","pp486","429","trial6","cheek","diff_bin17",-0.595196828556932
"4638","pp486","429","trial6","cheek","diff_bin18",-0.619241732027259
"4639","pp486","429","trial6","cheek","diff_bin19",1.63915588396763
"4640","pp486","429","trial6","cheek","diff_bin20",-1.51801971150812
"4641","pp486","429","trial7","brow","diff_bin1",0.315613774891571
"4642","pp486","429","trial7","brow","diff_bin2",-0.0113262973693292
"4643","pp486","429","trial7","brow","diff_bin3",-0.269974366803355
"4644","pp486","429","trial7","brow","diff_bin4",-0.73743479724636
"4645","pp486","429","trial7","brow","diff_bin5",-0.726368447685507
"4646","pp486","429","trial7","brow","diff_bin6",0.129565414824884
"4647","pp486","429","trial7","brow","diff_bin7",-1.1512717083408
"4648","pp486","429","trial7","brow","diff_bin8",-0.215051108412411
"4649","pp486","429","trial7","brow","diff_bin9",-0.239114848397084
"4650","pp486","429","trial7","brow","diff_bin10",-0.945950075045651
"4651","pp486","429","trial7","brow","diff_bin11",-0.804909821246593
"4652","pp486","429","trial7","brow","diff_bin12",-0.384499944137819
"4653","pp486","429","trial7","brow","diff_bin13",0.0758304892726895
"4654","pp486","429","trial7","brow","diff_bin14",-0.88345119480768
"4655","pp486","429","trial7","brow","diff_bin15",0.335889703952731
"4656","pp486","429","trial7","brow","diff_bin16",-0.280112331333935
"4657","pp486","429","trial7","brow","diff_bin17",0.189279139972037
"4658","pp486","429","trial7","brow","diff_bin18",-0.443433825859542
"4659","pp486","429","trial7","brow","diff_bin19",0.285682641515574
"4660","pp486","429","trial7","brow","diff_bin20",-0.55409732146807
"4661","pp486","429","trial7","cheek","diff_bin1",-0.0301985754485132
"4662","pp486","429","trial7","cheek","diff_bin2",0.145750860372261
"4663","pp486","429","trial7","cheek","diff_bin3",-1.61157831695427
"4664","pp486","429","trial7","cheek","diff_bin4",1.23563454184239
"4665","pp486","429","trial7","cheek","diff_bin5",-1.23301353340724
"4666","pp486","429","trial7","cheek","diff_bin6",-1.54366001141723
"4667","pp486","429","trial7","cheek","diff_bin7",-0.728868258749788
"4668","pp486","429","trial7","cheek","diff_bin8",1.05182208071616
"4669","pp486","429","trial7","cheek","diff_bin9",-1.85385066187329
"4670","pp486","429","trial7","cheek","diff_bin10",-0.685678598013989
"4671","pp486","429","trial7","cheek","diff_bin11",-1.41830743408378
"4672","pp486","429","trial7","cheek","diff_bin12",-1.25717239376605
"4673","pp486","429","trial7","cheek","diff_bin13",-0.3075696420209
"4674","pp486","429","trial7","cheek","diff_bin14",-0.306771943801505
"4675","pp486","429","trial7","cheek","diff_bin15",-1.28235686612123
"4676","pp486","429","trial7","cheek","diff_bin16",0.223583415207487
"4677","pp486","429","trial7","cheek","diff_bin17",0.455257769497406
"4678","pp486","429","trial7","cheek","diff_bin18",-0.771146264377707
"4679","pp486","429","trial7","cheek","diff_bin19",-0.679069098481861
"4680","pp486","429","trial7","cheek","diff_bin20",-0.504145274657452
"4681","pp486","429","trial8","brow","diff_bin1",-0.781885872495826
"4682","pp486","429","trial8","brow","diff_bin2",-1.1628208181174
"4683","pp486","429","trial8","brow","diff_bin3",-0.873944532097685
"4684","pp486","429","trial8","brow","diff_bin4",-0.535083996048081
"4685","pp486","429","trial8","brow","diff_bin5",-0.0119204637887038
"4686","pp486","429","trial8","brow","diff_bin6",-1.04387612803883
"4687","pp486","429","trial8","brow","diff_bin7",-1.53670003750889
"4688","pp486","429","trial8","brow","diff_bin8",-0.703567311342005
"4689","pp486","429","trial8","brow","diff_bin9",-0.880666039716861
"4690","pp486","429","trial8","brow","diff_bin10",-1.60335808268249
"4691","pp486","429","trial8","brow","diff_bin11",-1.62549078180419
"4692","pp486","429","trial8","brow","diff_bin12",-1.00213593707777
"4693","pp486","429","trial8","brow","diff_bin13",0.317656221958172
"4694","pp486","429","trial8","brow","diff_bin14",-0.832464288945093
"4695","pp486","429","trial8","brow","diff_bin15",-1.32395132397156
"4696","pp486","429","trial8","brow","diff_bin16",-0.981191570794809
"4697","pp486","429","trial8","brow","diff_bin17",-1.26290072438081
"4698","pp486","429","trial8","brow","diff_bin18",-0.949552208963109
"4699","pp486","429","trial8","brow","diff_bin19",-0.794103419494217
"4700","pp486","429","trial8","brow","diff_bin20",-0.366006514334783
"4701","pp486","429","trial8","cheek","diff_bin1",-0.396228101262197
"4702","pp486","429","trial8","cheek","diff_bin2",-0.372639025345811
"4703","pp486","429","trial8","cheek","diff_bin3",0.18643346956139
"4704","pp486","429","trial8","cheek","diff_bin4",-1.23460892984603
"4705","pp486","429","trial8","cheek","diff_bin5",0.611036836056342
"4706","pp486","429","trial8","cheek","diff_bin6",1.18572142468598
"4707","pp486","429","trial8","cheek","diff_bin7",0.206945709488683
"4708","pp486","429","trial8","cheek","diff_bin8",-1.21101985392964
"4709","pp486","429","trial8","cheek","diff_bin9",1.64633516794218
"4710","pp486","429","trial8","cheek","diff_bin10",0.553716521148408
"4711","pp486","429","trial8","cheek","diff_bin11",0.539471910087788
"4712","pp486","429","trial8","cheek","diff_bin12",-0.706760622383706
"4713","pp486","429","trial8","cheek","diff_bin13",2.13748935731235
"4714","pp486","429","trial8","cheek","diff_bin14",0.0631321162206671
"4715","pp486","429","trial8","cheek","diff_bin15",0.0830745717055337
"4716","pp486","429","trial8","cheek","diff_bin16",-0.835417949483222
"4717","pp486","429","trial8","cheek","diff_bin17",-0.592575820121778
"4718","pp486","429","trial8","cheek","diff_bin18",-0.702886088175217
"4719","pp486","429","trial8","cheek","diff_bin19",-0.0867211921370529
"4720","pp486","429","trial8","cheek","diff_bin20",0.0150423092800148
"4721","pp486","673","trial1","brow","diff_bin1",0.217873398904441
"4722","pp486","673","trial1","brow","diff_bin2",-0.149469989873935
"4723","pp486","673","trial1","brow","diff_bin3",0.0991515212331446
"4724","pp486","673","trial1","brow","diff_bin4",0.00471619595378625
"4725","pp486","673","trial1","brow","diff_bin5",0.0782442903513991
"4726","pp486","673","trial1","brow","diff_bin6",0.204616060672145
"4727","pp486","673","trial1","brow","diff_bin7",-0.110552089404895
"4728","pp486","673","trial1","brow","diff_bin8",-0.0306367059990054
"4729","pp486","673","trial1","brow","diff_bin9",0.218170482114129
"4730","pp486","673","trial1","brow","diff_bin10",0.0662495557602738
"4731","pp486","673","trial1","brow","diff_bin11",0.0906103789546342
"4732","pp486","673","trial1","brow","diff_bin12",0.0389550358702504
"4733","pp486","673","trial1","brow","diff_bin13",-0.00467906055257528
"4734","pp486","673","trial1","brow","diff_bin14",-0.00248807188113087
"4735","pp486","673","trial1","brow","diff_bin15",-0.034647329329784
"4736","pp486","673","trial1","brow","diff_bin16",0.286276807934948
"4737","pp486","673","trial1","brow","diff_bin17",0.44577335613583
"4738","pp486","673","trial1","brow","diff_bin18",0.518892961120123
"4739","pp486","673","trial1","brow","diff_bin19",1.24206776430149
"4740","pp486","673","trial1","brow","diff_bin20",1.11105406882938
"4741","pp486","673","trial1","cheek","diff_bin1",NA
"4742","pp486","673","trial1","cheek","diff_bin2",NA
"4743","pp486","673","trial1","cheek","diff_bin3",NA
"4744","pp486","673","trial1","cheek","diff_bin4",NA
"4745","pp486","673","trial1","cheek","diff_bin5",NA
"4746","pp486","673","trial1","cheek","diff_bin6",NA
"4747","pp486","673","trial1","cheek","diff_bin7",NA
"4748","pp486","673","trial1","cheek","diff_bin8",NA
"4749","pp486","673","trial1","cheek","diff_bin9",NA
"4750","pp486","673","trial1","cheek","diff_bin10",NA
"4751","pp486","673","trial1","cheek","diff_bin11",NA
"4752","pp486","673","trial1","cheek","diff_bin12",NA
"4753","pp486","673","trial1","cheek","diff_bin13",NA
"4754","pp486","673","trial1","cheek","diff_bin14",NA
"4755","pp486","673","trial1","cheek","diff_bin15",NA
"4756","pp486","673","trial1","cheek","diff_bin16",NA
"4757","pp486","673","trial1","cheek","diff_bin17",NA
"4758","pp486","673","trial1","cheek","diff_bin18",NA
"4759","pp486","673","trial1","cheek","diff_bin19",NA
"4760","pp486","673","trial1","cheek","diff_bin20",NA
"4761","pp486","673","trial2","brow","diff_bin1",-1.16631154583122
"4762","pp486","673","trial2","brow","diff_bin2",-0.967228659939505
"4763","pp486","673","trial2","brow","diff_bin3",-1.35614771682142
"4764","pp486","673","trial2","brow","diff_bin4",-0.422563730379008
"4765","pp486","673","trial2","brow","diff_bin5",-0.51514228559782
"4766","pp486","673","trial2","brow","diff_bin6",-0.0109549433572202
"4767","pp486","673","trial2","brow","diff_bin7",-0.542473940889054
"4768","pp486","673","trial2","brow","diff_bin8",-0.786230714437503
"4769","pp486","673","trial2","brow","diff_bin9",-0.379412394171923
"4770","pp486","673","trial2","brow","diff_bin10",-0.753328748964632
"4771","pp486","673","trial2","brow","diff_bin11",-0.952300228652717
"4772","pp486","673","trial2","brow","diff_bin12",-0.907106445379033
"4773","pp486","673","trial2","brow","diff_bin13",-1.25046036497516
"4774","pp486","673","trial2","brow","diff_bin14",-1.34522990886541
"4775","pp486","673","trial2","brow","diff_bin15",-1.71131069400262
"4776","pp486","673","trial2","brow","diff_bin16",-1.77507217788176
"4777","pp486","673","trial2","brow","diff_bin17",-2.23254318539903
"4778","pp486","673","trial2","brow","diff_bin18",-1.40145290629874
"4779","pp486","673","trial2","brow","diff_bin19",-1.40434946759319
"4780","pp486","673","trial2","brow","diff_bin20",-1.44865200123781
"4781","pp486","673","trial2","cheek","diff_bin1",2.37771047823864
"4782","pp486","673","trial2","cheek","diff_bin2",-1.77373896926836
"4783","pp486","673","trial2","cheek","diff_bin3",0.254351775098425
"4784","pp486","673","trial2","cheek","diff_bin4",-3.22372641835096
"4785","pp486","673","trial2","cheek","diff_bin5",-2.13156359911113
"4786","pp486","673","trial2","cheek","diff_bin6",-3.05187943051565
"4787","pp486","673","trial2","cheek","diff_bin7",-2.63958340797707
"4788","pp486","673","trial2","cheek","diff_bin8",-1.76325493552775
"4789","pp486","673","trial2","cheek","diff_bin9",-2.13691957286992
"4790","pp486","673","trial2","cheek","diff_bin10",-1.77465062437624
"4791","pp486","673","trial2","cheek","diff_bin11",-2.31332483624464
"4792","pp486","673","trial2","cheek","diff_bin12",-3.17255977542122
"4793","pp486","673","trial2","cheek","diff_bin13",-3.47990150366515
"4794","pp486","673","trial2","cheek","diff_bin14",-2.22591990277667
"4795","pp486","673","trial2","cheek","diff_bin15",-3.23500815031097
"4796","pp486","673","trial2","cheek","diff_bin16",-1.98843374717402
"4797","pp486","673","trial2","cheek","diff_bin17",-3.48582726186636
"4798","pp486","673","trial2","cheek","diff_bin18",-2.51263543420483
"4799","pp486","673","trial2","cheek","diff_bin19",-2.58647949794308
"4800","pp486","673","trial2","cheek","diff_bin20",-2.86989027960517
"4801","pp486","673","trial3","brow","diff_bin1",-0.202090853389802
"4802","pp486","673","trial3","brow","diff_bin2",-0.0479046675620809
"4803","pp486","673","trial3","brow","diff_bin3",0.306849820205795
"4804","pp486","673","trial3","brow","diff_bin4",0.22756573862049
"4805","pp486","673","trial3","brow","diff_bin5",0.180997945502002
"4806","pp486","673","trial3","brow","diff_bin6",0.334961318922458
"4807","pp486","673","trial3","brow","diff_bin7",0.438940442313021
"4808","pp486","673","trial3","brow","diff_bin8",1.40278978074233
"4809","pp486","673","trial3","brow","diff_bin9",1.33899116146198
"4810","pp486","673","trial3","brow","diff_bin10",0.72647985388914
"4811","pp486","673","trial3","brow","diff_bin11",0.859647402631483
"4812","pp486","673","trial3","brow","diff_bin12",0.928607842680153
"4813","pp486","673","trial3","brow","diff_bin13",-0.192584190679808
"4814","pp486","673","trial3","brow","diff_bin14",-0.519004367323755
"4815","pp486","673","trial3","brow","diff_bin15",0.197003303423907
"4816","pp486","673","trial3","brow","diff_bin16",0.676384197655615
"4817","pp486","673","trial3","brow","diff_bin17",-0.684256902712329
"4818","pp486","673","trial3","brow","diff_bin18",0.825074344104121
"4819","pp486","673","trial3","brow","diff_bin19",0.281746288987216
"4820","pp486","673","trial3","brow","diff_bin20",0.488998963145336
"4821","pp486","673","trial3","cheek","diff_bin1",1.20931050060237
"4822","pp486","673","trial3","cheek","diff_bin2",0.285348048766333
"4823","pp486","673","trial3","cheek","diff_bin3",0.192131313985638
"4824","pp486","673","trial3","cheek","diff_bin4",-0.665622185640636
"4825","pp486","673","trial3","cheek","diff_bin5",-0.083530399259474
"4826","pp486","673","trial3","cheek","diff_bin6",-0.096407527658274
"4827","pp486","673","trial3","cheek","diff_bin7",0.117375595139506
"4828","pp486","673","trial3","cheek","diff_bin8",-0.431554736692534
"4829","pp486","673","trial3","cheek","diff_bin9",-0.369562189356717
"4830","pp486","673","trial3","cheek","diff_bin10",0.601920284977546
"4831","pp486","673","trial3","cheek","diff_bin11",1.58286118105606
"4832","pp486","673","trial3","cheek","diff_bin12",-0.225520682311731
"4833","pp486","673","trial3","cheek","diff_bin13",0.421526530505858
"4834","pp486","673","trial3","cheek","diff_bin14",0.106777604510405
"4835","pp486","673","trial3","cheek","diff_bin15",0.490812318704712
"4836","pp486","673","trial3","cheek","diff_bin16",0.179254185586838
"4837","pp486","673","trial3","cheek","diff_bin17",0.581635958827223
"4838","pp486","673","trial3","cheek","diff_bin18",-0.295946039395435
"4839","pp486","673","trial3","cheek","diff_bin19",0.116463940031626
"4840","pp486","673","trial3","cheek","diff_bin20",-0.0164097919418341
"4841","pp486","673","trial4","brow","diff_bin1",-0.0380266508399776
"4842","pp486","673","trial4","brow","diff_bin2",-0.0170822845570212
"4843","pp486","673","trial4","brow","diff_bin3",1.51582994202836
"4844","pp486","673","trial4","brow","diff_bin4",-0.0574113302720755
"4845","pp486","673","trial4","brow","diff_bin5",0.118424794461609
"4846","pp486","673","trial4","brow","diff_bin6",0.206175747523003
"4847","pp486","673","trial4","brow","diff_bin7",0.199788458514726
"4848","pp486","673","trial4","brow","diff_bin8",-0.530887695711248
"4849","pp486","673","trial4","brow","diff_bin9",-0.336001110156363
"4850","pp486","673","trial4","brow","diff_bin10",0.441948409811105
"4851","pp486","673","trial4","brow","diff_bin11",-0.0583025799011373
"4852","pp486","673","trial4","brow","diff_bin12",-0.219767304366198
"4853","pp486","673","trial4","brow","diff_bin13",-0.360918964368888
"4854","pp486","673","trial4","brow","diff_bin14",-0.515513639609929
"4855","pp486","673","trial4","brow","diff_bin15",-0.0390293066726722
"4856","pp486","673","trial4","brow","diff_bin16",0.662347015997889
"4857","pp486","673","trial4","brow","diff_bin17",0.00935812110515066
"4858","pp486","673","trial4","brow","diff_bin18",0.69238955557752
"4859","pp486","673","trial4","brow","diff_bin19",-0.629890675339549
"4860","pp486","673","trial4","brow","diff_bin20",-0.295077898021935
"4861","pp486","673","trial4","cheek","diff_bin1",-1.18697495045932
"4862","pp486","673","trial4","cheek","diff_bin2",-1.64303041817612
"4863","pp486","673","trial4","cheek","diff_bin3",0.93900476111605
"4864","pp486","673","trial4","cheek","diff_bin4",-0.495940378686535
"4865","pp486","673","trial4","cheek","diff_bin5",-1.36292438628009
"4866","pp486","673","trial4","cheek","diff_bin6",-0.832796941048069
"4867","pp486","673","trial4","cheek","diff_bin7",1.20931050060237
"4868","pp486","673","trial4","cheek","diff_bin8",-1.10390037875378
"4869","pp486","673","trial4","cheek","diff_bin9",-0.582205743269648
"4870","pp486","673","trial4","cheek","diff_bin10",-1.621150695587
"4871","pp486","673","trial4","cheek","diff_bin11",-1.15347162524474
"4872","pp486","673","trial4","cheek","diff_bin12",-0.338907786354264
"4873","pp486","673","trial4","cheek","diff_bin13",-0.68362737402126
"4874","pp486","673","trial4","cheek","diff_bin14",-1.46924616323656
"4875","pp486","673","trial4","cheek","diff_bin15",0.876670343114778
"4876","pp486","673","trial4","cheek","diff_bin16",-1.17751652871507
"4877","pp486","673","trial4","cheek","diff_bin17",-0.00273496532363919
"4878","pp486","673","trial4","cheek","diff_bin18",-1.26423772085212
"4879","pp486","673","trial4","cheek","diff_bin19",-1.15746011634171
"4880","pp486","673","trial4","cheek","diff_bin20",-1.57932851751303
"4881","pp486","673","trial5","brow","diff_bin1",-0.044413939848255
"4882","pp486","673","trial5","brow","diff_bin2",0.285014204293777
"4883","pp486","673","trial5","brow","diff_bin3",0.52041551256977
"4884","pp486","673","trial5","brow","diff_bin4",-0.173979354673139
"4885","pp486","673","trial5","brow","diff_bin5",-0.755036977420334
"4886","pp486","673","trial5","brow","diff_bin6",-0.510166141835557
"4887","pp486","673","trial5","brow","diff_bin7",-0.940008410851904
"4888","pp486","673","trial5","brow","diff_bin8",-0.572962105283215
"4889","pp486","673","trial5","brow","diff_bin9",-1.11955807570668
"4890","pp486","673","trial5","brow","diff_bin10",-0.948586688531626
"4891","pp486","673","trial5","brow","diff_bin11",-0.72607136447582
"4892","pp486","673","trial5","brow","diff_bin12",-1.00934020491268
"4893","pp486","673","trial5","brow","diff_bin13",-0.551720655790572
"4894","pp486","673","trial5","brow","diff_bin14",-0.652766082485473
"4895","pp486","673","trial5","brow","diff_bin15",0.386839474414107
"4896","pp486","673","trial5","brow","diff_bin16",-0.585216787682817
"4897","pp486","673","trial5","brow","diff_bin17",-0.371168335103101
"4898","pp486","673","trial5","brow","diff_bin18",-0.463932567327968
"4899","pp486","673","trial5","brow","diff_bin19",-0.132721923927812
"4900","pp486","673","trial5","brow","diff_bin20",-0.740071410732335
"4901","pp486","673","trial5","cheek","diff_bin1",-4.45742369308911
"4902","pp486","673","trial5","cheek","diff_bin2",-6.27298484043145
"4903","pp486","673","trial5","cheek","diff_bin3",-5.16634949635403
"4904","pp486","673","trial5","cheek","diff_bin4",-4.86026129388344
"4905","pp486","673","trial5","cheek","diff_bin5",-3.97698145123653
"4906","pp486","673","trial5","cheek","diff_bin6",-4.75530699958879
"4907","pp486","673","trial5","cheek","diff_bin7",-4.33492003796778
"4908","pp486","673","trial5","cheek","diff_bin8",-5.38640024801848
"4909","pp486","673","trial5","cheek","diff_bin9",-5.97008743083844
"4910","pp486","673","trial5","cheek","diff_bin10",-4.03988565368023
"4911","pp486","673","trial5","cheek","diff_bin11",-5.77362575509037
"4912","pp486","673","trial5","cheek","diff_bin12",-4.47428931258489
"4913","pp486","673","trial5","cheek","diff_bin13",-6.93826515540664
"4914","pp486","673","trial5","cheek","diff_bin14",-3.95715295264015
"4915","pp486","673","trial5","cheek","diff_bin15",-4.499929612494
"4916","pp486","673","trial5","cheek","diff_bin16",-5.04031317768967
"4917","pp486","673","trial5","cheek","diff_bin17",-3.67522361052836
"4918","pp486","673","trial5","cheek","diff_bin18",-5.58787602685989
"4919","pp486","673","trial5","cheek","diff_bin19",-5.098431190817
"4920","pp486","673","trial5","cheek","diff_bin20",-5.99675334274392
"4921","pp486","673","trial6","brow","diff_bin1",0.490558649996194
"4922","pp486","673","trial6","brow","diff_bin2",0.503704582024858
"4923","pp486","673","trial6","brow","diff_bin3",0.0476447197536044
"4924","pp486","673","trial6","brow","diff_bin4",-0.655179883564183
"4925","pp486","673","trial6","brow","diff_bin5",-0.915201962843013
"4926","pp486","673","trial6","brow","diff_bin6",-0.384722756545085
"4927","pp486","673","trial6","brow","diff_bin7",-0.937557474371984
"4928","pp486","673","trial6","brow","diff_bin8",-1.28770717238971
"4929","pp486","673","trial6","brow","diff_bin9",-0.923148938702149
"4930","pp486","673","trial6","brow","diff_bin10",-0.813933723740846
"4931","pp486","673","trial6","brow","diff_bin11",-0.967562878550404
"4932","pp486","673","trial6","brow","diff_bin12",-0.998868021771205
"4933","pp486","673","trial6","brow","diff_bin13",-1.31893804480809
"4934","pp486","673","trial6","brow","diff_bin14",-1.41437602592014
"4935","pp486","673","trial6","brow","diff_bin15",0.0788013213695624
"4936","pp486","673","trial6","brow","diff_bin16",0.184080183802508
"4937","pp486","673","trial6","brow","diff_bin17",-1.04621565831512
"4938","pp486","673","trial6","brow","diff_bin18",-1.4053892588271
"4939","pp486","673","trial6","brow","diff_bin19",-0.31275434899833
"4940","pp486","673","trial6","brow","diff_bin20",-0.143676867285032
"4941","pp486","673","trial6","cheek","diff_bin1",-0.210934200585657
"4942","pp486","673","trial6","cheek","diff_bin2",-1.15221809947141
"4943","pp486","673","trial6","cheek","diff_bin3",-0.210592329920201
"4944","pp486","673","trial6","cheek","diff_bin4",0.299820573603923
"4945","pp486","673","trial6","cheek","diff_bin5",-0.119768689797691
"4946","pp486","673","trial6","cheek","diff_bin6",0.552121124709619
"4947","pp486","673","trial6","cheek","diff_bin7",1.39574397016376
"4948","pp486","673","trial6","cheek","diff_bin8",-0.801116926049251
"4949","pp486","673","trial6","cheek","diff_bin9",-0.159197773213485
"4950","pp486","673","trial6","cheek","diff_bin10",0.391100041280374
"4951","pp486","673","trial6","cheek","diff_bin11",-0.304378849143322
"4952","pp486","673","trial6","cheek","diff_bin12",1.34298193079522
"4953","pp486","673","trial6","cheek","diff_bin13",-0.281701428334815
"4954","pp486","673","trial6","cheek","diff_bin14",-0.270191782597834
"4955","pp486","673","trial6","cheek","diff_bin15",0.112133578269198
"4956","pp486","673","trial6","cheek","diff_bin16",1.01501400573552
"4957","pp486","673","trial6","cheek","diff_bin17",-0.185293900676541
"4958","pp486","673","trial6","cheek","diff_bin18",-0.17310051360865
"4959","pp486","673","trial6","cheek","diff_bin19",0.561009762011446
"4960","pp486","673","trial6","cheek","diff_bin20",-0.307911512686355
"4961","pp486","673","trial7","brow","diff_bin1",-0.792395191038515
"4962","pp486","673","trial7","brow","diff_bin2",0.382754580280906
"4963","pp486","673","trial7","brow","diff_bin3",0.113708598507823
"4964","pp486","673","trial7","brow","diff_bin4",-0.153369207001081
"4965","pp486","673","trial7","brow","diff_bin5",0.278218425872179
"4966","pp486","673","trial7","brow","diff_bin6",0.378075519728331
"4967","pp486","673","trial7","brow","diff_bin7",-0.107581257308022
"4968","pp486","673","trial7","brow","diff_bin8",-0.463301265507382
"4969","pp486","673","trial7","brow","diff_bin9",-0.220101522977096
"4970","pp486","673","trial7","brow","diff_bin10",-0.577826842841845
"4971","pp486","673","trial7","brow","diff_bin11",0.121321355756061
"4972","pp486","673","trial7","brow","diff_bin12",-0.989881254678164
"4973","pp486","673","trial7","brow","diff_bin13",-0.522755042846058
"4974","pp486","673","trial7","brow","diff_bin14",0.260690516500627
"4975","pp486","673","trial7","brow","diff_bin15",-0.779286394411062
"4976","pp486","673","trial7","brow","diff_bin16",-0.25675416397227
"4977","pp486","673","trial7","brow","diff_bin17",0.872979011666202
"4978","pp486","673","trial7","brow","diff_bin18",0.471508189174994
"4979","pp486","673","trial7","brow","diff_bin19",0.299014250550291
"4980","pp486","673","trial7","brow","diff_bin20",-0.329316737938398
"4981","pp486","673","trial7","cheek","diff_bin1",-0.0895701143491763
"4982","pp486","673","trial7","cheek","diff_bin2",0.64203310972425
"4983","pp486","673","trial7","cheek","diff_bin3",0.896840712376615
"4984","pp486","673","trial7","cheek","diff_bin4",-0.502891748884117
"4985","pp486","673","trial7","cheek","diff_bin5",-0.914048202537844
"4986","pp486","673","trial7","cheek","diff_bin6",1.48725135161718
"4987","pp486","673","trial7","cheek","diff_bin7",0.194524408643822
"4988","pp486","673","trial7","cheek","diff_bin8",-0.173442384274105
"4989","pp486","673","trial7","cheek","diff_bin9",-0.624027921343627
