pp_no,condition,trial,muscle,bin,Zdiff
pp488,285,trial2,brow,diff_bin1,0.665656000722564
pp488,285,trial2,brow,diff_bin2,-0.836892721430085
pp488,285,trial2,brow,diff_bin3,-0.389494966552118
pp488,285,trial2,brow,diff_bin4,-0.601935805761167
pp488,285,trial2,brow,diff_bin5,0.239116512123352
pp488,285,trial2,brow,diff_bin6,0.928403843427626
pp488,285,trial2,brow,diff_bin7,-0.0943444703070834
pp488,285,trial2,brow,diff_bin8,0.701223564608302
pp488,285,trial2,brow,diff_bin9,0.492791611837222
pp488,285,trial2,brow,diff_bin10,-0.445076820624406
pp488,285,trial2,cheek,diff_bin1,-0.127711819677471
pp488,285,trial2,cheek,diff_bin2,-0.440343089786871
pp488,285,trial2,cheek,diff_bin3,-0.280978975542308
pp488,285,trial2,cheek,diff_bin4,NA
pp488,285,trial2,cheek,diff_bin5,-0.267422972336319
pp488,285,trial2,cheek,diff_bin6,0.0026593116337108
pp488,285,trial2,cheek,diff_bin7,-0.217025773814534
pp488,285,trial2,cheek,diff_bin8,-0.398183271203654
pp488,285,trial2,cheek,diff_bin9,-0.363287913668621
pp488,285,trial2,cheek,diff_bin10,-0.568962967095366
pp488,285,trial3,brow,diff_bin1,-0.384581820015359
pp488,285,trial3,brow,diff_bin2,-0.119965173106131
pp488,285,trial3,brow,diff_bin3,0.557717486930339
pp488,285,trial3,brow,diff_bin4,-1.09933914410222
pp488,285,trial3,brow,diff_bin5,-0.196676571486811
pp488,285,trial3,brow,diff_bin6,-0.533935446332163
pp488,285,trial3,brow,diff_bin7,0.61655467735827
pp488,285,trial3,brow,diff_bin8,1.27355992313574
pp488,285,trial3,brow,diff_bin9,0.441972194285227
pp488,285,trial3,brow,diff_bin10,-1.1105821113305
pp488,285,trial3,cheek,diff_bin1,0.135106003244374
pp488,285,trial3,cheek,diff_bin2,0.00278903415242809
pp488,285,trial3,cheek,diff_bin3,-0.0657044557304613
pp488,285,trial3,cheek,diff_bin4,0.189524599846404
pp488,285,trial3,cheek,diff_bin5,-0.0171233724707225
pp488,285,trial3,cheek,diff_bin6,-0.0971621665194779
pp488,285,trial3,cheek,diff_bin7,-0.0934002134766675
pp488,285,trial3,cheek,diff_bin8,0.00577265208293271
pp488,285,trial3,cheek,diff_bin9,-0.0963189701478135
pp488,285,trial3,cheek,diff_bin10,-0.294664701267014
pp488,285,trial4,brow,diff_bin1,NA
pp488,285,trial4,brow,diff_bin2,0.041143834494942
pp488,285,trial4,brow,diff_bin3,-0.594038600898401
pp488,285,trial4,brow,diff_bin4,-1.00508509980501
pp488,285,trial4,brow,diff_bin5,-0.139135487200478
pp488,285,trial4,brow,diff_bin6,-0.917944568284956
pp488,285,trial4,brow,diff_bin7,-1.24631155215887
pp488,285,trial4,brow,diff_bin8,-0.121954545323469
pp488,285,trial4,brow,diff_bin9,2.09914939333096
pp488,285,trial4,brow,diff_bin10,0.250630757381276
pp488,285,trial4,cheek,diff_bin1,NA
pp488,285,trial4,cheek,diff_bin2,NA
pp488,285,trial4,cheek,diff_bin3,NA
pp488,285,trial4,cheek,diff_bin4,NA
pp488,285,trial4,cheek,diff_bin5,NA
pp488,285,trial4,cheek,diff_bin6,NA
pp488,285,trial4,cheek,diff_bin7,NA
pp488,285,trial4,cheek,diff_bin8,NA
pp488,285,trial4,cheek,diff_bin9,NA
pp488,285,trial4,cheek,diff_bin10,NA
pp488,285,trial5,brow,diff_bin1,-0.651428975168269
pp488,285,trial5,brow,diff_bin2,-0.849733214832902
pp488,285,trial5,brow,diff_bin3,1.40121130708159
pp488,285,trial5,brow,diff_bin4,0.976209060650321
pp488,285,trial5,brow,diff_bin5,-0.152096548616467
pp488,285,trial5,brow,diff_bin6,-0.37644347912625
pp488,285,trial5,brow,diff_bin7,-1.02069865751079
pp488,285,trial5,brow,diff_bin8,-0.0577219363060907
pp488,285,trial5,brow,diff_bin9,-0.114208050477169
pp488,285,trial5,brow,diff_bin10,1.46872939445791
pp488,285,trial5,cheek,diff_bin1,NA
pp488,285,trial5,cheek,diff_bin2,-0.0544834578613891
pp488,285,trial5,cheek,diff_bin3,-1.76759904004593
pp488,285,trial5,cheek,diff_bin4,-0.801814888193447
pp488,285,trial5,cheek,diff_bin5,-1.49284674540207
pp488,285,trial5,cheek,diff_bin6,-1.60914298343239
pp488,285,trial5,cheek,diff_bin7,-1.59026835695898
pp488,285,trial5,cheek,diff_bin8,-1.97703604651549
pp488,285,trial5,cheek,diff_bin9,-1.7821279621423
pp488,285,trial5,cheek,diff_bin10,-1.84653519268559
pp488,285,trial6,brow,diff_bin1,0.67979260026698
pp488,285,trial6,brow,diff_bin2,-0.0539541858944662
pp488,285,trial6,brow,diff_bin3,-0.206804284593258
pp488,285,trial6,brow,diff_bin4,-0.338645406996831
pp488,285,trial6,brow,diff_bin5,0.626169976408737
pp488,285,trial6,brow,diff_bin6,0.187453118479154
pp488,285,trial6,brow,diff_bin7,0.484381992918475
pp488,285,trial6,brow,diff_bin8,0.498096604416789
pp488,285,trial6,brow,diff_bin9,1.23865548332245
pp488,285,trial6,brow,diff_bin10,1.1609795408364
pp488,285,trial6,cheek,diff_bin1,0.401685779209029
pp488,285,trial6,cheek,diff_bin2,-0.728651387636724
pp488,285,trial6,cheek,diff_bin3,-0.20541560838931
pp488,285,trial6,cheek,diff_bin4,-0.465574119677444
pp488,285,trial6,cheek,diff_bin5,0.159104669207129
pp488,285,trial6,cheek,diff_bin6,0.565201014052556
pp488,285,trial6,cheek,diff_bin7,-0.555082657592583
pp488,285,trial6,cheek,diff_bin8,-0.330792422729864
pp488,285,trial6,cheek,diff_bin9,-0.47874095532728
pp488,285,trial6,cheek,diff_bin10,-0.409404269072726
pp488,285,trial7,brow,diff_bin1,-1.13144037760926
pp488,285,trial7,brow,diff_bin2,-0.423284152243568
pp488,285,trial7,brow,diff_bin3,0.0454541409658409
pp488,285,trial7,brow,diff_bin4,-0.398718419559775
pp488,285,trial7,brow,diff_bin5,-1.23434517685155
pp488,285,trial7,brow,diff_bin6,-2.69852312881222
pp488,285,trial7,brow,diff_bin7,-1.55867313228421
pp488,285,trial7,brow,diff_bin8,-1.10838174509012
pp488,285,trial7,brow,diff_bin9,-1.54420497070357
pp488,285,trial7,brow,diff_bin10,-1.18542470550702
pp488,285,trial7,cheek,diff_bin1,0.188616542215381
pp488,285,trial7,cheek,diff_bin2,-0.00557806830485652
pp488,285,trial7,cheek,diff_bin3,-0.132446691610663
pp488,285,trial7,cheek,diff_bin4,-0.0649261206181556
pp488,285,trial7,cheek,diff_bin5,0.611706537012813
pp488,285,trial7,cheek,diff_bin6,-0.148532283931645
pp488,285,trial7,cheek,diff_bin7,1.04913087012854
pp488,285,trial7,cheek,diff_bin8,0.778594557342997
pp488,285,trial7,cheek,diff_bin9,0.0500080309656324
pp488,285,trial7,cheek,diff_bin10,NA
pp488,285,trial8,brow,diff_bin1,-0.359262537249241
pp488,285,trial8,brow,diff_bin2,-0.438777141936169
pp488,285,trial8,brow,diff_bin3,-0.959962520875395
pp488,285,trial8,brow,diff_bin4,-0.578907315245316
pp488,285,trial8,brow,diff_bin5,-0.477509616167671
pp488,285,trial8,brow,diff_bin6,-0.120477587162112
pp488,285,trial8,brow,diff_bin7,-0.52404886925206
pp488,285,trial8,brow,diff_bin8,-0.414814249318236
pp488,285,trial8,brow,diff_bin9,0.79330738466841
pp488,285,trial8,brow,diff_bin10,NA
pp488,285,trial8,cheek,diff_bin1,-0.619554749395227
pp488,285,trial8,cheek,diff_bin2,0.182325000057578
pp488,285,trial8,cheek,diff_bin3,0.00525376200806268
pp488,285,trial8,cheek,diff_bin4,-0.401945224246464
pp488,285,trial8,cheek,diff_bin5,-0.053640261489725
pp488,285,trial8,cheek,diff_bin6,-0.340262166596248
pp488,285,trial8,cheek,diff_bin7,-0.546456110097863
pp488,285,trial8,cheek,diff_bin8,-0.508252828335532
pp488,285,trial8,cheek,diff_bin9,-0.272547011825664
pp488,285,trial8,cheek,diff_bin10,-0.347072598828922
pp488,913,trial1,brow,diff_bin1,-0.0671262413335061
pp488,913,trial1,brow,diff_bin2,-0.122527243386036
pp488,913,trial1,brow,diff_bin3,0.339157821052812
pp488,913,trial1,brow,diff_bin4,0.00295391632271369
pp488,913,trial1,brow,diff_bin5,0.342774861447971
pp488,913,trial1,brow,diff_bin6,-0.473199309696773
pp488,913,trial1,brow,diff_bin7,0.467502471074396
pp488,913,trial1,brow,diff_bin8,1.0124698906118
pp488,913,trial1,brow,diff_bin9,0.295210780251621
pp488,913,trial1,brow,diff_bin10,-0.527907045673564
pp488,913,trial1,cheek,diff_bin1,0.412906777078101
pp488,913,trial1,cheek,diff_bin2,0.146067556076011
pp488,913,trial1,cheek,diff_bin3,-0.0183557363985396
pp488,913,trial1,cheek,diff_bin4,-0.524727588212666
pp488,913,trial1,cheek,diff_bin5,-0.265606857074273
pp488,913,trial1,cheek,diff_bin6,-0.580702855039308
pp488,913,trial1,cheek,diff_bin7,-0.318144477154898
pp488,913,trial1,cheek,diff_bin8,-0.24958612601265
pp488,913,trial1,cheek,diff_bin9,0.127322652121318
pp488,913,trial1,cheek,diff_bin10,-0.33747313244382
pp488,913,trial2,brow,diff_bin1,0.106340987617696
pp488,913,trial2,brow,diff_bin2,-0.211988709159654
pp488,913,trial2,brow,diff_bin3,-0.316913022622579
pp488,913,trial2,brow,diff_bin4,0.102814373232415
pp488,913,trial2,brow,diff_bin5,-0.366647328056026
pp488,913,trial2,brow,diff_bin6,0.343076281480901
pp488,913,trial2,brow,diff_bin7,-0.00982629307351746
pp488,913,trial2,brow,diff_bin8,-0.318872252836624
pp488,913,trial2,brow,diff_bin9,-0.747401113653175
pp488,913,trial2,brow,diff_bin10,0.363422133703675
pp488,913,trial2,cheek,diff_bin1,-0.23557609399115
pp488,913,trial2,cheek,diff_bin2,-0.206583111057768
pp488,913,trial2,cheek,diff_bin3,0.319960592416945
pp488,913,trial2,cheek,diff_bin4,0.444234765348399
pp488,913,trial2,cheek,diff_bin5,0.0302902081205581
pp488,913,trial2,cheek,diff_bin6,-0.129787379976952
pp488,913,trial2,cheek,diff_bin7,0.201588794087141
pp488,913,trial2,cheek,diff_bin8,0.808495597907403
pp488,913,trial2,cheek,diff_bin9,0.381838233845237
pp488,913,trial2,cheek,diff_bin10,-0.297453735419442
pp488,913,trial3,brow,diff_bin1,0.0223050824368184
pp488,913,trial3,brow,diff_bin2,1.00176947944278
pp488,913,trial3,brow,diff_bin3,-0.0941033342807389
pp488,913,trial3,brow,diff_bin4,-0.355313934817858
pp488,913,trial3,brow,diff_bin5,-0.472325191601276
pp488,913,trial3,brow,diff_bin6,-0.876710307780135
pp488,913,trial3,brow,diff_bin7,-0.0632680649120022
pp488,913,trial3,brow,diff_bin8,NA
pp488,913,trial3,brow,diff_bin9,0.377679301261263
pp488,913,trial3,brow,diff_bin10,0.850727900941571
pp488,913,trial3,cheek,diff_bin1,-0.253996691649048
pp488,913,trial3,cheek,diff_bin2,-0.288048852812417
pp488,913,trial3,cheek,diff_bin3,-0.366076947821049
pp488,913,trial3,cheek,diff_bin4,-0.120901387444797
pp488,913,trial3,cheek,diff_bin5,-0.333970624438445
pp488,913,trial3,cheek,diff_bin6,-0.039630229468225
pp488,913,trial3,cheek,diff_bin7,-0.131149466423487
pp488,913,trial3,cheek,diff_bin8,-0.0372952241313083
pp488,913,trial3,cheek,diff_bin9,-0.359850266922605
pp488,913,trial3,cheek,diff_bin10,-0.240764994739854
pp488,913,trial4,brow,diff_bin1,0.328457409883797
pp488,913,trial4,brow,diff_bin2,0.165057610032456
pp488,913,trial4,brow,diff_bin3,0.0388831842479671
pp488,913,trial4,brow,diff_bin4,-1.02190433764251
pp488,913,trial4,brow,diff_bin5,-0.649921875003619
pp488,913,trial4,brow,diff_bin6,-0.712647383856348
pp488,913,trial4,brow,diff_bin7,-0.899045532220247
pp488,913,trial4,brow,diff_bin8,-1.73352689338689
pp488,913,trial4,brow,diff_bin9,-0.15101143649792
pp488,913,trial4,brow,diff_bin10,-0.76907321402084
pp488,913,trial4,cheek,diff_bin1,NA
pp488,913,trial4,cheek,diff_bin2,NA
pp488,913,trial4,cheek,diff_bin3,NA
pp488,913,trial4,cheek,diff_bin4,NA
pp488,913,trial4,cheek,diff_bin5,NA
pp488,913,trial4,cheek,diff_bin6,NA
pp488,913,trial4,cheek,diff_bin7,NA
pp488,913,trial4,cheek,diff_bin8,NA
pp488,913,trial4,cheek,diff_bin9,NA
pp488,913,trial4,cheek,diff_bin10,NA
pp488,913,trial5,brow,diff_bin1,-0.172894530888635
pp488,913,trial5,brow,diff_bin2,0.863327258318044
pp488,913,trial5,brow,diff_bin3,0.861096750074362
pp488,913,trial5,brow,diff_bin4,0.101759403117161
pp488,913,trial5,brow,diff_bin5,0.362638441618057
pp488,913,trial5,brow,diff_bin6,0.840630329838417
pp488,913,trial5,brow,diff_bin7,0.272845413808217
pp488,913,trial5,brow,diff_bin8,0.622733788033336
pp488,913,trial5,brow,diff_bin9,0.232213993369256
pp488,913,trial5,brow,diff_bin10,1.20052584915681
pp488,913,trial5,cheek,diff_bin1,-0.106372465348427
pp488,913,trial5,cheek,diff_bin2,-0.214171878402747
pp488,913,trial5,cheek,diff_bin3,-0.522197999097673
pp488,913,trial5,cheek,diff_bin4,-0.266060885889785
pp488,913,trial5,cheek,diff_bin5,0.687788794240682
pp488,913,trial5,cheek,diff_bin6,NA
pp488,913,trial5,cheek,diff_bin7,-0.436386552965985
pp488,913,trial5,cheek,diff_bin8,-0.654060939374107
pp488,913,trial5,cheek,diff_bin9,-0.0804279616049082
pp488,913,trial5,cheek,diff_bin10,0.10351856993664
pp488,913,trial6,brow,diff_bin1,NA
pp488,913,trial6,brow,diff_bin2,NA
pp488,913,trial6,brow,diff_bin3,NA
pp488,913,trial6,brow,diff_bin4,NA
pp488,913,trial6,brow,diff_bin5,NA
pp488,913,trial6,brow,diff_bin6,NA
pp488,913,trial6,brow,diff_bin7,NA
pp488,913,trial6,brow,diff_bin8,NA
pp488,913,trial6,brow,diff_bin9,NA
pp488,913,trial6,brow,diff_bin10,NA
pp488,913,trial6,cheek,diff_bin1,-0.194000026742161
pp488,913,trial6,cheek,diff_bin2,0.224873986196949
pp488,913,trial6,cheek,diff_bin3,-0.110264140909955
pp488,913,trial6,cheek,diff_bin4,-0.207750613726226
pp488,913,trial6,cheek,diff_bin5,-0.215923132405435
pp488,913,trial6,cheek,diff_bin6,0.280265501689361
pp488,913,trial6,cheek,diff_bin7,-0.0878221451718108
pp488,913,trial6,cheek,diff_bin8,0.396626600979043
pp488,913,trial6,cheek,diff_bin9,-0.080103655308114
pp488,913,trial6,cheek,diff_bin10,0.494177935054673
pp488,913,trial7,brow,diff_bin1,-0.512474339987549
pp488,913,trial7,brow,diff_bin2,0.171387430723986
pp488,913,trial7,brow,diff_bin3,1.18623853959593
pp488,913,trial7,brow,diff_bin4,0.52676164954843
pp488,913,trial7,brow,diff_bin5,NA
pp488,913,trial7,brow,diff_bin6,0.42641892058604
pp488,913,trial7,brow,diff_bin7,0.712617241853055
pp488,913,trial7,brow,diff_bin8,-5.12414055980792e-4
pp488,913,trial7,brow,diff_bin9,0.93527622017843
pp488,913,trial7,brow,diff_bin10,-0.624964296277017
pp488,913,trial7,cheek,diff_bin1,-0.25282918898059
pp488,913,trial7,cheek,diff_bin2,-0.157612860241876
pp488,913,trial7,cheek,diff_bin3,-0.033792716125933
pp488,913,trial7,cheek,diff_bin4,-0.68999407705888
pp488,913,trial7,cheek,diff_bin5,0.0882113127279637
pp488,913,trial7,cheek,diff_bin6,0.0162801760990581
pp488,913,trial7,cheek,diff_bin7,-0.615144183758829
pp488,913,trial7,cheek,diff_bin8,-0.343634952082906
pp488,913,trial7,cheek,diff_bin9,0.0841899146477185
pp488,913,trial7,cheek,diff_bin10,NA
pp488,913,trial8,brow,diff_bin1,-0.445860512710024
pp488,913,trial8,brow,diff_bin2,-0.228717520987268
pp488,913,trial8,brow,diff_bin3,0.00452130049394983
pp488,913,trial8,brow,diff_bin4,-0.352269592485266
pp488,913,trial8,brow,diff_bin5,0.140069889302561
pp488,913,trial8,brow,diff_bin6,-0.0999508829195808
pp488,913,trial8,brow,diff_bin7,-0.458550296096376
pp488,913,trial8,brow,diff_bin8,-0.987331459865437
pp488,913,trial8,brow,diff_bin9,-1.02289902375117
pp488,913,trial8,brow,diff_bin10,NA
pp488,913,trial8,cheek,diff_bin1,-0.476795117546515
pp488,913,trial8,cheek,diff_bin2,NA
pp488,913,trial8,cheek,diff_bin3,-0.175384845306187
pp488,913,trial8,cheek,diff_bin4,0.0132316969091945
pp488,913,trial8,cheek,diff_bin5,-0.561244477231669
pp488,913,trial8,cheek,diff_bin6,-0.769643703551483
pp488,913,trial8,cheek,diff_bin7,-0.673584178441105
pp488,913,trial8,cheek,diff_bin8,-0.181806109982708
pp488,913,trial8,cheek,diff_bin9,-0.381773372585878
pp488,913,trial8,cheek,diff_bin10,0.308804455807232
pp489,285,trial2,brow,diff_bin1,0.301234575073248
pp489,285,trial2,brow,diff_bin2,-0.0412412422231429
pp489,285,trial2,brow,diff_bin3,0.0557223903824019
pp489,285,trial2,brow,diff_bin4,0.0599265946867026
pp489,285,trial2,brow,diff_bin5,-0.249849855798459
pp489,285,trial2,brow,diff_bin6,0.264331003957718
pp489,285,trial2,brow,diff_bin7,0.394394403784426
pp489,285,trial2,brow,diff_bin8,0.96783452421075
pp489,285,trial2,brow,diff_bin9,0.561027707718388
pp489,285,trial2,brow,diff_bin10,-0.375642317919211
pp489,285,trial2,cheek,diff_bin1,NA
pp489,285,trial2,cheek,diff_bin2,0.168025446529523
pp489,285,trial2,cheek,diff_bin3,-0.578261354052632
pp489,285,trial2,cheek,diff_bin4,-0.0679427427323864
pp489,285,trial2,cheek,diff_bin5,-0.00296636879811099
pp489,285,trial2,cheek,diff_bin6,-0.494712931991053
pp489,285,trial2,cheek,diff_bin7,-0.128430871702563
pp489,285,trial2,cheek,diff_bin8,-0.731506545614176
pp489,285,trial2,cheek,diff_bin9,-0.353874900359
pp489,285,trial2,cheek,diff_bin10,-0.358724268481129
pp489,285,trial3,brow,diff_bin1,-0.544944957919395
pp489,285,trial3,brow,diff_bin2,0.863063083611503
pp489,285,trial3,brow,diff_bin3,1.18712048205096
pp489,285,trial3,brow,diff_bin4,-0.288955629168623
pp489,285,trial3,brow,diff_bin5,-0.762962981128146
pp489,285,trial3,brow,diff_bin6,-0.787120472527463
pp489,285,trial3,brow,diff_bin7,-0.358825500702007
pp489,285,trial3,brow,diff_bin8,-0.381514857264901
pp489,285,trial3,brow,diff_bin9,-0.197130468490557
pp489,285,trial3,brow,diff_bin10,0.372238914434777
pp489,285,trial3,cheek,diff_bin1,0.632481416779844
pp489,285,trial3,cheek,diff_bin2,-0.213501169930129
pp489,285,trial3,cheek,diff_bin3,0.804917724739602
pp489,285,trial3,cheek,diff_bin4,-1.25240090656247
pp489,285,trial3,cheek,diff_bin5,-0.992366438268929
pp489,285,trial3,cheek,diff_bin6,-1.46115588641562
pp489,285,trial3,cheek,diff_bin7,-0.463501573332668
pp489,285,trial3,cheek,diff_bin8,-1.22348525940871
pp489,285,trial3,cheek,diff_bin9,-0.340306987421553
pp489,285,trial3,cheek,diff_bin10,-0.887872873041558
pp489,285,trial4,brow,diff_bin1,-0.801534887285067
pp489,285,trial4,brow,diff_bin2,-0.631564913268326
pp489,285,trial4,brow,diff_bin3,-0.801468153883411
pp489,285,trial4,brow,diff_bin4,-0.628828843800448
pp489,285,trial4,brow,diff_bin5,-1.13139809166856
pp489,285,trial4,brow,diff_bin6,0.238772111123634
pp489,285,trial4,brow,diff_bin7,-0.867667688325738
pp489,285,trial4,brow,diff_bin8,0.106773442648914
pp489,285,trial4,brow,diff_bin9,-0.502969648278041
pp489,285,trial4,brow,diff_bin10,-0.936002691621042
pp489,285,trial4,cheek,diff_bin1,NA
pp489,285,trial4,cheek,diff_bin2,0.196889504660708
pp489,285,trial4,cheek,diff_bin3,0.377528467210024
pp489,285,trial4,cheek,diff_bin4,0.252476676486179
pp489,285,trial4,cheek,diff_bin5,0.300015960789819
pp489,285,trial4,cheek,diff_bin6,0.468712064612828
pp489,285,trial4,cheek,diff_bin7,0.133151267268252
pp489,285,trial4,cheek,diff_bin8,0.042251409489616
pp489,285,trial4,cheek,diff_bin9,0.27133246423765
pp489,285,trial4,cheek,diff_bin10,0.226862726777273
pp489,285,trial5,brow,diff_bin1,-0.101901904328057
pp489,285,trial5,brow,diff_bin2,0.435301978999291
pp489,285,trial5,brow,diff_bin3,0.566633313457456
pp489,285,trial5,brow,diff_bin4,-0.465932610359199
pp489,285,trial5,brow,diff_bin5,-0.299032372818615
pp489,285,trial5,brow,diff_bin6,-0.0667334016555716
pp489,285,trial5,brow,diff_bin7,-0.536469815909138
pp489,285,trial5,brow,diff_bin8,-0.501901913851552
pp489,285,trial5,brow,diff_bin9,-0.411277954403286
pp489,285,trial5,brow,diff_bin10,0.0670670686638493
pp489,285,trial5,cheek,diff_bin1,-0.072585754764212
pp489,285,trial5,cheek,diff_bin2,0.0435153405427242
pp489,285,trial5,cheek,diff_bin3,0.165729735024898
pp489,285,trial5,cheek,diff_bin4,-0.385137848039961
pp489,285,trial5,cheek,diff_bin5,0.186623289168115
pp489,285,trial5,cheek,diff_bin6,0.117777738540651
pp489,285,trial5,cheek,diff_bin7,-0.20976096579338
pp489,285,trial5,cheek,diff_bin8,-0.0828519702568048
pp489,285,trial5,cheek,diff_bin9,0.135472773284166
pp489,285,trial5,cheek,diff_bin10,-0.0891200364997699
pp489,285,trial6,brow,diff_bin1,0.501701713646585
pp489,285,trial6,brow,diff_bin2,NA
pp489,285,trial6,brow,diff_bin3,0.0877544231770762
pp489,285,trial6,brow,diff_bin4,0.143810480567756
pp489,285,trial6,brow,diff_bin5,0.392859535546348
pp489,285,trial6,brow,diff_bin6,-0.00974307664171323
pp489,285,trial6,brow,diff_bin7,0.171905242664752
pp489,285,trial6,brow,diff_bin8,0.140006676673389
pp489,285,trial6,brow,diff_bin9,0.777510862689061
pp489,285,trial6,brow,diff_bin10,-0.602669350351464
pp489,285,trial6,cheek,diff_bin1,0.340977644715039
pp489,285,trial6,cheek,diff_bin2,NA
pp489,285,trial6,cheek,diff_bin3,0.453390124907802
pp489,285,trial6,cheek,diff_bin4,-0.0947948289831126
pp489,285,trial6,cheek,diff_bin5,0.144010756520468
pp489,285,trial6,cheek,diff_bin6,-0.127657036363925
pp489,285,trial6,cheek,diff_bin7,-0.173055376230668
pp489,285,trial6,cheek,diff_bin8,0.10426141462578
pp489,285,trial6,cheek,diff_bin9,-0.0184430755708641
pp489,285,trial6,cheek,diff_bin10,-0.301898960113837
pp489,285,trial7,brow,diff_bin1,0.491024369381693
pp489,285,trial7,brow,diff_bin2,-0.410477153583419
pp489,285,trial7,brow,diff_bin3,0.368501843942065
pp489,285,trial7,brow,diff_bin4,-0.129195865605186
pp489,285,trial7,brow,diff_bin5,-0.474607952574423
pp489,285,trial7,brow,diff_bin6,0.122789459046251
pp489,285,trial7,brow,diff_bin7,-0.277944617895454
pp489,285,trial7,brow,diff_bin8,-0.719586270052025
pp489,285,trial7,brow,diff_bin9,-0.798999018022154
pp489,285,trial7,brow,diff_bin10,-0.328061402538788
pp489,285,trial7,cheek,diff_bin1,-0.180535784504165
pp489,285,trial7,cheek,diff_bin2,-0.247807869943065
pp489,285,trial7,cheek,diff_bin3,-0.257016510472853
pp489,285,trial7,cheek,diff_bin4,-0.290626758681016
pp489,285,trial7,cheek,diff_bin5,-0.11754558793906
pp489,285,trial7,cheek,diff_bin6,0.00789312045410395
pp489,285,trial7,cheek,diff_bin7,-0.117236053803605
pp489,285,trial7,cheek,diff_bin8,0.0820523404068795
pp489,285,trial7,cheek,diff_bin9,0.211411814515808
pp489,285,trial7,cheek,diff_bin10,-0.231634711365538
pp489,285,trial8,brow,diff_bin1,0.554087433946208
pp489,285,trial8,brow,diff_bin2,0.880013367632018
pp489,285,trial8,brow,diff_bin3,0.497497509342284
pp489,285,trial8,brow,diff_bin4,-0.770503855515226
pp489,285,trial8,brow,diff_bin5,-0.529062408325369
pp489,285,trial8,brow,diff_bin6,-0.0449783127158551
pp489,285,trial8,brow,diff_bin7,0.105572241419114
pp489,285,trial8,brow,diff_bin8,1.23363366300489
pp489,285,trial8,brow,diff_bin9,0.2383717107137
pp489,285,trial8,brow,diff_bin10,-0.171371375451507
pp489,285,trial8,cheek,diff_bin1,-0.00456562849796227
pp489,285,trial8,cheek,diff_bin2,0.373272372847517
pp489,285,trial8,cheek,diff_bin3,0.0949495960508401
pp489,285,trial8,cheek,diff_bin4,-0.0489063934019
pp489,285,trial8,cheek,diff_bin5,-0.083883750708322
pp489,285,trial8,cheek,diff_bin6,0.230964054072052
pp489,285,trial8,cheek,diff_bin7,0.805639971055663
pp489,285,trial8,cheek,diff_bin8,0.53595835554044
pp489,285,trial8,cheek,diff_bin9,0.366823745025537
pp489,285,trial8,cheek,diff_bin10,0.0717861249142865
pp489,913,trial1,brow,diff_bin1,NA
pp489,913,trial1,brow,diff_bin2,0.720186870666925
pp489,913,trial1,brow,diff_bin3,-0.497230575735661
pp489,913,trial1,brow,diff_bin4,-0.340073414836791
pp489,913,trial1,brow,diff_bin5,0.0595929276784254
pp489,913,trial1,brow,diff_bin6,-0.232432437966355
pp489,913,trial1,brow,diff_bin7,-0.0140807477493252
pp489,913,trial1,brow,diff_bin8,0.263063069326262
pp489,913,trial1,brow,diff_bin9,0.113179849207849
pp489,913,trial1,brow,diff_bin10,-0.00560560573906788
pp489,913,trial1,cheek,diff_bin1,0.0568511028785797
pp489,913,trial1,cheek,diff_bin2,NA
pp489,913,trial1,cheek,diff_bin3,-0.201119804511927
pp489,913,trial1,cheek,diff_bin4,-0.231505738809099
pp489,913,trial1,cheek,diff_bin5,-0.582569037437715
pp489,913,trial1,cheek,diff_bin6,-0.494042274697567
pp489,913,trial1,cheek,diff_bin7,-0.268933574687873
pp489,913,trial1,cheek,diff_bin8,-0.177259881570599
pp489,913,trial1,cheek,diff_bin9,0.0324752897114935
pp489,913,trial1,cheek,diff_bin10,-0.140605881030462
pp489,913,trial2,brow,diff_bin1,-0.0650650666141821
pp489,913,trial2,brow,diff_bin2,0.69856524853052
pp489,913,trial2,brow,diff_bin3,-0.204204209066048
pp489,913,trial2,brow,diff_bin4,0.438104781868825
pp489,913,trial2,brow,diff_bin5,0.329462803973555
pp489,913,trial2,brow,diff_bin6,0.524991670824379
pp489,913,trial2,brow,diff_bin7,0.404938281246006
pp489,913,trial2,brow,diff_bin8,1.0014014252435
pp489,913,trial2,brow,diff_bin9,0.354087429184461
pp489,913,trial2,brow,diff_bin10,0.0680013362870271
pp489,913,trial2,cheek,diff_bin1,NA
pp489,913,trial2,cheek,diff_bin2,0.0478488184390948
pp489,913,trial2,cheek,diff_bin3,-0.0787506429620254
pp489,913,trial2,cheek,diff_bin4,0.342731671482618
pp489,913,trial2,cheek,diff_bin5,-0.419006041361003
pp489,913,trial2,cheek,diff_bin6,0.209167692033758
pp489,913,trial2,cheek,diff_bin7,0.0139548306067657
pp489,913,trial2,cheek,diff_bin8,-0.0327848238469488
pp489,913,trial2,cheek,diff_bin9,0.00938920210880345
pp489,913,trial2,cheek,diff_bin10,0.0428704777605261
pp489,913,trial3,brow,diff_bin1,0.343677018526192
pp489,913,trial3,brow,diff_bin2,0.907440795712459
pp489,913,trial3,brow,diff_bin3,-0.555021701569386
pp489,913,trial3,brow,diff_bin4,-0.35168502672486
pp489,913,trial3,brow,diff_bin5,0.197130468490558
pp489,913,trial3,brow,diff_bin6,0.483883895404547
pp489,913,trial3,brow,diff_bin7,-0.0980981004336893
