pp_no,condition,bin,bin_no,trial,muscle,rms,outlier1.5SD
pp5411,673,bin_0,0,trial2,cheek,4.3267,TRUE
pp5411,673,bin_1,1,trial2,cheek,2.6309,TRUE
pp5411,673,bin_2,2,trial2,cheek,3.5138,TRUE
pp5411,673,bin_3,3,trial2,cheek,5.0217,TRUE
pp5411,673,bin_4,4,trial2,cheek,5.933,TRUE
pp5411,673,bin_5,5,trial2,cheek,4.5242000000000004,TRUE
pp5411,673,bin_6,6,trial2,cheek,4.3374,TRUE
pp5411,673,bin_7,7,trial2,cheek,3.8268,TRUE
pp5411,673,bin_8,8,trial2,cheek,3.852,TRUE
pp5411,673,bin_9,9,trial2,cheek,3.896,TRUE
pp5411,673,bin_10,10,trial2,cheek,4.6932,TRUE
pp5412,429,bin_0,0,trial5,cheek,3.8127,TRUE
pp5412,429,bin_1,1,trial5,cheek,3.5477,TRUE
pp5412,429,bin_2,2,trial5,cheek,3.2218,TRUE
pp5412,429,bin_3,3,trial5,cheek,3.5243,TRUE
pp5412,429,bin_4,4,trial5,cheek,3.1509,TRUE
pp5412,429,bin_5,5,trial5,cheek,3.5829,TRUE
pp5412,429,bin_6,6,trial5,cheek,3.3306,TRUE
pp5412,429,bin_7,7,trial5,cheek,3.3866,TRUE
pp5412,429,bin_8,8,trial5,cheek,2.7203,TRUE
pp5412,429,bin_9,9,trial5,cheek,3.3801,TRUE
pp5412,429,bin_10,10,trial5,cheek,5.2621,TRUE
pp5413,429,bin_0,0,trial4,cheek,4.6792,TRUE
pp5413,429,bin_1,1,trial4,cheek,3.7835,TRUE
pp5413,429,bin_2,2,trial4,cheek,4.7185,TRUE
pp5413,429,bin_3,3,trial4,cheek,4.0065,TRUE
pp5413,429,bin_4,4,trial4,cheek,3.7563,TRUE
pp5413,429,bin_5,5,trial4,cheek,3.2602,TRUE
pp5413,429,bin_6,6,trial4,cheek,3.506,TRUE
pp5413,429,bin_7,7,trial4,cheek,4.889,TRUE
pp5413,429,bin_8,8,trial4,cheek,3.4903,TRUE
pp5413,429,bin_9,9,trial4,cheek,3.1589,TRUE
pp5413,429,bin_10,10,trial4,cheek,3.5882,TRUE
pp5413,673,bin_0,0,trial1,brow,4.9938,TRUE
pp5413,673,bin_1,1,trial1,brow,3.9571,TRUE
pp5413,673,bin_2,2,trial1,brow,4.2349,TRUE
pp5413,673,bin_3,3,trial1,brow,3.3416,TRUE
pp5413,673,bin_4,4,trial1,brow,3.3146,TRUE
pp5413,673,bin_5,5,trial1,brow,3.2686,TRUE
pp5413,673,bin_6,6,trial1,brow,3.6495,TRUE
pp5413,673,bin_7,7,trial1,brow,3.2989,TRUE
pp5413,673,bin_8,8,trial1,brow,3.3328,TRUE
pp5413,673,bin_9,9,trial1,brow,3.6564,TRUE
pp5413,673,bin_10,10,trial1,brow,2.6894,TRUE
pp5413,673,bin_0,0,trial3,cheek,3.4299,TRUE
pp5413,673,bin_1,1,trial3,cheek,3.0348,TRUE
pp5413,673,bin_2,2,trial3,cheek,3.6554,TRUE
pp5413,673,bin_3,3,trial3,cheek,3.582,TRUE
pp5413,673,bin_4,4,trial3,cheek,3.5241,TRUE
