pp_no,condition,emotion,trial,muscle,bin,Zdiff
pp405,dyn,828,trial8,brow,diff_bin2,0.2484025117894783
pp405,dyn,828,trial8,brow,diff_bin3,0.030218218112612827
pp405,dyn,828,trial8,brow,diff_bin4,1.5379759183749806
pp405,dyn,828,trial8,brow,diff_bin5,0.20417004759565377
pp405,dyn,828,trial8,brow,diff_bin6,0.3964279860222773
pp405,dyn,828,trial8,cheek,diff_bin1,-0.14666389723374298
pp405,dyn,828,trial8,cheek,diff_bin2,0.25724953122909067
pp405,dyn,828,trial8,cheek,diff_bin3,-0.4101503622673437
pp405,dyn,828,trial8,cheek,diff_bin4,-0.23637979119092317
pp405,dyn,828,trial8,cheek,diff_bin5,-0.46513133257479217
pp405,dyn,828,trial8,cheek,diff_bin6,-0.22937523476431998
pp405,dyn,929,trial1,brow,diff_bin1,0.1947104314908357
pp405,dyn,929,trial1,brow,diff_bin2,0.639750333607316
pp405,dyn,929,trial1,brow,diff_bin3,0.27546752453381834
pp405,dyn,929,trial1,brow,diff_bin4,0.1762291444712376
pp405,dyn,929,trial1,brow,diff_bin5,0.25155571715775094
pp405,dyn,929,trial1,brow,diff_bin6,-0.4380327790758742
pp405,dyn,929,trial1,cheek,diff_bin1,-0.054932993893567705
pp405,dyn,929,trial1,cheek,diff_bin2,0.10833074254294772
pp405,dyn,929,trial1,cheek,diff_bin3,-0.2232342537875716
pp405,dyn,929,trial1,cheek,diff_bin4,-0.8102736540335906
pp405,dyn,929,trial1,cheek,diff_bin5,-0.7342790144463323
pp405,dyn,929,trial1,cheek,diff_bin6,-0.7904593951008017
pp405,dyn,929,trial2,brow,diff_bin1,-0.16457980241623071
pp405,dyn,929,trial2,brow,diff_bin2,-0.8757152019997188
pp405,dyn,929,trial2,brow,diff_bin3,-0.294649523857477
pp405,dyn,929,trial2,brow,diff_bin4,5.0211291928221495
pp405,dyn,929,trial2,brow,diff_bin5,1.456518113027937
pp405,dyn,929,trial2,brow,diff_bin6,2.330481534267504
pp405,dyn,929,trial2,cheek,diff_bin1,NA
pp405,dyn,929,trial2,cheek,diff_bin2,NA
pp405,dyn,929,trial2,cheek,diff_bin3,NA
pp405,dyn,929,trial2,cheek,diff_bin4,NA
pp405,dyn,929,trial2,cheek,diff_bin5,NA
pp405,dyn,929,trial2,cheek,diff_bin6,NA
pp405,dyn,929,trial3,brow,diff_bin1,-0.7558933980053577
pp405,dyn,929,trial3,brow,diff_bin2,-0.2991165647958629
pp405,dyn,929,trial3,brow,diff_bin3,-0.7974981910589553
pp405,dyn,929,trial3,brow,diff_bin4,-0.6401882787973537
pp405,dyn,929,trial3,brow,diff_bin5,-0.7807686847995088
pp405,dyn,929,trial3,brow,diff_bin6,-0.19865193820117633
pp405,dyn,929,trial3,cheek,diff_bin1,-0.1127925490338666
pp405,dyn,929,trial3,cheek,diff_bin2,0.006428839460033142
pp405,dyn,929,trial3,cheek,diff_bin3,-0.06620745115556625
pp405,dyn,929,trial3,cheek,diff_bin4,-0.12272366670720158
pp405,dyn,929,trial3,cheek,diff_bin5,-0.14690377930314735
pp405,dyn,929,trial3,cheek,diff_bin6,-0.1665741089942937
pp405,dyn,929,trial4,brow,diff_bin1,-0.3475533028140513
pp405,dyn,929,trial4,brow,diff_bin2,0.08329717514520185
pp405,dyn,929,trial4,brow,diff_bin3,1.327762227156804
pp405,dyn,929,trial4,brow,diff_bin4,1.0532581820410694
pp405,dyn,929,trial4,brow,diff_bin5,0.26294229209873465
pp405,dyn,929,trial4,brow,diff_bin6,1.3077043374530697
pp405,dyn,929,trial4,cheek,diff_bin1,-0.07805762538413474
pp405,dyn,929,trial4,cheek,diff_bin2,0.006140980976748089
pp405,dyn,929,trial4,cheek,diff_bin3,0.27931868161427925
pp405,dyn,929,trial4,cheek,diff_bin4,-0.08880434209344412
pp405,dyn,929,trial4,cheek,diff_bin5,0.02533154652908609
pp405,dyn,929,trial4,cheek,diff_bin6,0.15486786400736752
pp405,dyn,929,trial5,brow,diff_bin1,0.1665067612523967
pp405,dyn,929,trial5,brow,diff_bin2,-0.1353250637217009
pp405,dyn,929,trial5,brow,diff_bin3,-0.35823916545097523
pp405,dyn,929,trial5,brow,diff_bin4,-0.17491530890112397
pp405,dyn,929,trial5,brow,diff_bin5,0.44574061442054086
pp405,dyn,929,trial5,brow,diff_bin6,0.022160026615915755
pp405,dyn,929,trial5,cheek,diff_bin1,0.029025730397911342
pp405,dyn,929,trial5,cheek,diff_bin2,0.09192280899569905
pp405,dyn,929,trial5,cheek,diff_bin3,0.26046395095910724
pp405,dyn,929,trial5,cheek,diff_bin4,0.04869606008905769
pp405,dyn,929,trial5,cheek,diff_bin5,0.11130528020356045
pp405,dyn,929,trial5,cheek,diff_bin6,0.10310131342993589
pp405,dyn,929,trial6,brow,diff_bin1,-0.24875286794150814
pp405,dyn,929,trial6,brow,diff_bin2,-0.17640432254725275
pp405,dyn,929,trial6,brow,diff_bin3,0.023736629300052298
pp405,dyn,929,trial6,brow,diff_bin4,0.40527447886104184
pp405,dyn,929,trial6,brow,diff_bin5,0.28081045585227993
pp405,dyn,929,trial6,brow,diff_bin6,0.5747592674056965
pp405,dyn,929,trial6,cheek,diff_bin1,0.1899386225542652
pp405,dyn,929,trial6,cheek,diff_bin2,0.09825569562797054
pp405,dyn,929,trial6,cheek,diff_bin3,0.26051192737298823
pp405,dyn,929,trial6,cheek,diff_bin4,1.368623158778864
pp405,dyn,929,trial6,cheek,diff_bin5,0.22913535269491536
pp405,dyn,929,trial6,cheek,diff_bin6,3.650957119918421
pp405,dyn,929,trial7,brow,diff_bin1,-1.0871551397500006
pp405,dyn,929,trial7,brow,diff_bin2,-0.7219088512584199
pp405,dyn,929,trial7,brow,diff_bin3,-1.0337258265653808
pp405,dyn,929,trial7,brow,diff_bin4,-0.9964128963741545
pp405,dyn,929,trial7,brow,diff_bin5,-0.6887126058535491
pp405,dyn,929,trial7,brow,diff_bin6,-0.6288017038563694
pp405,dyn,929,trial7,cheek,diff_bin1,-0.17175556169342499
pp405,dyn,929,trial7,cheek,diff_bin2,1.786737605750428
pp405,dyn,929,trial7,cheek,diff_bin3,0.7297692315415325
pp405,dyn,929,trial7,cheek,diff_bin4,0.06505601722242565
pp405,dyn,929,trial7,cheek,diff_bin5,0.1814947737112364
pp405,dyn,929,trial7,cheek,diff_bin6,3.3504328633688076
pp405,dyn,929,trial8,brow,diff_bin1,-0.3831144522451261
pp405,dyn,929,trial8,brow,diff_bin2,-0.29692683884567406
pp405,dyn,929,trial8,brow,diff_bin3,-0.3758445620904973
pp405,dyn,929,trial8,brow,diff_bin4,-0.350706508182324
pp405,dyn,929,trial8,brow,diff_bin5,0.32504292004610413
pp405,dyn,929,trial8,brow,diff_bin6,-0.3181233860435072
pp405,dyn,929,trial8,cheek,diff_bin1,-0.021829268315784467
pp405,dyn,929,trial8,cheek,diff_bin2,-0.11552720462507471
pp405,dyn,929,trial8,cheek,diff_bin3,-0.08256740828893416
pp405,dyn,929,trial8,cheek,diff_bin4,0.11965317621882737
pp405,dyn,929,trial8,cheek,diff_bin5,0.5194406330879082
pp405,dyn,929,trial8,cheek,diff_bin6,0.6081010459397097
pp406,dyn,626,trial1,brow,diff_bin1,0.3721729325566079
pp406,dyn,626,trial1,brow,diff_bin2,-0.2548069530433687
pp406,dyn,626,trial1,brow,diff_bin3,-0.3030451270723602
pp406,dyn,626,trial1,brow,diff_bin4,-0.024031804431813297
pp406,dyn,626,trial1,brow,diff_bin5,-0.8200489584928512
pp406,dyn,626,trial1,brow,diff_bin6,-0.5079264428215493
pp406,dyn,626,trial1,cheek,diff_bin1,-0.08168671213665535
pp406,dyn,626,trial1,cheek,diff_bin2,0.06122250159840381
pp406,dyn,626,trial1,cheek,diff_bin3,0.17491796109714652
pp406,dyn,626,trial1,cheek,diff_bin4,0.49838373075699405
pp406,dyn,626,trial1,cheek,diff_bin5,0.03487665335200851
pp406,dyn,626,trial1,cheek,diff_bin6,-0.0016040830113117632
pp406,dyn,626,trial2,brow,diff_bin1,0.5293397697728991
pp406,dyn,626,trial2,brow,diff_bin2,0.39376082467332146
pp406,dyn,626,trial2,brow,diff_bin3,-0.6252924223347891
pp406,dyn,626,trial2,brow,diff_bin4,-0.6781274790517058
pp406,dyn,626,trial2,brow,diff_bin5,0.6064975728639033
pp406,dyn,626,trial2,brow,diff_bin6,0.18282791652483754
pp406,dyn,626,trial2,cheek,diff_bin1,0.07194069262853331
pp406,dyn,626,trial2,cheek,diff_bin2,0.17217157654747617
pp406,dyn,626,trial2,cheek,diff_bin3,0.07996110768509268
pp406,dyn,626,trial2,cheek,diff_bin4,0.11056020634026942
pp406,dyn,626,trial2,cheek,diff_bin5,0.1615992112456478
pp406,dyn,626,trial2,cheek,diff_bin6,0.31476483453788306
pp406,dyn,626,trial3,brow,diff_bin1,-0.35046866366298496
pp406,dyn,626,trial3,brow,diff_bin2,0.06441454601941266
pp406,dyn,626,trial3,brow,diff_bin3,-0.4097626314983794
pp406,dyn,626,trial3,brow,diff_bin4,-0.39923053318806906
pp406,dyn,626,trial3,brow,diff_bin5,-0.08227838127502246
pp406,dyn,626,trial3,brow,diff_bin6,-0.026359339970003726
pp406,dyn,626,trial3,cheek,diff_bin1,-0.1403815677778406
pp406,dyn,626,trial3,cheek,diff_bin2,-0.23827924004396622
pp406,dyn,626,trial3,cheek,diff_bin3,0.33629843375034274
pp406,dyn,626,trial3,cheek,diff_bin4,-0.22116902125663934
pp406,dyn,626,trial3,cheek,diff_bin5,-0.3315590975805576
pp406,dyn,626,trial3,cheek,diff_bin6,0.18621945504048015
pp406,dyn,626,trial4,brow,diff_bin1,8.07782846206589
pp406,dyn,626,trial4,brow,diff_bin2,1.7985448987479984
pp406,dyn,626,trial4,brow,diff_bin3,0.26213868998866774
pp406,dyn,626,trial4,brow,diff_bin4,-0.001571086488278306
pp406,dyn,626,trial4,brow,diff_bin5,-0.22105768773961143
pp406,dyn,626,trial4,brow,diff_bin6,0.38928031876230607
pp406,dyn,626,trial4,cheek,diff_bin1,-0.4298456384554861
pp406,dyn,626,trial4,cheek,diff_bin2,0.23273786236852512
pp406,dyn,626,trial4,cheek,diff_bin3,0.6650382339170793
pp406,dyn,626,trial4,cheek,diff_bin4,0.2633612653117522
pp406,dyn,626,trial4,cheek,diff_bin5,-0.2500911240363537
pp406,dyn,626,trial4,cheek,diff_bin6,0.009575889491771107
pp406,dyn,626,trial5,brow,diff_bin1,-0.48296362417445954
pp406,dyn,626,trial5,brow,diff_bin2,-0.48337094289364296
pp406,dyn,626,trial5,brow,diff_bin3,-0.8896422710847369
pp406,dyn,626,trial5,brow,diff_bin4,-1.1291456779645053
pp406,dyn,626,trial5,brow,diff_bin5,-0.19772414396925453
pp406,dyn,626,trial5,brow,diff_bin6,-0.4010925616186205
pp406,dyn,626,trial5,cheek,diff_bin1,-0.10652569452393951
pp406,dyn,626,trial5,cheek,diff_bin2,0.6760237721157608
pp406,dyn,626,trial5,cheek,diff_bin3,3.219880689463966
pp406,dyn,626,trial5,cheek,diff_bin4,1.0607363476620624
pp406,dyn,626,trial5,cheek,diff_bin5,0.33957951263711694
pp406,dyn,626,trial5,cheek,diff_bin6,0.09471381053155215
pp406,dyn,626,trial6,brow,diff_bin1,NA
pp406,dyn,626,trial6,brow,diff_bin2,NA
pp406,dyn,626,trial6,brow,diff_bin3,NA
pp406,dyn,626,trial6,brow,diff_bin4,NA
pp406,dyn,626,trial6,brow,diff_bin5,NA
pp406,dyn,626,trial6,brow,diff_bin6,NA
pp406,dyn,626,trial6,cheek,diff_bin1,-0.2649896526111141
pp406,dyn,626,trial6,cheek,diff_bin2,0.13758657465206994
pp406,dyn,626,trial6,cheek,diff_bin3,1.231036494029675
pp406,dyn,626,trial6,cheek,diff_bin4,1.2272207208057964
pp406,dyn,626,trial6,cheek,diff_bin5,0.7414023069707452
pp406,dyn,626,trial6,cheek,diff_bin6,0.15754039514126775
pp406,dyn,626,trial7,brow,diff_bin1,-0.514152600386208
pp406,dyn,626,trial7,brow,diff_bin2,-0.9121611774167271
pp406,dyn,626,trial7,brow,diff_bin3,0.23717587134157847
pp406,dyn,626,trial7,brow,diff_bin4,-0.9086116857209869
pp406,dyn,626,trial7,brow,diff_bin5,-0.6188335112163108
pp406,dyn,626,trial7,brow,diff_bin6,0.7693668721487605
pp406,dyn,626,trial7,cheek,diff_bin1,-0.01030501813327632
pp406,dyn,626,trial7,cheek,diff_bin2,0.11036577203586813
pp406,dyn,626,trial7,cheek,diff_bin3,-0.28538095028521526
pp406,dyn,626,trial7,cheek,diff_bin4,-0.4723538382552512
pp406,dyn,626,trial7,cheek,diff_bin5,-0.09415481190639777
pp406,dyn,626,trial7,cheek,diff_bin6,0.21730463945666068
pp406,dyn,626,trial8,brow,diff_bin1,-0.37461684487170754
pp406,dyn,626,trial8,brow,diff_bin2,-0.9074479179518921
pp406,dyn,626,trial8,brow,diff_bin3,-1.1748817512899425
pp406,dyn,626,trial8,brow,diff_bin4,-1.0681060584754682
pp406,dyn,626,trial8,brow,diff_bin5,-1.4610522457104234
pp406,dyn,626,trial8,brow,diff_bin6,-1.3408350351629013
pp406,dyn,626,trial8,cheek,diff_bin1,0.046105234431191786
pp406,dyn,626,trial8,cheek,diff_bin2,0.22206827991449588
pp406,dyn,626,trial8,cheek,diff_bin3,0.8567747623449506
pp406,dyn,626,trial8,cheek,diff_bin4,0.888443249674335
pp406,dyn,626,trial8,cheek,diff_bin5,1.0236966126735878
pp406,dyn,626,trial8,cheek,diff_bin6,1.0107424271428418
pp406,dyn,727,trial1,brow,diff_bin1,-0.001280144546004669
pp406,dyn,727,trial1,brow,diff_bin2,-0.6088832967905489
pp406,dyn,727,trial1,brow,diff_bin3,-0.7921185320345698
pp406,dyn,727,trial1,brow,diff_bin4,-0.6244777848964228
pp406,dyn,727,trial1,brow,diff_bin5,-0.5236373077043337
pp406,dyn,727,trial1,brow,diff_bin6,0.5125233255094745
pp406,dyn,727,trial1,cheek,diff_bin1,0.19999998636493255
pp406,dyn,727,trial1,cheek,diff_bin2,0.12946894244330964
pp406,dyn,727,trial1,cheek,diff_bin3,-0.21100982885166403
pp406,dyn,727,trial1,cheek,diff_bin4,-0.16706767605693834
pp406,dyn,727,trial1,cheek,diff_bin5,-0.22568961883397282
pp406,dyn,727,trial1,cheek,diff_bin6,-0.20473932253471744
pp406,dyn,727,trial2,brow,diff_bin1,0.5167710778666726
pp406,dyn,727,trial2,brow,diff_bin2,0.32504033790825715
pp406,dyn,727,trial2,brow,diff_bin3,0.10153873785354617
pp406,dyn,727,trial2,brow,diff_bin4,-0.07058251519561676
pp406,dyn,727,trial2,brow,diff_bin5,0.006284345953113779
pp406,dyn,727,trial2,brow,diff_bin6,0.03840433638013763
pp406,dyn,727,trial2,cheek,diff_bin1,0.01458257283010811
pp406,dyn,727,trial2,cheek,diff_bin2,0.004277554696831776
pp406,dyn,727,trial2,cheek,diff_bin3,0.04331024130542094
pp406,dyn,727,trial2,cheek,diff_bin4,0.04253250408781528
pp406,dyn,727,trial2,cheek,diff_bin5,0.015895004384817835
pp406,dyn,727,trial2,cheek,diff_bin6,-0.025592415316839645
pp406,dyn,727,trial3,brow,diff_bin1,-0.3166612099707725
pp406,dyn,727,trial3,brow,diff_bin2,-0.07855432441391808
pp406,dyn,727,trial3,brow,diff_bin3,-0.4782503647096251
pp406,dyn,727,trial3,brow,diff_bin4,-0.5458652720940496
pp406,dyn,727,trial3,brow,diff_bin5,-0.5705953371873198
pp406,dyn,727,trial3,brow,diff_bin6,-0.35873141482355997
pp406,dyn,727,trial3,cheek,diff_bin1,0.026029892501742924
pp406,dyn,727,trial3,cheek,diff_bin2,0.07347186277569462
pp406,dyn,727,trial3,cheek,diff_bin3,0.28518651598081396
pp406,dyn,727,trial3,cheek,diff_bin4,0.5936079313375998
pp406,dyn,727,trial3,cheek,diff_bin5,0.06846517943735753
pp406,dyn,727,trial3,cheek,diff_bin6,0.2743224992223833
pp406,dyn,727,trial4,brow,diff_bin1,0.6783020442170701
pp406,dyn,727,trial4,brow,diff_bin2,0.31846505001286984
pp406,dyn,727,trial4,brow,diff_bin3,-0.6192408299354947
pp406,dyn,727,trial4,brow,diff_bin4,-0.5221244096045099
pp406,dyn,727,trial4,brow,diff_bin5,-0.23828145072221874
pp406,dyn,727,trial4,brow,diff_bin6,-0.09077388598941688
pp406,dyn,727,trial4,cheek,diff_bin1,0.1950905201787959
pp406,dyn,727,trial4,cheek,diff_bin2,0.5571514992623295
pp406,dyn,727,trial4,cheek,diff_bin3,0.22513062020881874
pp406,dyn,727,trial4,cheek,diff_bin4,0.19360795860773494
pp406,dyn,727,trial4,cheek,diff_bin5,0.4927208316413021
pp406,dyn,727,trial4,cheek,diff_bin6,0.8153359512193934
pp406,dyn,727,trial5,brow,diff_bin1,-0.6805132029783503
pp406,dyn,727,trial5,brow,diff_bin2,-0.8216200449811291
pp406,dyn,727,trial5,brow,diff_bin3,-0.5893319982697505
pp406,dyn,727,trial5,brow,diff_bin4,-0.8368654027562749
pp406,dyn,727,trial5,brow,diff_bin5,-0.7999739644759608
pp406,dyn,727,trial5,brow,diff_bin6,-0.8282535212649711
pp406,dyn,727,trial5,cheek,diff_bin1,1.7906427263850722
pp406,dyn,727,trial5,cheek,diff_bin2,-0.21035361307430916
pp406,dyn,727,trial5,cheek,diff_bin3,-0.011277189655283626
pp406,dyn,727,trial5,cheek,diff_bin4,-0.2937416253744773
pp406,dyn,727,trial5,cheek,diff_bin5,0.3200388650447721
pp406,dyn,727,trial5,cheek,diff_bin6,-0.15690848365196303
pp406,dyn,727,trial6,brow,diff_bin1,0.3561711257315505
pp406,dyn,727,trial6,brow,diff_bin2,-0.3772935107406261
pp406,dyn,727,trial6,brow,diff_bin3,-0.7149607289435651
pp406,dyn,727,trial6,brow,diff_bin4,-0.4358892179145639
pp406,dyn,727,trial6,brow,diff_bin5,-0.6101634413365529
pp406,dyn,727,trial6,brow,diff_bin6,-0.2514320265129928
pp406,dyn,727,trial6,cheek,diff_bin1,0.019516343304294716
pp406,dyn,727,trial6,cheek,diff_bin2,2.1897677447451307
pp406,dyn,727,trial6,cheek,diff_bin3,10.29945245131289
pp406,dyn,727,trial6,cheek,diff_bin4,3.2893909532874814
pp406,dyn,727,trial6,cheek,diff_bin5,2.0440635378843
pp406,dyn,727,trial6,cheek,diff_bin6,0.4623161672905268
pp406,dyn,727,trial7,brow,diff_bin1,-0.04404861006024907
pp406,dyn,727,trial7,brow,diff_bin2,0.33336127745728694
pp406,dyn,727,trial7,brow,diff_bin3,0.6788257397131628
pp406,dyn,727,trial7,brow,diff_bin4,0.808469469190355
pp406,dyn,727,trial7,brow,diff_bin5,1.121988506184571
pp406,dyn,727,trial7,brow,diff_bin6,2.4248265236865176
pp406,dyn,727,trial7,cheek,diff_bin1,NA
pp406,dyn,727,trial7,cheek,diff_bin2,NA
pp406,dyn,727,trial7,cheek,diff_bin3,NA
pp406,dyn,727,trial7,cheek,diff_bin4,NA
pp406,dyn,727,trial7,cheek,diff_bin5,NA
pp406,dyn,727,trial7,cheek,diff_bin6,NA
pp406,dyn,727,trial8,brow,diff_bin1,0.3841597405782872
pp406,dyn,727,trial8,brow,diff_bin2,0.5761814224789761
pp406,dyn,727,trial8,brow,diff_bin3,-0.2076161700065629
pp406,dyn,727,trial8,brow,diff_bin4,0.21419145790195032
pp406,dyn,727,trial8,brow,diff_bin5,0.5359732460567412
pp406,dyn,727,trial8,brow,diff_bin6,0.08367490259793642
pp406,dyn,727,trial8,cheek,diff_bin1,0.04877870611671159
pp406,dyn,727,trial8,cheek,diff_bin2,0.3296876674006938
pp406,dyn,727,trial8,cheek,diff_bin3,0.41181185672225235
pp406,dyn,727,trial8,cheek,diff_bin4,0.29814070151155986
pp406,dyn,727,trial8,cheek,diff_bin5,0.5490095627655194
pp406,dyn,727,trial8,cheek,diff_bin6,0.15447805484694505
pp406,dyn,828,trial1,brow,diff_bin1,-0.02705760063146123
pp406,dyn,828,trial1,brow,diff_bin2,0.015652676494328555
pp406,dyn,828,trial1,brow,diff_bin3,0.4906444914504873
pp406,dyn,828,trial1,brow,diff_bin4,0.34098395634485934
pp406,dyn,828,trial1,brow,diff_bin5,0.8920861833998365
pp406,dyn,828,trial1,brow,diff_bin6,-0.1432016239871502
pp406,dyn,828,trial1,cheek,diff_bin1,-0.09711993504851979
pp406,dyn,828,trial1,cheek,diff_bin2,-0.21669703225540632
pp406,dyn,828,trial1,cheek,diff_bin3,0.14934985006835688
pp406,dyn,828,trial1,cheek,diff_bin4,0.35263091532006385
pp406,dyn,828,trial1,cheek,diff_bin5,1.1254343624516414
pp406,dyn,828,trial1,cheek,diff_bin6,2.150151755223337
pp406,dyn,828,trial2,brow,diff_bin1,0.6835971875664528
pp406,dyn,828,trial2,brow,diff_bin2,0.6528155300738878
pp406,dyn,828,trial2,brow,diff_bin3,1.6356755994631413
pp406,dyn,828,trial2,brow,diff_bin4,0.3605352548656573
pp406,dyn,828,trial2,brow,diff_bin5,0.10270250562264116
pp406,dyn,828,trial2,brow,diff_bin6,0.11969351505142967
pp406,dyn,828,trial2,cheek,diff_bin1,NA
pp406,dyn,828,trial2,cheek,diff_bin2,NA
pp406,dyn,828,trial2,cheek,diff_bin3,NA
pp406,dyn,828,trial2,cheek,diff_bin4,NA
pp406,dyn,828,trial2,cheek,diff_bin5,NA
pp406,dyn,828,trial2,cheek,diff_bin6,NA
pp406,dyn,828,trial3,brow,diff_bin1,0.6906961709579327
pp406,dyn,828,trial3,brow,diff_bin2,0.6976787775725029
pp406,dyn,828,trial3,brow,diff_bin3,2.6216196534404963
pp406,dyn,828,trial3,brow,diff_bin4,0.22355978844316549
pp406,dyn,828,trial3,brow,diff_bin5,0.14448176853315475
pp406,dyn,828,trial3,brow,diff_bin6,0.4149413980708522
pp406,dyn,828,trial3,cheek,diff_bin1,-0.7354720606865015
pp406,dyn,828,trial3,cheek,diff_bin2,-1.0643576865815392
pp406,dyn,828,trial3,cheek,diff_bin3,-0.8712358137348079
pp406,dyn,828,trial3,cheek,diff_bin4,0.2802284412185768
pp406,dyn,828,trial3,cheek,diff_bin5,0.467225633476663
pp406,dyn,828,trial3,cheek,diff_bin6,0.34380845875784793
pp406,dyn,828,trial4,brow,diff_bin1,0.5856661297971012
pp406,dyn,828,trial4,brow,diff_bin2,0.37368583065643146
pp406,dyn,828,trial4,brow,diff_bin3,0.3896876374814888
pp406,dyn,828,trial4,brow,diff_bin4,0.6448437208555863
pp406,dyn,828,trial4,brow,diff_bin5,0.4390895792795753
pp406,dyn,828,trial4,brow,diff_bin6,0.5220662212160547
pp406,dyn,828,trial4,cheek,diff_bin1,0.8487300430003408
pp406,dyn,828,trial4,cheek,diff_bin2,1.3461902108114276
pp406,dyn,828,trial4,cheek,diff_bin3,1.8681247966890469
pp406,dyn,828,trial4,cheek,diff_bin4,0.9732652149694637
pp406,dyn,828,trial4,cheek,diff_bin5,1.100522467200207
pp406,dyn,828,trial4,cheek,diff_bin6,0.2746627592550857
pp406,dyn,828,trial5,brow,diff_bin1,0.492622896657949
pp406,dyn,828,trial5,brow,diff_bin2,-0.1943492174388789
pp406,dyn,828,trial5,brow,diff_bin3,0.3843924941321062
pp406,dyn,828,trial5,brow,diff_bin4,0.2992628818228012
pp406,dyn,828,trial5,brow,diff_bin5,0.13941937873759128
pp406,dyn,828,trial5,brow,diff_bin6,0.9082625553902588
pp406,dyn,828,trial5,cheek,diff_bin1,0.14281199658285856
pp406,dyn,828,trial5,cheek,diff_bin2,0.8544415506921333
pp406,dyn,828,trial5,cheek,diff_bin3,0.03536273911301216
pp406,dyn,828,trial5,cheek,diff_bin4,0.20335397811585737
pp406,dyn,828,trial5,cheek,diff_bin5,-0.04340745845762159
pp406,dyn,828,trial5,cheek,diff_bin6,0.05743103266257568
pp406,dyn,828,trial6,brow,diff_bin1,0.3544836624663624
pp406,dyn,828,trial6,brow,diff_bin2,0.5726319307832362
pp406,dyn,828,trial6,brow,diff_bin3,0.09403243574288278
pp406,dyn,828,trial6,brow,diff_bin4,0.33638707365693415
pp406,dyn,828,trial6,brow,diff_bin5,0.16129821279657847
pp406,dyn,828,trial6,brow,diff_bin6,0.4773775388828032
pp406,dyn,828,trial6,cheek,diff_bin1,-0.2842143444588067
pp406,dyn,828,trial6,cheek,diff_bin2,-0.3219589038007364
pp406,dyn,828,trial6,cheek,diff_bin3,-0.08715517694794603
pp406,dyn,828,trial6,cheek,diff_bin4,-0.3029286462574454
pp406,dyn,828,trial6,cheek,diff_bin5,0.10752217033399698
pp406,dyn,828,trial6,cheek,diff_bin6,-0.3323368347981633
pp406,dyn,828,trial7,brow,diff_bin1,0.12097365959743428
pp406,dyn,828,trial7,brow,diff_bin2,0.17607806346408628
pp406,dyn,828,trial7,brow,diff_bin3,-0.002443912315099661
pp406,dyn,828,trial7,brow,diff_bin4,1.1204174196962928
pp406,dyn,828,trial7,brow,diff_bin5,-0.4018490106685326
pp406,dyn,828,trial7,brow,diff_bin6,0.8476302546204051
pp406,dyn,828,trial7,cheek,diff_bin1,-0.4692185850967779
pp406,dyn,828,trial7,cheek,diff_bin2,-0.08472474814292782
pp406,dyn,828,trial7,cheek,diff_bin3,-0.22714787611698356
pp406,dyn,828,trial7,cheek,diff_bin4,-0.11656336548866386
pp406,dyn,828,trial7,cheek,diff_bin5,-0.19227122276497516
pp406,dyn,828,trial7,cheek,diff_bin6,-0.5631789626987742
pp406,dyn,828,trial8,brow,diff_bin1,0.4361219714683831
pp406,dyn,828,trial8,brow,diff_bin2,0.28186455367482943
pp406,dyn,828,trial8,brow,diff_bin3,0.6209282932006823
pp406,dyn,828,trial8,brow,diff_bin4,0.15664314172019822
pp406,dyn,828,trial8,brow,diff_bin5,0.3959719834346027
pp406,dyn,828,trial8,brow,diff_bin6,0.5121741951787468
pp406,dyn,828,trial8,cheek,diff_bin1,-0.07633976876561582
pp406,dyn,828,trial8,cheek,diff_bin2,-0.09899136522838375
pp406,dyn,828,trial8,cheek,diff_bin3,-0.0830720565555157
pp406,dyn,828,trial8,cheek,diff_bin4,-0.035411347689112416
pp406,dyn,828,trial8,cheek,diff_bin5,-0.09563737347745888
pp406,dyn,828,trial8,cheek,diff_bin6,-0.1368331417225142
pp406,dyn,929,trial1,brow,diff_bin1,-0.8126590331590977
pp406,dyn,929,trial1,brow,diff_bin2,1.791678668910337
