pp_no,model,emotion,bin,bin_no,trial,muscle,rms
pp412,child,525,bin_5,5,trial4,brow,9.1979
pp412,child,525,bin_6,6,trial4,brow,6.0782
pp412,child,525,bin_7,7,trial4,brow,5.8305
pp412,child,525,bin_8,8,trial4,brow,10.5424
pp412,child,525,bin_9,9,trial4,brow,10.4555
pp412,child,525,bin_10,10,trial4,brow,11.7804
pp412,child,525,bin_0,0,trial4,cheek,8.8944
pp412,child,525,bin_1,1,trial4,cheek,10.1621
pp412,child,525,bin_2,2,trial4,cheek,8.3241
pp412,child,525,bin_3,3,trial4,cheek,8.6628
pp412,child,525,bin_4,4,trial4,cheek,9.8884
pp412,child,525,bin_5,5,trial4,cheek,8.0868
pp412,child,525,bin_6,6,trial4,cheek,5.5735
pp412,child,525,bin_7,7,trial4,cheek,7.2268
pp412,child,525,bin_8,8,trial4,cheek,5.172
pp412,child,525,bin_9,9,trial4,cheek,5.3175
pp412,child,525,bin_10,10,trial4,cheek,5.1057
pp412,child,525,bin_0,0,trial5,brow,11.2469
pp412,child,525,bin_1,1,trial5,brow,9.9717
pp412,child,525,bin_2,2,trial5,brow,7.2367
pp412,child,525,bin_3,3,trial5,brow,9.5968
pp412,child,525,bin_4,4,trial5,brow,14.808
pp412,child,525,bin_5,5,trial5,brow,10.6201
pp412,child,525,bin_6,6,trial5,brow,9.7209
pp412,child,525,bin_7,7,trial5,brow,10.388
pp412,child,525,bin_8,8,trial5,brow,7.8291
pp412,child,525,bin_9,9,trial5,brow,10.5856
pp412,child,525,bin_10,10,trial5,brow,11.5151
pp412,child,525,bin_0,0,trial5,cheek,3.6898
pp412,child,525,bin_1,1,trial5,cheek,3.2506
pp412,child,525,bin_2,2,trial5,cheek,3.3515
pp412,child,525,bin_3,3,trial5,cheek,2.9957
pp412,child,525,bin_4,4,trial5,cheek,3.2457
pp412,child,525,bin_5,5,trial5,cheek,3.3577
pp412,child,525,bin_6,6,trial5,cheek,3.4038
pp412,child,525,bin_7,7,trial5,cheek,3.1249
pp412,child,525,bin_8,8,trial5,cheek,3.286
pp412,child,525,bin_9,9,trial5,cheek,3.6157
pp412,child,525,bin_10,10,trial5,cheek,3.2692
pp412,child,525,bin_0,0,trial6,brow,6.3365
pp412,child,525,bin_1,1,trial6,brow,4.8544
pp412,child,525,bin_2,2,trial6,brow,4.8583
pp412,child,525,bin_3,3,trial6,brow,5.6266
pp412,child,525,bin_4,4,trial6,brow,5.3976
pp412,child,525,bin_5,5,trial6,brow,5.5313
pp412,child,525,bin_6,6,trial6,brow,5.034
pp412,child,525,bin_7,7,trial6,brow,6.6337
pp412,child,525,bin_8,8,trial6,brow,6.8066
pp412,child,525,bin_9,9,trial6,brow,5.6297
pp412,child,525,bin_10,10,trial6,brow,6.4798
pp412,child,525,bin_0,0,trial6,cheek,4.1264
pp412,child,525,bin_1,1,trial6,cheek,4.118
pp412,child,525,bin_2,2,trial6,cheek,3.613
pp412,child,525,bin_3,3,trial6,cheek,2.9797
pp412,child,525,bin_4,4,trial6,cheek,3.5111
pp412,child,525,bin_5,5,trial6,cheek,3.6162
pp412,child,525,bin_6,6,trial6,cheek,7.496
pp412,child,525,bin_7,7,trial6,cheek,6.7362
pp412,child,525,bin_8,8,trial6,cheek,9.4963
pp412,child,525,bin_9,9,trial6,cheek,6.9573
pp412,child,525,bin_10,10,trial6,cheek,7.4741
pp412,child,525,bin_0,0,trial7,brow,31.9362
pp412,child,525,bin_1,1,trial7,brow,21.691
pp412,child,525,bin_2,2,trial7,brow,15.7532
pp412,child,525,bin_3,3,trial7,brow,13.7749
pp412,child,525,bin_4,4,trial7,brow,13.4445
pp412,child,525,bin_5,5,trial7,brow,11.3349
pp412,child,525,bin_6,6,trial7,brow,12.3923
pp412,child,525,bin_7,7,trial7,brow,9.1046
pp412,child,525,bin_8,8,trial7,brow,7.9735
pp412,child,525,bin_9,9,trial7,brow,7.6029
pp412,child,525,bin_10,10,trial7,brow,8.0348
pp412,child,525,bin_0,0,trial7,cheek,4.3926
pp412,child,525,bin_1,1,trial7,cheek,3.8246000000000002
pp412,child,525,bin_2,2,trial7,cheek,3.9539
pp412,child,525,bin_3,3,trial7,cheek,3.3681
pp412,child,525,bin_4,4,trial7,cheek,4.3613
pp412,child,525,bin_5,5,trial7,cheek,4.0044
pp412,child,525,bin_6,6,trial7,cheek,4.1848
pp412,child,525,bin_7,7,trial7,cheek,4.0309
pp412,child,525,bin_8,8,trial7,cheek,3.8278
pp412,child,525,bin_9,9,trial7,cheek,4.002
pp412,child,525,bin_10,10,trial7,cheek,3.5481
pp412,child,525,bin_0,0,trial8,brow,9.8996
pp412,child,525,bin_1,1,trial8,brow,14.1794
pp412,child,525,bin_2,2,trial8,brow,7.688
pp412,child,525,bin_3,3,trial8,brow,7.9218
pp412,child,525,bin_4,4,trial8,brow,9.2242
pp412,child,525,bin_5,5,trial8,brow,6.8514
pp412,child,525,bin_6,6,trial8,brow,9.1129
pp412,child,525,bin_7,7,trial8,brow,9.5359
pp412,child,525,bin_8,8,trial8,brow,9.1656
pp412,child,525,bin_9,9,trial8,brow,7.7388
pp412,child,525,bin_10,10,trial8,brow,7.3076
pp412,child,525,bin_0,0,trial8,cheek,3.3164
pp412,child,525,bin_1,1,trial8,cheek,3.2516
pp412,child,525,bin_2,2,trial8,cheek,3.384
pp412,child,525,bin_3,3,trial8,cheek,3.0051
pp412,child,525,bin_4,4,trial8,cheek,3.0676
pp412,child,525,bin_5,5,trial8,cheek,3.8894
pp412,child,525,bin_6,6,trial8,cheek,3.6621
pp412,child,525,bin_7,7,trial8,cheek,3.9676
pp412,child,525,bin_8,8,trial8,cheek,3.0964
pp412,child,525,bin_9,9,trial8,cheek,3.8939
pp412,child,525,bin_10,10,trial8,cheek,4.1659
pp412,adult,535,bin_0,0,trial1,brow,10.8889
pp412,adult,535,bin_1,1,trial1,brow,11.6384
pp412,adult,535,bin_2,2,trial1,brow,10.1517
pp412,adult,535,bin_3,3,trial1,brow,11.8408
pp412,adult,535,bin_4,4,trial1,brow,16.3006
pp412,adult,535,bin_5,5,trial1,brow,11.408
pp412,adult,535,bin_6,6,trial1,brow,15.5871
pp412,adult,535,bin_7,7,trial1,brow,13.5705
pp412,adult,535,bin_8,8,trial1,brow,11.6284
pp412,adult,535,bin_9,9,trial1,brow,11.2303
pp412,adult,535,bin_10,10,trial1,brow,13.8043
pp412,adult,535,bin_0,0,trial1,cheek,1.1787
pp412,adult,535,bin_1,1,trial1,cheek,1.3878
pp412,adult,535,bin_2,2,trial1,cheek,1.2793
pp412,adult,535,bin_3,3,trial1,cheek,1.1138
pp412,adult,535,bin_4,4,trial1,cheek,1.2318
pp412,adult,535,bin_5,5,trial1,cheek,0.8736
pp412,adult,535,bin_6,6,trial1,cheek,1.0662
pp412,adult,535,bin_7,7,trial1,cheek,1.5407
pp412,adult,535,bin_8,8,trial1,cheek,1.0173
pp412,adult,535,bin_9,9,trial1,cheek,1.141
pp412,adult,535,bin_10,10,trial1,cheek,1.7425
pp412,adult,535,bin_0,0,trial2,brow,13.5313
pp412,adult,535,bin_1,1,trial2,brow,14.1593
pp412,adult,535,bin_2,2,trial2,brow,16.1084
pp412,adult,535,bin_3,3,trial2,brow,14.1717
pp412,adult,535,bin_4,4,trial2,brow,14.0749
pp412,adult,535,bin_5,5,trial2,brow,20.7625
pp412,adult,535,bin_6,6,trial2,brow,18.3381
pp412,adult,535,bin_7,7,trial2,brow,15.3948
pp412,adult,535,bin_8,8,trial2,brow,16.0544
pp412,adult,535,bin_9,9,trial2,brow,15.4797
pp412,adult,535,bin_10,10,trial2,brow,9.666
pp412,adult,535,bin_0,0,trial2,cheek,4.3868
pp412,adult,535,bin_1,1,trial2,cheek,1.7154
pp412,adult,535,bin_2,2,trial2,cheek,2.1814
pp412,adult,535,bin_3,3,trial2,cheek,2.7274
pp412,adult,535,bin_4,4,trial2,cheek,2.8959
pp412,adult,535,bin_5,5,trial2,cheek,3.0131
pp412,adult,535,bin_6,6,trial2,cheek,4.799
pp412,adult,535,bin_7,7,trial2,cheek,5.8874
pp412,adult,535,bin_8,8,trial2,cheek,4.8715
pp412,adult,535,bin_9,9,trial2,cheek,1.7651
pp412,adult,535,bin_10,10,trial2,cheek,1.981
pp412,adult,535,bin_0,0,trial3,brow,9.6168
pp412,adult,535,bin_1,1,trial3,brow,10.3292
pp412,adult,535,bin_2,2,trial3,brow,10.0127
pp412,adult,535,bin_3,3,trial3,brow,9.5499
pp412,adult,535,bin_4,4,trial3,brow,9.5797
pp412,adult,535,bin_5,5,trial3,brow,13.1441
pp412,adult,535,bin_6,6,trial3,brow,12.2376
pp412,adult,535,bin_7,7,trial3,brow,9.3929
pp412,adult,535,bin_8,8,trial3,brow,13.4222
pp412,adult,535,bin_9,9,trial3,brow,14.9335
pp412,adult,535,bin_10,10,trial3,brow,40.5779
pp412,adult,535,bin_0,0,trial3,cheek,3.4664
pp412,adult,535,bin_1,1,trial3,cheek,3.6445
pp412,adult,535,bin_2,2,trial3,cheek,3.9353
pp412,adult,535,bin_3,3,trial3,cheek,2.6686
pp412,adult,535,bin_4,4,trial3,cheek,5.981
pp412,adult,535,bin_5,5,trial3,cheek,2.7881
pp412,adult,535,bin_6,6,trial3,cheek,2.5077
pp412,adult,535,bin_7,7,trial3,cheek,5.7318
pp412,adult,535,bin_8,8,trial3,cheek,15.0462
pp412,adult,535,bin_9,9,trial3,cheek,29.1427
pp412,adult,535,bin_10,10,trial3,cheek,24.7246
pp412,adult,535,bin_0,0,trial4,brow,21.3379
pp412,adult,535,bin_1,1,trial4,brow,13.4462
pp412,adult,535,bin_2,2,trial4,brow,8.4931
pp412,adult,535,bin_3,3,trial4,brow,13.5093
pp412,adult,535,bin_4,4,trial4,brow,8.9999
pp412,adult,535,bin_5,5,trial4,brow,12.5768
pp412,adult,535,bin_6,6,trial4,brow,13.1453
pp412,adult,535,bin_7,7,trial4,brow,18.2389
pp412,adult,535,bin_8,8,trial4,brow,24.6737
pp412,adult,535,bin_9,9,trial4,brow,22.1702
pp412,adult,535,bin_10,10,trial4,brow,18.1978
pp412,adult,535,bin_0,0,trial5,brow,11.0677
pp412,adult,535,bin_1,1,trial5,brow,10.7756
pp412,adult,535,bin_2,2,trial5,brow,8.5067
pp412,adult,535,bin_3,3,trial5,brow,8.738
pp412,adult,535,bin_4,4,trial5,brow,11.6398
pp412,adult,535,bin_5,5,trial5,brow,8.5416
pp412,adult,535,bin_6,6,trial5,brow,10.199
pp412,adult,535,bin_7,7,trial5,brow,13.4487
pp412,adult,535,bin_8,8,trial5,brow,15.2006
pp412,adult,535,bin_9,9,trial5,brow,11.9296
pp412,adult,535,bin_10,10,trial5,brow,14.0576
pp412,adult,535,bin_0,0,trial5,cheek,1.5469
pp412,adult,535,bin_1,1,trial5,cheek,1.2242
pp412,adult,535,bin_2,2,trial5,cheek,1.0518
pp412,adult,535,bin_3,3,trial5,cheek,0.8625
pp412,adult,535,bin_4,4,trial5,cheek,1.077
pp412,adult,535,bin_5,5,trial5,cheek,1.4931
pp412,adult,535,bin_6,6,trial5,cheek,1.1714
pp412,adult,535,bin_7,7,trial5,cheek,0.9259
pp412,adult,535,bin_8,8,trial5,cheek,1.4303
pp412,adult,535,bin_9,9,trial5,cheek,1.7667
pp412,adult,535,bin_10,10,trial5,cheek,0.7686
pp412,adult,535,bin_0,0,trial6,cheek,3.4764
pp412,adult,535,bin_1,1,trial6,cheek,2.4506
pp412,adult,535,bin_2,2,trial6,cheek,2.8886
pp412,adult,535,bin_3,3,trial6,cheek,2.1856
pp412,adult,535,bin_4,4,trial6,cheek,2.8286
pp412,adult,535,bin_5,5,trial6,cheek,5.0605
pp412,adult,535,bin_6,6,trial6,cheek,1.5637
pp412,adult,535,bin_7,7,trial6,cheek,3.3539
pp412,adult,535,bin_8,8,trial6,cheek,4.135
pp412,adult,535,bin_9,9,trial6,cheek,2.6481
pp412,adult,535,bin_10,10,trial6,cheek,2.6655
pp412,adult,535,bin_0,0,trial7,brow,9.4899
pp412,adult,535,bin_1,1,trial7,brow,9.5704
pp412,adult,535,bin_2,2,trial7,brow,9.8095
pp412,adult,535,bin_3,3,trial7,brow,7.7543
pp412,adult,535,bin_4,4,trial7,brow,11.8412
pp412,adult,535,bin_5,5,trial7,brow,13.2456
pp412,adult,535,bin_6,6,trial7,brow,9.1014
pp412,adult,535,bin_7,7,trial7,brow,10.916
pp412,adult,535,bin_8,8,trial7,brow,9.0291
pp412,adult,535,bin_9,9,trial7,brow,8.5711
pp412,adult,535,bin_10,10,trial7,brow,13.8041
pp412,adult,535,bin_0,0,trial7,cheek,4.4863
pp412,adult,535,bin_1,1,trial7,cheek,1.4087
pp412,adult,535,bin_2,2,trial7,cheek,1.0758
pp412,adult,535,bin_3,3,trial7,cheek,1.1637
pp412,adult,535,bin_4,4,trial7,cheek,1.3537
pp412,adult,535,bin_5,5,trial7,cheek,1.0743
pp412,adult,535,bin_6,6,trial7,cheek,1.9862
pp412,adult,535,bin_7,7,trial7,cheek,1.7827
pp412,adult,535,bin_8,8,trial7,cheek,1.5751
pp412,adult,535,bin_9,9,trial7,cheek,1.6266
pp412,adult,535,bin_10,10,trial7,cheek,1.4083
pp412,adult,535,bin_0,0,trial8,brow,14.1726
pp412,adult,535,bin_1,1,trial8,brow,31.196
pp412,adult,535,bin_2,2,trial8,brow,21.4141
pp412,adult,535,bin_3,3,trial8,brow,18.2375
pp412,adult,535,bin_4,4,trial8,brow,13.2765
pp412,adult,535,bin_5,5,trial8,brow,16.0864
pp412,adult,535,bin_6,6,trial8,brow,13.0856
pp412,adult,535,bin_7,7,trial8,brow,12.563
pp412,adult,535,bin_8,8,trial8,brow,14.4717
pp412,adult,535,bin_9,9,trial8,brow,15.1015
pp412,adult,535,bin_10,10,trial8,brow,16.0712
pp412,adult,535,bin_0,0,trial8,cheek,1.019
pp412,adult,535,bin_1,1,trial8,cheek,1.4324
pp412,adult,535,bin_2,2,trial8,cheek,1.2592
pp412,adult,535,bin_3,3,trial8,cheek,0.9759
pp412,adult,535,bin_4,4,trial8,cheek,1.3374
pp412,adult,535,bin_5,5,trial8,cheek,1.7724
pp412,adult,535,bin_6,6,trial8,cheek,1.8819
pp412,adult,535,bin_7,7,trial8,cheek,0.6364
pp412,adult,535,bin_8,8,trial8,cheek,1.3541
pp412,adult,535,bin_9,9,trial8,cheek,1.4419
pp412,adult,535,bin_10,10,trial8,cheek,0.8314
pp414,child,121,bin_0,0,trial1,brow,10.0646
pp414,child,121,bin_1,1,trial1,brow,10.5263
pp414,child,121,bin_2,2,trial1,brow,12.2318
pp414,child,121,bin_3,3,trial1,brow,12.102
pp414,child,121,bin_4,4,trial1,brow,9.3766
pp414,child,121,bin_5,5,trial1,brow,8.3432
pp414,child,121,bin_6,6,trial1,brow,9.3991
pp414,child,121,bin_7,7,trial1,brow,10.0791
pp414,child,121,bin_8,8,trial1,brow,9.9596
pp414,child,121,bin_9,9,trial1,brow,8.8576
pp414,child,121,bin_10,10,trial1,brow,11.7282
pp414,child,121,bin_0,0,trial1,cheek,12.6924
pp414,child,121,bin_1,1,trial1,cheek,11.2221
pp414,child,121,bin_2,2,trial1,cheek,14.285
pp414,child,121,bin_3,3,trial1,cheek,11.1765
pp414,child,121,bin_4,4,trial1,cheek,6.5085
pp414,child,121,bin_5,5,trial1,cheek,7.9686
pp414,child,121,bin_6,6,trial1,cheek,8.4731
pp414,child,121,bin_7,7,trial1,cheek,9.7664
pp414,child,121,bin_8,8,trial1,cheek,9.8938
pp414,child,121,bin_9,9,trial1,cheek,12.9808
pp414,child,121,bin_10,10,trial1,cheek,20.1113
pp414,child,121,bin_0,0,trial2,brow,10.6896
pp414,child,121,bin_1,1,trial2,brow,8.3123
pp414,child,121,bin_2,2,trial2,brow,10.5588
pp414,child,121,bin_3,3,trial2,brow,7.4955
pp414,child,121,bin_4,4,trial2,brow,11.063
pp414,child,121,bin_5,5,trial2,brow,8.3325
pp414,child,121,bin_6,6,trial2,brow,10.7317
pp414,child,121,bin_7,7,trial2,brow,8.4714
pp414,child,121,bin_8,8,trial2,brow,10.7156
pp414,child,121,bin_9,9,trial2,brow,7.5399
pp414,child,121,bin_10,10,trial2,brow,8.9296
pp414,child,121,bin_0,0,trial2,cheek,8.1946
pp414,child,121,bin_1,1,trial2,cheek,7.422
pp414,child,121,bin_2,2,trial2,cheek,23.2665
pp414,child,121,bin_3,3,trial2,cheek,17.5931
pp414,child,121,bin_4,4,trial2,cheek,7.2351
pp414,child,121,bin_5,5,trial2,cheek,10.6456
pp414,child,121,bin_6,6,trial2,cheek,13.0604
pp414,child,121,bin_7,7,trial2,cheek,14.0639
pp414,child,121,bin_8,8,trial2,cheek,10.6078
pp414,child,121,bin_9,9,trial2,cheek,15.8193
pp414,child,121,bin_10,10,trial2,cheek,12.3294
pp414,child,121,bin_0,0,trial3,brow,8.8623
pp414,child,121,bin_1,1,trial3,brow,12.0634
pp414,child,121,bin_2,2,trial3,brow,7.5569
pp414,child,121,bin_3,3,trial3,brow,8.5705
pp414,child,121,bin_4,4,trial3,brow,8.1639
pp414,child,121,bin_5,5,trial3,brow,9.8218
pp414,child,121,bin_6,6,trial3,brow,8.1749
pp414,child,121,bin_7,7,trial3,brow,8.6807
pp414,child,121,bin_8,8,trial3,brow,7.6474
pp414,child,121,bin_9,9,trial3,brow,8.3885
pp414,child,121,bin_10,10,trial3,brow,7.7754
pp414,child,121,bin_0,0,trial4,brow,10.3812
pp414,child,121,bin_1,1,trial4,brow,8.9953
pp414,child,121,bin_2,2,trial4,brow,11.6651
pp414,child,121,bin_3,3,trial4,brow,10.8273
pp414,child,121,bin_4,4,trial4,brow,9.3669
pp414,child,121,bin_5,5,trial4,brow,10.1635
pp414,child,121,bin_6,6,trial4,brow,8.6154
pp414,child,121,bin_7,7,trial4,brow,8.947
pp414,child,121,bin_8,8,trial4,brow,7.5506
pp414,child,121,bin_9,9,trial4,brow,6.5022
pp414,child,121,bin_10,10,trial4,brow,5.9256
pp414,child,121,bin_0,0,trial4,cheek,12.6856
pp414,child,121,bin_1,1,trial4,cheek,15.9862
pp414,child,121,bin_2,2,trial4,cheek,25.6069
pp414,child,121,bin_3,3,trial4,cheek,7.9609
pp414,child,121,bin_4,4,trial4,cheek,12.0408
pp414,child,121,bin_5,5,trial4,cheek,15.7092
pp414,child,121,bin_6,6,trial4,cheek,7.572
pp414,child,121,bin_7,7,trial4,cheek,9.3526
pp414,child,121,bin_8,8,trial4,cheek,5.6626
pp414,child,121,bin_9,9,trial4,cheek,5.1784
pp414,child,121,bin_10,10,trial4,cheek,6.3113
pp414,child,121,bin_0,0,trial5,brow,9.1186
pp414,child,121,bin_1,1,trial5,brow,7.2424
pp414,child,121,bin_2,2,trial5,brow,7.6509
pp414,child,121,bin_3,3,trial5,brow,11.1419
pp414,child,121,bin_4,4,trial5,brow,8.7941
pp414,child,121,bin_5,5,trial5,brow,8.5999
pp414,child,121,bin_6,6,trial5,brow,13.8665
pp414,child,121,bin_7,7,trial5,brow,11.1619
pp414,child,121,bin_8,8,trial5,brow,9.5169
pp414,child,121,bin_9,9,trial5,brow,10.9881
pp414,child,121,bin_10,10,trial5,brow,10.2377
pp414,child,121,bin_0,0,trial5,cheek,12.3934
pp414,child,121,bin_1,1,trial5,cheek,19.7101
pp414,child,121,bin_2,2,trial5,cheek,14.8543
pp414,child,121,bin_3,3,trial5,cheek,25.6299
pp414,child,121,bin_4,4,trial5,cheek,20.988
pp414,child,121,bin_5,5,trial5,cheek,18.0967
pp414,child,121,bin_6,6,trial5,cheek,29.3217
pp414,child,121,bin_7,7,trial5,cheek,20.1772
pp414,child,121,bin_8,8,trial5,cheek,12.4207
pp414,child,121,bin_9,9,trial5,cheek,17.7427
pp414,child,121,bin_10,10,trial5,cheek,9.1662
pp414,child,121,bin_0,0,trial6,brow,11.9114
pp414,child,121,bin_1,1,trial6,brow,8.7615
pp414,child,121,bin_2,2,trial6,brow,13.874
pp414,child,121,bin_3,3,trial6,brow,10.2831
pp414,child,121,bin_4,4,trial6,brow,10.0969
pp414,child,121,bin_5,5,trial6,brow,10.8055
pp414,child,121,bin_6,6,trial6,brow,9.149
pp414,child,121,bin_7,7,trial6,brow,13.4597
pp414,child,121,bin_8,8,trial6,brow,10.5871
pp414,child,121,bin_9,9,trial6,brow,9.8093
pp414,child,121,bin_10,10,trial6,brow,10.9412
pp414,child,121,bin_0,0,trial6,cheek,6.6417
pp414,child,121,bin_1,1,trial6,cheek,10.9201
pp414,child,121,bin_2,2,trial6,cheek,18.9577
pp414,child,121,bin_3,3,trial6,cheek,25.2452
pp414,child,121,bin_4,4,trial6,cheek,9.5386
pp414,child,121,bin_5,5,trial6,cheek,12.0362
pp414,child,121,bin_6,6,trial6,cheek,9.3746
pp414,child,121,bin_7,7,trial6,cheek,9.1715
pp414,child,121,bin_8,8,trial6,cheek,10.0859
pp414,child,121,bin_9,9,trial6,cheek,11.443
pp414,child,121,bin_10,10,trial6,cheek,8.5639
pp414,child,121,bin_0,0,trial7,brow,12.2408
pp414,child,121,bin_1,1,trial7,brow,13.2925
pp414,child,121,bin_2,2,trial7,brow,13.093
pp414,child,121,bin_3,3,trial7,brow,9.4569
pp414,child,121,bin_4,4,trial7,brow,10.6189
pp414,child,121,bin_5,5,trial7,brow,11.7539
pp414,child,121,bin_6,6,trial7,brow,11.7926
pp414,child,121,bin_7,7,trial7,brow,10.8006
pp414,child,121,bin_8,8,trial7,brow,8.3297
pp414,child,121,bin_9,9,trial7,brow,9.4446
pp414,child,121,bin_10,10,trial7,brow,10.8706
pp414,child,121,bin_0,0,trial7,cheek,19.8963
pp414,child,121,bin_1,1,trial7,cheek,10.1846
pp414,child,121,bin_2,2,trial7,cheek,10.3688
pp414,child,121,bin_3,3,trial7,cheek,9.3419
pp414,child,121,bin_4,4,trial7,cheek,10.4891
pp414,child,121,bin_5,5,trial7,cheek,6.9348
pp414,child,121,bin_6,6,trial7,cheek,10.1915
pp414,child,121,bin_7,7,trial7,cheek,10.8739
pp414,child,121,bin_8,8,trial7,cheek,9.0655
pp414,child,121,bin_9,9,trial7,cheek,11.6508
pp414,child,121,bin_10,10,trial7,cheek,13.0627
pp414,child,121,bin_0,0,trial8,brow,8.1276
pp414,child,121,bin_1,1,trial8,brow,10.0339
pp414,child,121,bin_2,2,trial8,brow,8.3195
pp414,child,121,bin_3,3,trial8,brow,8.9734
pp414,child,121,bin_4,4,trial8,brow,8.6151
pp414,child,121,bin_5,5,trial8,brow,12.6003
pp414,child,121,bin_6,6,trial8,brow,8.0099
pp414,child,121,bin_7,7,trial8,brow,9.3056
pp414,child,121,bin_8,8,trial8,brow,8.4956
pp414,child,121,bin_9,9,trial8,brow,8.5636
pp414,child,121,bin_10,10,trial8,brow,11.379
pp414,child,121,bin_0,0,trial8,cheek,9.5755
pp414,child,121,bin_1,1,trial8,cheek,12.3981
pp414,child,121,bin_2,2,trial8,cheek,7.3967
pp414,child,121,bin_3,3,trial8,cheek,6.7102
pp414,child,121,bin_4,4,trial8,cheek,13.6702
pp414,child,121,bin_5,5,trial8,cheek,13.3442
pp414,child,121,bin_6,6,trial8,cheek,9.6065
pp414,child,121,bin_7,7,trial8,cheek,6.4359
pp414,child,121,bin_8,8,trial8,cheek,5.2015
pp414,child,121,bin_9,9,trial8,cheek,7.1235
pp414,child,121,bin_10,10,trial8,cheek,8.5527
pp414,adult,131,bin_0,0,trial1,brow,8.9883
pp414,adult,131,bin_1,1,trial1,brow,8.087
pp414,adult,131,bin_2,2,trial1,brow,8.0148
pp414,adult,131,bin_3,3,trial1,brow,10.2418
pp414,adult,131,bin_4,4,trial1,brow,10.5661
pp414,adult,131,bin_5,5,trial1,brow,10.0568
pp414,adult,131,bin_6,6,trial1,brow,8.5551
pp414,adult,131,bin_7,7,trial1,brow,8.0948
pp414,adult,131,bin_8,8,trial1,brow,8.917
pp414,adult,131,bin_9,9,trial1,brow,5.8119
pp414,adult,131,bin_10,10,trial1,brow,7.0841
pp414,adult,131,bin_0,0,trial1,cheek,5.4957
pp414,adult,131,bin_1,1,trial1,cheek,4.5608
pp414,adult,131,bin_2,2,trial1,cheek,5.375
pp414,adult,131,bin_3,3,trial1,cheek,4.2601
pp414,adult,131,bin_4,4,trial1,cheek,7.216
pp414,adult,131,bin_5,5,trial1,cheek,5.9575
pp414,adult,131,bin_6,6,trial1,cheek,4.0562
pp414,adult,131,bin_7,7,trial1,cheek,3.31
pp414,adult,131,bin_8,8,trial1,cheek,3.6009
pp414,adult,131,bin_9,9,trial1,cheek,6.7086
pp414,adult,131,bin_10,10,trial1,cheek,3.1304
pp414,adult,131,bin_0,0,trial2,brow,9.1314
pp414,adult,131,bin_1,1,trial2,brow,10.8041
pp414,adult,131,bin_2,2,trial2,brow,8.7294
pp414,adult,131,bin_3,3,trial2,brow,9.9429
pp414,adult,131,bin_4,4,trial2,brow,8.4227
pp414,adult,131,bin_5,5,trial2,brow,8.9262
pp414,adult,131,bin_6,6,trial2,brow,8.515
pp414,adult,131,bin_7,7,trial2,brow,8.7583
pp414,adult,131,bin_8,8,trial2,brow,10.4414
pp414,adult,131,bin_9,9,trial2,brow,8.2591
pp414,adult,131,bin_10,10,trial2,brow,9.3012
pp414,adult,131,bin_0,0,trial2,cheek,5.4887
pp414,adult,131,bin_1,1,trial2,cheek,5.2568
pp414,adult,131,bin_2,2,trial2,cheek,6.3571
pp414,adult,131,bin_3,3,trial2,cheek,5.8625
pp414,adult,131,bin_4,4,trial2,cheek,5.798
pp414,adult,131,bin_5,5,trial2,cheek,5.8452
pp414,adult,131,bin_6,6,trial2,cheek,6.7345
pp414,adult,131,bin_7,7,trial2,cheek,5.0615
pp414,adult,131,bin_8,8,trial2,cheek,9.3756
pp414,adult,131,bin_9,9,trial2,cheek,7.2033
pp414,adult,131,bin_10,10,trial2,cheek,7.7508
pp414,adult,131,bin_0,0,trial3,brow,3.2316
pp414,adult,131,bin_1,1,trial3,brow,1.8306
pp414,adult,131,bin_2,2,trial3,brow,1.9442
pp414,adult,131,bin_3,3,trial3,brow,2.1887
pp414,adult,131,bin_4,4,trial3,brow,2.1381
pp414,adult,131,bin_5,5,trial3,brow,2.3891
pp414,adult,131,bin_6,6,trial3,brow,2.5638
pp414,adult,131,bin_7,7,trial3,brow,2.8045
pp414,adult,131,bin_8,8,trial3,brow,2.4616
pp414,adult,131,bin_9,9,trial3,brow,3.5611
pp414,adult,131,bin_10,10,trial3,brow,3.2081
pp414,adult,131,bin_0,0,trial4,brow,9.6801
pp414,adult,131,bin_1,1,trial4,brow,8.6461
pp414,adult,131,bin_2,2,trial4,brow,7.1704
pp414,adult,131,bin_3,3,trial4,brow,6.6424
pp414,adult,131,bin_4,4,trial4,brow,8.5419
pp414,adult,131,bin_5,5,trial4,brow,8.0233
pp414,adult,131,bin_6,6,trial4,brow,8.6215
pp414,adult,131,bin_7,7,trial4,brow,8.2785
pp414,adult,131,bin_8,8,trial4,brow,7.2849
pp414,adult,131,bin_9,9,trial4,brow,7.524
pp414,adult,131,bin_10,10,trial4,brow,9.5231
pp414,adult,131,bin_0,0,trial4,cheek,7.1597
pp414,adult,131,bin_1,1,trial4,cheek,4.6046
pp414,adult,131,bin_2,2,trial4,cheek,8.3114
pp414,adult,131,bin_3,3,trial4,cheek,9.3995
pp414,adult,131,bin_4,4,trial4,cheek,7.8092
pp414,adult,131,bin_5,5,trial4,cheek,5.0824
pp414,adult,131,bin_6,6,trial4,cheek,6.3642
pp414,adult,131,bin_7,7,trial4,cheek,6.4401
pp414,adult,131,bin_8,8,trial4,cheek,5.6111
pp414,adult,131,bin_9,9,trial4,cheek,5.2465
pp414,adult,131,bin_10,10,trial4,cheek,4.5648
