pp_no,model,emotion,trial,muscle,bin,zdiff,emo_type
pp461,child,323,trial1,brow,bin6,-0.02017085049892947,child_angry
pp461,child,323,trial1,brow,bin7,-0.015884596088002856,child_angry
pp461,child,323,trial1,brow,bin8,-0.04985028836922489,child_angry
pp461,child,323,trial1,brow,bin9,-0.05072067719596479,child_angry
pp461,child,323,trial1,cheek,bin1,-0.19216523511977918,child_angry
pp461,child,323,trial1,cheek,in10,NA,child_angry
pp461,child,323,trial1,cheek,bin2,-0.25441629880496924,child_angry
pp461,child,323,trial1,cheek,bin3,-0.28445251551399087,child_angry
pp461,child,323,trial1,cheek,bin4,-0.32547606065963197,child_angry
pp461,child,323,trial1,cheek,bin5,-0.3186513600821432,child_angry
pp461,child,323,trial1,cheek,bin6,-0.37973462771635536,child_angry
pp461,child,323,trial1,cheek,bin7,-0.4442961696099317,child_angry
pp461,child,323,trial1,cheek,bin8,-0.4069392529254253,child_angry
pp461,child,323,trial1,cheek,bin9,0.23909682372762547,child_angry
pp461,child,323,trial2,brow,bin1,-0.07351911660580723,child_angry
pp461,child,323,trial2,brow,in10,7.357651300107994,child_angry
pp461,child,323,trial2,brow,bin2,-0.021000183248936377,child_angry
pp461,child,323,trial2,brow,bin3,0.07996492065289026,child_angry
pp461,child,323,trial2,brow,bin4,-0.05866502804380294,child_angry
pp461,child,323,trial2,brow,bin5,-0.019029491565751788,child_angry
pp461,child,323,trial2,brow,bin6,2.3589877401024664,child_angry
pp461,child,323,trial2,brow,bin7,2.586775065032572,child_angry
pp461,child,323,trial2,brow,bin8,4.589367319838769,child_angry
pp461,child,323,trial2,brow,bin9,6.744006649218009,child_angry
pp461,child,323,trial2,cheek,bin1,6.278473392407058e-6,child_angry
pp461,child,323,trial2,cheek,in10,2.0588746656610817,child_angry
pp461,child,323,trial2,cheek,bin2,0.023776578736844634,child_angry
pp461,child,323,trial2,cheek,bin3,-0.011690517456563243,child_angry
pp461,child,323,trial2,cheek,bin4,0.041569772330775856,child_angry
pp461,child,323,trial2,cheek,bin5,-0.0030199457017222597,child_angry
pp461,child,323,trial2,cheek,bin6,0.38912094543792464,child_angry
pp461,child,323,trial2,cheek,bin7,1.1787582655208966,child_angry
pp461,child,323,trial2,cheek,bin8,3.4960297821177,child_angry
pp461,child,323,trial2,cheek,bin9,2.8639319163956753,child_angry
pp461,child,323,trial3,brow,bin1,0.0833479413756906,child_angry
pp461,child,323,trial3,brow,in10,3.7467939850855005,child_angry
pp461,child,323,trial3,brow,bin2,0.07952972623952034,child_angry
pp461,child,323,trial3,brow,bin3,0.041918254344406713,child_angry
pp461,child,323,trial3,brow,bin4,-0.003990650658448891,child_angry
pp461,child,323,trial3,brow,bin5,0.005489197459203926,child_angry
pp461,child,323,trial3,brow,bin6,0.11799927013835398,child_angry
pp461,child,323,trial3,brow,bin7,3.764641061641342,child_angry
pp461,child,323,trial3,brow,bin8,5.450662225582292,child_angry
pp461,child,323,trial3,brow,bin9,5.1006632770410265,child_angry
pp461,child,323,trial3,cheek,bin1,NA,child_angry
pp461,child,323,trial3,cheek,in10,NA,child_angry
pp461,child,323,trial3,cheek,bin2,NA,child_angry
pp461,child,323,trial3,cheek,bin3,NA,child_angry
pp461,child,323,trial3,cheek,bin4,NA,child_angry
pp461,child,323,trial3,cheek,bin5,NA,child_angry
pp461,child,323,trial3,cheek,bin6,NA,child_angry
pp461,child,323,trial3,cheek,bin7,NA,child_angry
pp461,child,323,trial3,cheek,bin8,NA,child_angry
pp461,child,323,trial3,cheek,bin9,NA,child_angry
pp461,child,323,trial4,brow,bin1,0.02662486576135925,child_angry
pp461,child,323,trial4,brow,in10,3.0514641639275117,child_angry
pp461,child,323,trial4,brow,bin2,0.1955706215177096,child_angry
pp461,child,323,trial4,brow,bin3,-0.03038560239010324,child_angry
pp461,child,323,trial4,brow,bin4,0.08331099090663097,child_angry
pp461,child,323,trial4,brow,bin5,2.15926634922705,child_angry
pp461,child,323,trial4,brow,bin6,5.786012365945219,child_angry
pp461,child,323,trial4,brow,bin7,6.238015137129658,child_angry
pp461,child,323,trial4,brow,bin8,3.71994331090211,child_angry
pp461,child,323,trial4,brow,bin9,2.122673068034915,child_angry
pp461,child,323,trial4,cheek,bin1,-0.1091512599260745,child_angry
pp461,child,323,trial4,cheek,in10,1.4188784804114758,child_angry
pp461,child,323,trial4,cheek,bin2,-0.08294491198638887,child_angry
pp461,child,323,trial4,cheek,bin3,-0.09161548374122974,child_angry
pp461,child,323,trial4,cheek,bin4,0.5678062981843197,child_angry
pp461,child,323,trial4,cheek,bin5,0.6901988584948688,child_angry
pp461,child,323,trial4,cheek,bin6,1.5604392199888817,child_angry
pp461,child,323,trial4,cheek,bin7,0.7243349183290977,child_angry
pp461,child,323,trial4,cheek,bin8,1.236815308979994,child_angry
pp461,child,323,trial4,cheek,bin9,0.8633277622890307,child_angry
pp461,child,323,trial5,brow,bin1,NA,child_angry
pp461,child,323,trial5,brow,in10,NA,child_angry
pp461,child,323,trial5,brow,bin2,NA,child_angry
pp461,child,323,trial5,brow,bin3,NA,child_angry
pp461,child,323,trial5,brow,bin4,NA,child_angry
pp461,child,323,trial5,brow,bin5,NA,child_angry
pp461,child,323,trial5,brow,bin6,NA,child_angry
pp461,child,323,trial5,brow,bin7,NA,child_angry
pp461,child,323,trial5,brow,bin8,NA,child_angry
pp461,child,323,trial5,brow,bin9,NA,child_angry
pp461,child,323,trial5,cheek,bin1,0.05484246508221227,child_angry
pp461,child,323,trial5,cheek,in10,0.09544535251056563,child_angry
pp461,child,323,trial5,cheek,bin2,0.07434968191225624,child_angry
pp461,child,323,trial5,cheek,bin3,0.10553485925207855,child_angry
pp461,child,323,trial5,cheek,bin4,0.08794257680670267,child_angry
pp461,child,323,trial5,cheek,bin5,-0.005437157957778632,child_angry
pp461,child,323,trial5,cheek,bin6,0.11070832132737823,child_angry
pp461,child,323,trial5,cheek,bin7,0.028724015770019568,child_angry
pp461,child,323,trial5,cheek,bin8,0.04327751709349614,child_angry
pp461,child,323,trial5,cheek,bin9,0.0798559030773507,child_angry
pp461,child,323,trial6,brow,bin1,-0.01774443636400841,child_angry
pp461,child,323,trial6,brow,in10,0.340293292001582,child_angry
pp461,child,323,trial6,brow,bin2,-0.01814268030831867,child_angry
pp461,child,323,trial6,brow,bin3,0.0484708041909957,child_angry
pp461,child,323,trial6,brow,bin4,0.0416801290993552,child_angry
pp461,child,323,trial6,brow,bin5,-0.021172618771215068,child_angry
pp461,child,323,trial6,brow,bin6,-0.014221824980315878,child_angry
pp461,child,323,trial6,brow,bin7,-0.0041261357116678665,child_angry
pp461,child,323,trial6,brow,bin8,0.2507828335082661,child_angry
pp461,child,323,trial6,brow,bin9,NA,child_angry
pp461,child,323,trial6,cheek,bin1,0.025691513121512577,child_angry
pp461,child,323,trial6,cheek,in10,NA,child_angry
pp461,child,323,trial6,cheek,bin2,-0.021610505416482573,child_angry
pp461,child,323,trial6,cheek,bin3,0.08086045882012727,child_angry
pp461,child,323,trial6,cheek,bin4,0.031172620393037642,child_angry
pp461,child,323,trial6,cheek,bin5,0.04165139248487648,child_angry
pp461,child,323,trial6,cheek,bin6,0.04362283313007559,child_angry
pp461,child,323,trial6,cheek,bin7,0.09958914494951931,child_angry
pp461,child,323,trial6,cheek,bin8,0.16675625330092253,child_angry
pp461,child,323,trial6,cheek,bin9,1.2155815119670526,child_angry
pp461,child,323,trial7,brow,bin1,0.1099769127447231,child_angry
pp461,child,323,trial7,brow,in10,5.0540071514416285,child_angry
pp461,child,323,trial7,brow,bin2,0.1114754595454781,child_angry
pp461,child,323,trial7,brow,bin3,0.0927415717322041,child_angry
pp461,child,323,trial7,brow,bin4,0.015708054958050943,child_angry
pp461,child,323,trial7,brow,bin5,0.24033816758738744,child_angry
pp461,child,323,trial7,brow,bin6,0.4727566179729765,child_angry
pp461,child,323,trial7,brow,bin7,6.617865959063498,child_angry
pp461,child,323,trial7,brow,bin8,9.841129276080306,child_angry
pp461,child,323,trial7,brow,bin9,7.131485690208843,child_angry
pp461,child,323,trial7,cheek,bin1,0.21011539054851938,child_angry
pp461,child,323,trial7,cheek,in10,2.2901045622280876,child_angry
pp461,child,323,trial7,cheek,bin2,0.12553807548011847,child_angry
pp461,child,323,trial7,cheek,bin3,0.05759243642806333,child_angry
pp461,child,323,trial7,cheek,bin4,0.01839592703959725,child_angry
pp461,child,323,trial7,cheek,bin5,-0.02748087803833349,child_angry
pp461,child,323,trial7,cheek,bin6,0.1943124730199643,child_angry
pp461,child,323,trial7,cheek,bin7,0.588506424958911,child_angry
pp461,child,323,trial7,cheek,bin8,1.3496018050002414,child_angry
pp461,child,323,trial7,cheek,bin9,NA,child_angry
pp461,child,323,trial8,brow,bin1,-0.012222394043418062,child_angry
pp461,child,323,trial8,brow,in10,0.4895362365337593,child_angry
pp461,child,323,trial8,brow,bin2,0.018019512078119616,child_angry
pp461,child,323,trial8,brow,bin3,0.0025085262883871827,child_angry
pp461,child,323,trial8,brow,bin4,0.07612617747835357,child_angry
pp461,child,323,trial8,brow,bin5,0.09427296339434552,child_angry
pp461,child,323,trial8,brow,bin6,0.23495161032001616,child_angry
pp461,child,323,trial8,brow,bin7,0.040542875773850816,child_angry
pp461,child,323,trial8,brow,bin8,0.3974022947372037,child_angry
pp461,child,323,trial8,brow,bin9,0.4680310635410068,child_angry
pp461,child,323,trial8,cheek,bin1,NA,child_angry
pp461,child,323,trial8,cheek,in10,-0.1514179428034017,child_angry
pp461,child,323,trial8,cheek,bin2,-0.11765859137271417,child_angry
pp461,child,323,trial8,cheek,bin3,-0.10534650505030796,child_angry
pp461,child,323,trial8,cheek,bin4,-0.12141939693473419,child_angry
pp461,child,323,trial8,cheek,bin5,-0.15596983601285835,child_angry
pp461,child,323,trial8,cheek,bin6,-0.1417490937791765,child_angry
pp461,child,323,trial8,cheek,bin7,-0.18862417612649163,child_angry
pp461,child,323,trial8,cheek,bin8,-0.17334237188950186,child_angry
pp461,child,323,trial8,cheek,bin9,-0.1927365761984835,child_angry
pp461,child,424,trial1,brow,bin1,-0.010686896773603405,child_fear
pp461,child,424,trial1,brow,in10,0.08005113841402961,child_fear
pp461,child,424,trial1,brow,bin2,0.0771895298657386,child_fear
pp461,child,424,trial1,brow,bin3,-0.04930834815634916,child_fear
pp461,child,424,trial1,brow,bin4,-0.02428466938757745,child_fear
pp461,child,424,trial1,brow,bin5,0.018684620521194434,child_fear
pp461,child,424,trial1,brow,bin6,0.07176191652163419,child_fear
pp461,child,424,trial1,brow,bin7,-0.042053739397625634,child_fear
pp461,child,424,trial1,brow,bin8,-0.04960805751650016,child_fear
pp461,child,424,trial1,brow,bin9,0.08729343034973322,child_fear
pp461,child,424,trial1,cheek,bin1,-9.292140620684175e-4,child_fear
pp461,child,424,trial1,cheek,in10,NA,child_fear
pp461,child,424,trial1,cheek,bin2,-0.0014817197205955757,child_fear
pp461,child,424,trial1,cheek,bin3,-0.029012825546067933,child_fear
pp461,child,424,trial1,cheek,bin4,-0.018226408258003757,child_fear
pp461,child,424,trial1,cheek,bin5,0.0063035872859233955,child_fear
pp461,child,424,trial1,cheek,bin6,-0.0023481490487404777,child_fear
pp461,child,424,trial1,cheek,bin7,-0.002567895617472782,child_fear
pp461,child,424,trial1,cheek,bin8,0.05240013893258655,child_fear
pp461,child,424,trial1,cheek,bin9,0.05641208343030074,child_fear
pp461,child,424,trial2,brow,bin1,-0.048117721931091706,child_fear
pp461,child,424,trial2,brow,in10,0.055130099837090496,child_fear
pp461,child,424,trial2,brow,bin2,-0.01548635214369265,child_fear
pp461,child,424,trial2,brow,bin3,-0.014291620310761921,child_fear
pp461,child,424,trial2,brow,bin4,-0.03654401390005524,child_fear
pp461,child,424,trial2,brow,bin5,0.12343920030547828,child_fear
pp461,child,424,trial2,brow,bin6,0.06893725844240292,child_fear
pp461,child,424,trial2,brow,bin7,NA,child_fear
pp461,child,424,trial2,brow,bin8,0.14754732856310376,child_fear
pp461,child,424,trial2,brow,bin9,0.014501006302100383,child_fear
pp461,child,424,trial2,cheek,bin1,-0.01950093835665151,child_fear
pp461,child,424,trial2,cheek,in10,0.3817374607285164,child_fear
pp461,child,424,trial2,cheek,bin2,0.006686574162857006,child_fear
pp461,child,424,trial2,cheek,bin3,0.0018333142305674288,child_fear
pp461,child,424,trial2,cheek,bin4,1.2673977528741505,child_fear
pp461,child,424,trial2,cheek,bin5,NA,child_fear
pp461,child,424,trial2,cheek,bin6,1.3000646499345683,child_fear
pp461,child,424,trial2,cheek,bin7,0.419916857427421,child_fear
pp461,child,424,trial2,cheek,bin8,1.3402782720125956,child_fear
pp461,child,424,trial2,cheek,bin9,0.5619296470890764,child_fear
pp461,child,424,trial3,brow,bin1,NA,child_fear
pp461,child,424,trial3,brow,in10,NA,child_fear
pp461,child,424,trial3,brow,bin2,NA,child_fear
pp461,child,424,trial3,brow,bin3,NA,child_fear
pp461,child,424,trial3,brow,bin4,NA,child_fear
pp461,child,424,trial3,brow,bin5,NA,child_fear
pp461,child,424,trial3,brow,bin6,NA,child_fear
pp461,child,424,trial3,brow,bin7,NA,child_fear
pp461,child,424,trial3,brow,bin8,NA,child_fear
pp461,child,424,trial3,brow,bin9,NA,child_fear
pp461,child,424,trial3,cheek,bin1,NA,child_fear
pp461,child,424,trial3,cheek,in10,-0.09324160834984939,child_fear
pp461,child,424,trial3,cheek,bin2,0.1631335741535343,child_fear
pp461,child,424,trial3,cheek,bin3,0.10485678412570433,child_fear
pp461,child,424,trial3,cheek,bin4,0.07851230977138696,child_fear
pp461,child,424,trial3,cheek,bin5,0.16895999746163884,child_fear
pp461,child,424,trial3,cheek,bin6,0.05805076498570519,child_fear
pp461,child,424,trial3,cheek,bin7,-0.047320853958172204,child_fear
pp461,child,424,trial3,cheek,bin8,-0.025553386706880836,child_fear
pp461,child,424,trial3,cheek,bin9,-0.05312844184609963,child_fear
pp461,child,424,trial4,brow,bin1,-0.02670287230715196,child_fear
pp461,child,424,trial4,brow,in10,-0.058209305592066496,child_fear
pp461,child,424,trial4,brow,bin2,0.03362492684433804,child_fear
pp461,child,424,trial4,brow,bin3,0.05012536408333612,child_fear
pp461,child,424,trial4,brow,bin4,0.05244503241875137,child_fear
pp461,child,424,trial4,brow,bin5,-0.01182004449143459,child_fear
pp461,child,424,trial4,brow,bin6,NA,child_fear
pp461,child,424,trial4,brow,bin7,0.053643869859355375,child_fear
pp461,child,424,trial4,brow,bin8,-0.0493206649793691,child_fear
pp461,child,424,trial4,brow,bin9,-0.03171992488392622,child_fear
pp461,child,424,trial4,cheek,bin1,-0.029144673487307343,child_fear
pp461,child,424,trial4,cheek,in10,0.3003872809837853,child_fear
pp461,child,424,trial4,cheek,bin2,0.23940446892385087,child_fear
pp461,child,424,trial4,cheek,bin3,0.0027625282926357353,child_fear
pp461,child,424,trial4,cheek,bin4,-0.08126228111723799,child_fear
pp461,child,424,trial4,cheek,bin5,-0.0892045499585658,child_fear
pp461,child,424,trial4,cheek,bin6,0.1110850297309195,child_fear
pp461,child,424,trial4,cheek,bin7,0.12537483517191728,child_fear
pp461,child,424,trial4,cheek,bin8,NA,child_fear
pp461,child,424,trial4,cheek,bin9,0.13923770442223496,child_fear
pp461,child,424,trial5,brow,bin1,-0.012123859459258923,child_fear
pp461,child,424,trial5,brow,in10,0.013876953935758524,child_fear
pp461,child,424,trial5,brow,bin2,-0.04800276491623934,child_fear
pp461,child,424,trial5,brow,bin3,-0.008650515367645939,child_fear
pp461,child,424,trial5,brow,bin4,-0.041314730016431434,child_fear
pp461,child,424,trial5,brow,bin5,-0.04129009637039166,child_fear
pp461,child,424,trial5,brow,bin6,-0.05766325977151743,child_fear
pp461,child,424,trial5,brow,bin7,0.017420093357817606,child_fear
pp461,child,424,trial5,brow,bin8,NA,child_fear
pp461,child,424,trial5,brow,bin9,-0.027043637744035953,child_fear
pp461,child,424,trial5,cheek,bin1,0.03060755778772578,child_fear
pp461,child,424,trial5,cheek,in10,1.4556201067035313,child_fear
pp461,child,424,trial5,cheek,bin2,0.0016135676618350137,child_fear
pp461,child,424,trial5,cheek,bin3,-0.011150568744820732,child_fear
pp461,child,424,trial5,cheek,bin4,-0.020731519141552968,child_fear
pp461,child,424,trial5,cheek,bin5,-0.01730347266932769,child_fear
pp461,child,424,trial5,cheek,bin6,0.24185935202026124,child_fear
pp461,child,424,trial5,cheek,bin7,0.7091912405067398,child_fear
pp461,child,424,trial5,cheek,bin8,NA,child_fear
pp461,child,424,trial5,cheek,bin9,1.8239969760531185,child_fear
pp461,child,424,trial6,brow,bin1,-0.05735533919601979,child_fear
pp461,child,424,trial6,brow,in10,NA,child_fear
pp461,child,424,trial6,brow,bin2,-0.07383524839665143,child_fear
pp461,child,424,trial6,brow,bin3,-0.020757952396211615,child_fear
pp461,child,424,trial6,brow,bin4,0.012448202465449643,child_fear
pp461,child,424,trial6,brow,bin5,0.006281579740151033,child_fear
pp461,child,424,trial6,brow,bin6,-0.058394057937365046,child_fear
pp461,child,424,trial6,brow,bin7,0.12278230307774997,child_fear
pp461,child,424,trial6,brow,bin8,0.008946119120123608,child_fear
pp461,child,424,trial6,brow,bin9,-0.06309497872329509,child_fear
pp461,child,424,trial6,cheek,bin1,-0.019639064771283354,child_fear
pp461,child,424,trial6,cheek,in10,0.17051078038955025,child_fear
pp461,child,424,trial6,cheek,bin2,-0.019846254393231066,child_fear
pp461,child,424,trial6,cheek,bin3,-0.027097891161399934,child_fear
pp461,child,424,trial6,cheek,bin4,-0.039579496265399694,child_fear
pp461,child,424,trial6,cheek,bin5,0.03847448494834538,child_fear
pp461,child,424,trial6,cheek,bin6,0.01960139393092919,child_fear
pp461,child,424,trial6,cheek,bin7,0.04811194160560872,child_fear
pp461,child,424,trial6,cheek,bin8,0.2481315469392229,child_fear
pp461,child,424,trial6,cheek,bin9,0.16969457884854422,child_fear
pp461,child,424,trial7,brow,bin1,-0.03718859430476365,child_fear
pp461,child,424,trial7,brow,in10,0.10357216477437303,child_fear
pp461,child,424,trial7,brow,bin2,-0.010387187413452431,child_fear
pp461,child,424,trial7,brow,bin3,-0.001239893517337054,child_fear
pp461,child,424,trial7,brow,bin4,-0.045477816197159016,child_fear
pp461,child,424,trial7,brow,bin5,-0.07390093811942425,child_fear
pp461,child,424,trial7,brow,bin6,-0.035505295158710065,child_fear
pp461,child,424,trial7,brow,bin7,-0.05464974373931422,child_fear
pp461,child,424,trial7,brow,bin8,0.08993744169133926,child_fear
pp461,child,424,trial7,brow,bin9,0.09036031928168925,child_fear
pp461,child,424,trial7,cheek,bin1,-0.06950270045335899,child_fear
pp461,child,424,trial7,cheek,in10,-0.09260748253722167,child_fear
pp461,child,424,trial7,cheek,bin2,-0.012173959907774479,child_fear
pp461,child,424,trial7,cheek,bin3,-0.05096864699912984,child_fear
pp461,child,424,trial7,cheek,bin4,-0.29383255476216774,child_fear
pp461,child,424,trial7,cheek,bin5,-0.3151416934558174,child_fear
pp461,child,424,trial7,cheek,bin6,-0.22046859317251113,child_fear
pp461,child,424,trial7,cheek,bin7,-0.4856964231591141,child_fear
pp461,child,424,trial7,cheek,bin8,-0.12269392703338211,child_fear
pp461,child,424,trial7,cheek,bin9,-0.07409226450316977,child_fear
pp461,child,424,trial8,brow,bin1,-0.05528611292867594,child_fear
pp461,child,424,trial8,brow,in10,0.07359301754392657,child_fear
pp461,child,424,trial8,brow,bin2,-0.057741266317310136,child_fear
pp461,child,424,trial8,brow,bin3,-0.020564988835566483,child_fear
pp461,child,424,trial8,brow,bin4,-0.023989065635099782,child_fear
pp461,child,424,trial8,brow,bin5,0.01597902506448881,child_fear
pp461,child,424,trial8,brow,bin6,-0.010198329460480549,child_fear
pp461,child,424,trial8,brow,bin7,0.07515314845978109,child_fear
pp461,child,424,trial8,brow,bin8,-0.07647515413058414,child_fear
pp461,child,424,trial8,brow,bin9,0.06713079106615029,child_fear
pp461,child,424,trial8,cheek,bin1,-0.23902148204691728,child_fear
pp461,child,424,trial8,cheek,in10,-0.41049914733889004,child_fear
pp461,child,424,trial8,cheek,bin2,-0.419577819864234,child_fear
pp461,child,424,trial8,cheek,bin3,-0.6911155156101527,child_fear
pp461,child,424,trial8,cheek,bin4,-0.7106415678603736,child_fear
pp461,child,424,trial8,cheek,bin5,-0.708626177901428,child_fear
