pp_no,model,emotion,bin,bin_no,trial,muscle,rms,bl_outlier
pp455,child,121,bin_8,8,trial4,cheek,3.5599,TRUE
pp455,child,121,bin_9,9,trial4,cheek,3.7746,TRUE
pp455,child,121,bin_10,10,trial4,cheek,3.7961,TRUE
pp455,adult,131,bin_0,0,trial3,brow,15.4868,TRUE
pp455,adult,131,bin_1,1,trial3,brow,14.028,TRUE
pp455,adult,131,bin_2,2,trial3,brow,13.3782,TRUE
pp455,adult,131,bin_3,3,trial3,brow,13.402,TRUE
pp455,adult,131,bin_4,4,trial3,brow,16.4545,TRUE
pp455,adult,131,bin_5,5,trial3,brow,12.0624,TRUE
pp455,adult,131,bin_6,6,trial3,brow,9.2391,TRUE
pp455,adult,131,bin_7,7,trial3,brow,11.4066,TRUE
pp455,adult,131,bin_8,8,trial3,brow,13.4438,TRUE
pp455,adult,131,bin_9,9,trial3,brow,10.693,TRUE
pp455,adult,131,bin_10,10,trial3,brow,8.6971,TRUE
pp455,adult,232,bin_0,0,trial1,brow,14.8021,TRUE
pp455,adult,232,bin_1,1,trial1,brow,15.1021,TRUE
pp455,adult,232,bin_2,2,trial1,brow,14.762,TRUE
pp455,adult,232,bin_3,3,trial1,brow,15.1349,TRUE
pp455,adult,232,bin_4,4,trial1,brow,13.5718,TRUE
pp455,adult,232,bin_5,5,trial1,brow,12.7686,TRUE
pp455,adult,232,bin_6,6,trial1,brow,13.4098,TRUE
pp455,adult,232,bin_7,7,trial1,brow,14.5648,TRUE
pp455,adult,232,bin_8,8,trial1,brow,16.3867,TRUE
pp455,adult,232,bin_9,9,trial1,brow,10.7356,TRUE
pp455,adult,232,bin_10,10,trial1,brow,9.9109,TRUE
pp455,adult,232,bin_0,0,trial5,cheek,7.6126,TRUE
pp455,adult,232,bin_1,1,trial5,cheek,7.9294,TRUE
pp455,adult,232,bin_2,2,trial5,cheek,14.8544,TRUE
pp455,adult,232,bin_3,3,trial5,cheek,9.1757,TRUE
pp455,adult,232,bin_4,4,trial5,cheek,10.0864,TRUE
pp455,adult,232,bin_5,5,trial5,cheek,7.2464,TRUE
pp455,adult,232,bin_6,6,trial5,cheek,5.7613,TRUE
pp455,adult,232,bin_7,7,trial5,cheek,5.3011,TRUE
pp455,adult,232,bin_8,8,trial5,cheek,6.6964,TRUE
pp455,adult,232,bin_9,9,trial5,cheek,7.0171,TRUE
pp455,adult,232,bin_10,10,trial5,cheek,7.0231,TRUE
pp455,child,323,bin_0,0,trial3,brow,18.2445,TRUE
pp455,child,323,bin_1,1,trial3,brow,21.7727,TRUE
pp455,child,323,bin_2,2,trial3,brow,16.7814,TRUE
pp455,child,323,bin_3,3,trial3,brow,17.4055,TRUE
pp455,child,323,bin_4,4,trial3,brow,16.6613,TRUE
pp455,child,323,bin_5,5,trial3,brow,16.9147,TRUE
pp455,child,323,bin_6,6,trial3,brow,18.7512,TRUE
pp455,child,323,bin_7,7,trial3,brow,18.1557,TRUE
pp455,child,323,bin_8,8,trial3,brow,15.5046,TRUE
pp455,child,323,bin_9,9,trial3,brow,17.255,TRUE
pp455,child,323,bin_10,10,trial3,brow,18.8197,TRUE
pp455,child,323,bin_0,0,trial5,cheek,37.9606,TRUE
pp455,child,323,bin_1,1,trial5,cheek,26.8005,TRUE
pp455,child,323,bin_2,2,trial5,cheek,21.9069,TRUE
pp455,child,323,bin_3,3,trial5,cheek,22.318,TRUE
pp455,child,323,bin_4,4,trial5,cheek,24.5904,TRUE
pp455,child,323,bin_5,5,trial5,cheek,23.6144,TRUE
pp455,child,323,bin_6,6,trial5,cheek,14.4594,TRUE
pp455,child,323,bin_7,7,trial5,cheek,23.3551,TRUE
pp455,child,323,bin_8,8,trial5,cheek,22.9202,TRUE
pp455,child,323,bin_9,9,trial5,cheek,15.1345,TRUE
pp455,child,323,bin_10,10,trial5,cheek,22.688,TRUE
pp455,child,424,bin_0,0,trial4,brow,14.8635,TRUE
pp455,child,424,bin_1,1,trial4,brow,15.2722,TRUE
pp455,child,424,bin_2,2,trial4,brow,14.7825,TRUE
pp455,child,424,bin_3,3,trial4,brow,9.8811,TRUE
pp455,child,424,bin_4,4,trial4,brow,10.0184,TRUE
pp455,child,424,bin_5,5,trial4,brow,8.7773,TRUE
pp455,child,424,bin_6,6,trial4,brow,12.9688,TRUE
pp455,child,424,bin_7,7,trial4,brow,11.6546,TRUE
pp455,child,424,bin_8,8,trial4,brow,13.1478,TRUE
pp455,child,424,bin_9,9,trial4,brow,10.7561,TRUE
pp455,child,424,bin_10,10,trial4,brow,12.255,TRUE
pp455,child,424,bin_0,0,trial8,cheek,18.3984,TRUE
pp455,child,424,bin_1,1,trial8,cheek,13.257,TRUE
pp455,child,424,bin_2,2,trial8,cheek,12.4509,TRUE
pp455,child,424,bin_3,3,trial8,cheek,10.5184,TRUE
pp455,child,424,bin_4,4,trial8,cheek,12.2106,TRUE
pp455,child,424,bin_5,5,trial8,cheek,8.1971,TRUE
pp455,child,424,bin_6,6,trial8,cheek,6.4703,TRUE
pp455,child,424,bin_7,7,trial8,cheek,9.3411,TRUE
pp455,child,424,bin_8,8,trial8,cheek,7.358,TRUE
pp455,child,424,bin_9,9,trial8,cheek,6.7624,TRUE
pp455,child,424,bin_10,10,trial8,cheek,6.9535,TRUE
pp455,adult,434,bin_0,0,trial4,cheek,11.6336,TRUE
pp455,adult,434,bin_1,1,trial4,cheek,6.0927,TRUE
pp455,adult,434,bin_2,2,trial4,cheek,5.9858,TRUE
pp455,adult,434,bin_3,3,trial4,cheek,6.3923,TRUE
pp455,adult,434,bin_4,4,trial4,cheek,6.9386,TRUE
pp455,adult,434,bin_5,5,trial4,cheek,6.0224,TRUE
pp455,adult,434,bin_6,6,trial4,cheek,5.7475,TRUE
pp455,adult,434,bin_7,7,trial4,cheek,12.1916,TRUE
pp455,adult,434,bin_8,8,trial4,cheek,19.1053,TRUE
pp455,adult,434,bin_9,9,trial4,cheek,11.6035,TRUE
pp455,adult,434,bin_10,10,trial4,cheek,7.0739,TRUE
pp455,adult,434,bin_0,0,trial7,brow,16.0431,TRUE
pp455,adult,434,bin_1,1,trial7,brow,12.5183,TRUE
pp455,adult,434,bin_2,2,trial7,brow,14.5543,TRUE
pp455,adult,434,bin_3,3,trial7,brow,13.195,TRUE
pp455,adult,434,bin_4,4,trial7,brow,16.4083,TRUE
pp455,adult,434,bin_5,5,trial7,brow,11.7731,TRUE
pp455,adult,434,bin_6,6,trial7,brow,10.8469,TRUE
pp455,adult,434,bin_7,7,trial7,brow,14.4129,TRUE
pp455,adult,434,bin_8,8,trial7,brow,10.4684,TRUE
pp455,adult,434,bin_9,9,trial7,brow,16.2963,TRUE
pp455,adult,434,bin_10,10,trial7,brow,16.348,TRUE
pp455,child,525,bin_0,0,trial4,brow,20.6362,TRUE
pp455,child,525,bin_1,1,trial4,brow,20.5079,TRUE
pp455,child,525,bin_2,2,trial4,brow,18.8808,TRUE
pp455,child,525,bin_3,3,trial4,brow,23.8295,TRUE
pp455,child,525,bin_4,4,trial4,brow,12.2881,TRUE
pp455,child,525,bin_5,5,trial4,brow,9.8357,TRUE
pp455,child,525,bin_6,6,trial4,brow,9.2117,TRUE
pp455,child,525,bin_7,7,trial4,brow,8.0603,TRUE
pp455,child,525,bin_8,8,trial4,brow,10.6049,TRUE
pp455,child,525,bin_9,9,trial4,brow,11.3497,TRUE
pp455,child,525,bin_10,10,trial4,brow,8.0572,TRUE
pp455,child,525,bin_0,0,trial4,cheek,51.0486,TRUE
pp455,child,525,bin_1,1,trial4,cheek,14.4166,TRUE
pp455,child,525,bin_2,2,trial4,cheek,22.8443,TRUE
pp455,child,525,bin_3,3,trial4,cheek,18.7121,TRUE
pp455,child,525,bin_4,4,trial4,cheek,6.9467,TRUE
pp455,child,525,bin_5,5,trial4,cheek,4.4469,TRUE
pp455,child,525,bin_6,6,trial4,cheek,3.7327,TRUE
pp455,child,525,bin_7,7,trial4,cheek,4.6778,TRUE
pp455,child,525,bin_8,8,trial4,cheek,3.6071,TRUE
pp455,child,525,bin_9,9,trial4,cheek,3.8472,TRUE
pp455,child,525,bin_10,10,trial4,cheek,5.0276,TRUE
pp455,adult,535,bin_0,0,trial1,brow,17.1609,TRUE
pp455,adult,535,bin_1,1,trial1,brow,53.4536,TRUE
pp455,adult,535,bin_2,2,trial1,brow,28.0925,TRUE
pp455,adult,535,bin_3,3,trial1,brow,18.7847,TRUE
pp455,adult,535,bin_4,4,trial1,brow,14.3588,TRUE
pp455,adult,535,bin_5,5,trial1,brow,7.6719,TRUE
pp455,adult,535,bin_6,6,trial1,brow,7.4666,TRUE
pp455,adult,535,bin_7,7,trial1,brow,7.4884,TRUE
pp455,adult,535,bin_8,8,trial1,brow,4.7498,TRUE
pp455,adult,535,bin_9,9,trial1,brow,7.3289,TRUE
pp455,adult,535,bin_10,10,trial1,brow,12.5911,TRUE
pp456,child,121,bin_0,0,trial1,cheek,6.3268,TRUE
pp456,child,121,bin_1,1,trial1,cheek,5.1743,TRUE
pp456,child,121,bin_2,2,trial1,cheek,5.1103,TRUE
pp456,child,121,bin_3,3,trial1,cheek,5.2481,TRUE
pp456,child,121,bin_4,4,trial1,cheek,5.531,TRUE
pp456,child,121,bin_5,5,trial1,cheek,5.4189,TRUE
pp456,child,121,bin_6,6,trial1,cheek,7.6214,TRUE
pp456,child,121,bin_7,7,trial1,cheek,6.4773,TRUE
pp456,child,121,bin_8,8,trial1,cheek,6.1109,TRUE
pp456,child,121,bin_9,9,trial1,cheek,5.0621,TRUE
pp456,child,121,bin_10,10,trial1,cheek,6.2107,TRUE
pp456,adult,131,bin_0,0,trial7,cheek,3.9476,TRUE
pp456,adult,131,bin_1,1,trial7,cheek,4.216,TRUE
pp456,adult,131,bin_2,2,trial7,cheek,3.9076,TRUE
pp456,adult,131,bin_3,3,trial7,cheek,3.1317,TRUE
pp456,adult,131,bin_4,4,trial7,cheek,3.5181,TRUE
pp456,adult,131,bin_5,5,trial7,cheek,4.366,TRUE
pp456,adult,131,bin_6,6,trial7,cheek,3.5283,TRUE
pp456,adult,131,bin_7,7,trial7,cheek,2.9204,TRUE
pp456,adult,131,bin_8,8,trial7,cheek,3.8835,TRUE
pp456,adult,131,bin_9,9,trial7,cheek,3.3758,TRUE
pp456,adult,131,bin_10,10,trial7,cheek,3.6485,TRUE
pp456,adult,232,bin_0,0,trial6,cheek,19.185,TRUE
pp456,adult,232,bin_1,1,trial6,cheek,19.4769,TRUE
pp456,adult,232,bin_2,2,trial6,cheek,14.4331,TRUE
pp456,adult,232,bin_3,3,trial6,cheek,19.6557,TRUE
pp456,adult,232,bin_4,4,trial6,cheek,14.9663,TRUE
pp456,adult,232,bin_5,5,trial6,cheek,16.8119,TRUE
pp456,adult,232,bin_6,6,trial6,cheek,11.5416,TRUE
pp456,adult,232,bin_7,7,trial6,cheek,12.8313,TRUE
pp456,adult,232,bin_8,8,trial6,cheek,10.0557,TRUE
pp456,adult,232,bin_9,9,trial6,cheek,14.0184,TRUE
pp456,adult,232,bin_10,10,trial6,cheek,8.7807,TRUE
pp456,child,323,bin_0,0,trial1,cheek,7.8988,TRUE
pp456,child,323,bin_1,1,trial1,cheek,8.9656,TRUE
pp456,child,323,bin_2,2,trial1,cheek,6.0587,TRUE
pp456,child,323,bin_3,3,trial1,cheek,9.1805,TRUE
pp456,child,323,bin_4,4,trial1,cheek,10.9149,TRUE
pp456,child,323,bin_5,5,trial1,cheek,15.4465,TRUE
pp456,child,323,bin_6,6,trial1,cheek,14.8924,TRUE
pp456,child,323,bin_7,7,trial1,cheek,12.9311,TRUE
pp456,child,323,bin_8,8,trial1,cheek,8.3527,TRUE
pp456,child,323,bin_9,9,trial1,cheek,6.7634,TRUE
pp456,child,323,bin_10,10,trial1,cheek,6.0676,TRUE
pp456,child,424,bin_0,0,trial4,brow,24.9465,TRUE
pp456,child,424,bin_1,1,trial4,brow,14.3764,TRUE
pp456,child,424,bin_2,2,trial4,brow,16.6576,TRUE
pp456,child,424,bin_3,3,trial4,brow,19.2211,TRUE
pp456,child,424,bin_4,4,trial4,brow,15.6676,TRUE
pp456,child,424,bin_5,5,trial4,brow,15.7979,TRUE
pp456,child,424,bin_6,6,trial4,brow,10.3092,TRUE
pp456,child,424,bin_7,7,trial4,brow,10.4538,TRUE
pp456,child,424,bin_8,8,trial4,brow,12.8014,TRUE
pp456,child,424,bin_9,9,trial4,brow,12.627,TRUE
pp456,child,424,bin_10,10,trial4,brow,9.7625,TRUE
pp456,child,424,bin_0,0,trial8,cheek,13.0365,TRUE
pp456,child,424,bin_1,1,trial8,cheek,13.2928,TRUE
pp456,child,424,bin_2,2,trial8,cheek,13.1789,TRUE
pp456,child,424,bin_3,3,trial8,cheek,15.2578,TRUE
pp456,child,424,bin_4,4,trial8,cheek,15.9541,TRUE
pp456,child,424,bin_5,5,trial8,cheek,16.9289,TRUE
pp456,child,424,bin_6,6,trial8,cheek,18.7895,TRUE
pp456,child,424,bin_7,7,trial8,cheek,14.0951,TRUE
pp456,child,424,bin_8,8,trial8,cheek,17.3988,TRUE
pp456,child,424,bin_9,9,trial8,cheek,11.1531,TRUE
pp456,child,424,bin_10,10,trial8,cheek,13.9476,TRUE
pp456,adult,434,bin_0,0,trial2,cheek,4.6796,TRUE
pp456,adult,434,bin_1,1,trial2,cheek,5.6711,TRUE
pp456,adult,434,bin_2,2,trial2,cheek,4.9212,TRUE
pp456,adult,434,bin_3,3,trial2,cheek,3.8371,TRUE
pp456,adult,434,bin_4,4,trial2,cheek,4.7714,TRUE
pp456,adult,434,bin_5,5,trial2,cheek,4.4149,TRUE
pp456,adult,434,bin_6,6,trial2,cheek,4.6573,TRUE
pp456,adult,434,bin_7,7,trial2,cheek,4.2622,TRUE
pp456,adult,434,bin_8,8,trial2,cheek,4.9893,TRUE
pp456,adult,434,bin_9,9,trial2,cheek,4.2366,TRUE
pp456,adult,434,bin_10,10,trial2,cheek,3.7038,TRUE
pp456,adult,434,bin_0,0,trial8,brow,10.0835,TRUE
pp456,adult,434,bin_1,1,trial8,brow,18.2529,TRUE
pp456,adult,434,bin_2,2,trial8,brow,14.0506,TRUE
pp456,adult,434,bin_3,3,trial8,brow,12.3301,TRUE
pp456,adult,434,bin_4,4,trial8,brow,10.586,TRUE
pp456,adult,434,bin_5,5,trial8,brow,9.196,TRUE
pp456,adult,434,bin_6,6,trial8,brow,9.125,TRUE
pp456,adult,434,bin_7,7,trial8,brow,8.8351,TRUE
pp456,adult,434,bin_8,8,trial8,brow,10.4419,TRUE
pp456,adult,434,bin_9,9,trial8,brow,7.1236,TRUE
pp456,adult,434,bin_10,10,trial8,brow,7.7915,TRUE
pp456,child,525,bin_0,0,trial8,brow,19.6719,TRUE
pp456,child,525,bin_1,1,trial8,brow,69.7105,TRUE
pp456,child,525,bin_2,2,trial8,brow,14.0269,TRUE
pp456,child,525,bin_3,3,trial8,brow,4.8211,TRUE
pp456,child,525,bin_4,4,trial8,brow,2.9126,TRUE
pp456,child,525,bin_5,5,trial8,brow,3.0979,TRUE
pp456,child,525,bin_6,6,trial8,brow,3.3353,TRUE
pp456,child,525,bin_7,7,trial8,brow,2.4521,TRUE
pp456,child,525,bin_8,8,trial8,brow,2.7244,TRUE
pp456,child,525,bin_9,9,trial8,brow,2.5419,TRUE
pp456,child,525,bin_10,10,trial8,brow,3.2297,TRUE
pp456,child,525,bin_0,0,trial8,cheek,29.1281,TRUE
pp456,child,525,bin_1,1,trial8,cheek,94.7241,TRUE
pp456,child,525,bin_2,2,trial8,cheek,29.2356,TRUE
pp456,child,525,bin_3,3,trial8,cheek,7.1579,TRUE
pp456,child,525,bin_4,4,trial8,cheek,7.3094,TRUE
pp456,child,525,bin_5,5,trial8,cheek,9.3071,TRUE
pp456,child,525,bin_6,6,trial8,cheek,7.9583,TRUE
pp456,child,525,bin_7,7,trial8,cheek,5.3988,TRUE
pp456,child,525,bin_8,8,trial8,cheek,6.3593,TRUE
pp456,child,525,bin_9,9,trial8,cheek,6.6577,TRUE
pp456,child,525,bin_10,10,trial8,cheek,9.2949,TRUE
pp456,adult,535,bin_0,0,trial5,brow,25.2115,TRUE
pp456,adult,535,bin_1,1,trial5,brow,18.8613,TRUE
pp456,adult,535,bin_2,2,trial5,brow,13.156,TRUE
pp456,adult,535,bin_3,3,trial5,brow,10.5872,TRUE
pp456,adult,535,bin_4,4,trial5,brow,10.059,TRUE
pp456,adult,535,bin_5,5,trial5,brow,5.3822,TRUE
pp456,adult,535,bin_6,6,trial5,brow,7.0749,TRUE
pp456,adult,535,bin_7,7,trial5,brow,5.1013,TRUE
pp456,adult,535,bin_8,8,trial5,brow,7.3076,TRUE
pp456,adult,535,bin_9,9,trial5,brow,7.7933,TRUE
pp456,adult,535,bin_10,10,trial5,brow,8.6279,TRUE
pp456,adult,535,bin_0,0,trial5,cheek,55.0135,TRUE
pp456,adult,535,bin_1,1,trial5,cheek,35.3323,TRUE
pp456,adult,535,bin_2,2,trial5,cheek,26.9763,TRUE
pp456,adult,535,bin_3,3,trial5,cheek,22.58,TRUE
pp456,adult,535,bin_4,4,trial5,cheek,25.2288,TRUE
pp456,adult,535,bin_5,5,trial5,cheek,7.3429,TRUE
pp456,adult,535,bin_6,6,trial5,cheek,10.9838,TRUE
pp456,adult,535,bin_7,7,trial5,cheek,12.1832,TRUE
pp456,adult,535,bin_8,8,trial5,cheek,9.0658,TRUE
pp456,adult,535,bin_9,9,trial5,cheek,12.4188,TRUE
pp456,adult,535,bin_10,10,trial5,cheek,7.6457,TRUE
pp457,adult,131,bin_0,0,trial6,cheek,13.193,TRUE
pp457,adult,131,bin_1,1,trial6,cheek,14.3002,TRUE
pp457,adult,131,bin_2,2,trial6,cheek,9.3955,TRUE
pp457,adult,131,bin_3,3,trial6,cheek,5.996,TRUE
pp457,adult,131,bin_4,4,trial6,cheek,6.2352,TRUE
pp457,adult,131,bin_5,5,trial6,cheek,12.4269,TRUE
pp457,adult,131,bin_6,6,trial6,cheek,7.7597,TRUE
pp457,adult,131,bin_7,7,trial6,cheek,11.8435,TRUE
pp457,adult,131,bin_8,8,trial6,cheek,26.9426,TRUE
pp457,adult,131,bin_9,9,trial6,cheek,12.4291,TRUE
pp457,adult,131,bin_10,10,trial6,cheek,14.229,TRUE
pp457,adult,131,bin_0,0,trial8,brow,16.5605,TRUE
pp457,adult,131,bin_1,1,trial8,brow,11.1128,TRUE
pp457,adult,131,bin_2,2,trial8,brow,17.7449,TRUE
pp457,adult,131,bin_3,3,trial8,brow,7.488,TRUE
pp457,adult,131,bin_4,4,trial8,brow,10.3994,TRUE
pp457,adult,131,bin_5,5,trial8,brow,11.1663,TRUE
pp457,adult,131,bin_6,6,trial8,brow,9.3907,TRUE
pp457,adult,131,bin_7,7,trial8,brow,4.7089,TRUE
pp457,adult,131,bin_8,8,trial8,brow,8.8428,TRUE
pp457,adult,131,bin_9,9,trial8,brow,9.6073,TRUE
pp457,adult,131,bin_10,10,trial8,brow,11.5427,TRUE
pp457,adult,232,bin_0,0,trial8,brow,18.5921,TRUE
pp457,adult,232,bin_1,1,trial8,brow,23.2888,TRUE
pp457,adult,232,bin_2,2,trial8,brow,15.4383,TRUE
pp457,adult,232,bin_3,3,trial8,brow,12.8505,TRUE
pp457,adult,232,bin_4,4,trial8,brow,32.4052,TRUE
pp457,adult,232,bin_5,5,trial8,brow,39.6791,TRUE
pp457,adult,232,bin_6,6,trial8,brow,40.3575,TRUE
pp457,adult,232,bin_7,7,trial8,brow,53.5076,TRUE
pp457,adult,232,bin_8,8,trial8,brow,37.7507,TRUE
pp457,adult,232,bin_9,9,trial8,brow,52.2909,TRUE
pp457,adult,232,bin_10,10,trial8,brow,48.4656,TRUE
pp457,adult,232,bin_0,0,trial8,cheek,5.7816,TRUE
pp457,adult,232,bin_1,1,trial8,cheek,5.1646,TRUE
pp457,adult,232,bin_2,2,trial8,cheek,6.2043,TRUE
pp457,adult,232,bin_3,3,trial8,cheek,7.7843,TRUE
pp457,adult,232,bin_4,4,trial8,cheek,6.5132,TRUE
pp457,adult,232,bin_5,5,trial8,cheek,8.0306,TRUE
pp457,adult,232,bin_6,6,trial8,cheek,11.0799,TRUE
pp457,adult,232,bin_7,7,trial8,cheek,11.2647,TRUE
pp457,adult,232,bin_8,8,trial8,cheek,8.5621,TRUE
pp457,adult,232,bin_9,9,trial8,cheek,9.5852,TRUE
pp457,adult,232,bin_10,10,trial8,cheek,9.6133,TRUE
pp457,adult,434,bin_0,0,trial1,cheek,34.7064,TRUE
pp457,adult,434,bin_1,1,trial1,cheek,30.075,TRUE
pp457,adult,434,bin_2,2,trial1,cheek,26.3821,TRUE
pp457,adult,434,bin_3,3,trial1,cheek,36.891,TRUE
pp457,adult,434,bin_4,4,trial1,cheek,38.6319,TRUE
pp457,adult,434,bin_5,5,trial1,cheek,64.6775,TRUE
pp457,adult,434,bin_6,6,trial1,cheek,61.9972,TRUE
pp457,adult,434,bin_7,7,trial1,cheek,42.6044,TRUE
pp457,adult,434,bin_8,8,trial1,cheek,40.0084,TRUE
pp457,adult,434,bin_9,9,trial1,cheek,47.2171,TRUE
pp457,adult,434,bin_10,10,trial1,cheek,70.6174,TRUE
pp457,adult,434,bin_0,0,trial3,brow,39.9064,TRUE
pp457,adult,434,bin_1,1,trial3,brow,5.9419,TRUE
pp457,adult,434,bin_2,2,trial3,brow,5.3134,TRUE
pp457,adult,434,bin_3,3,trial3,brow,6.4632,TRUE
pp457,adult,434,bin_4,4,trial3,brow,9.5115,TRUE
pp457,adult,434,bin_5,5,trial3,brow,8.5455,TRUE
pp457,adult,434,bin_6,6,trial3,brow,7.3046,TRUE
pp457,adult,434,bin_7,7,trial3,brow,4.6959,TRUE
pp457,adult,434,bin_8,8,trial3,brow,5.1764,TRUE
pp457,adult,434,bin_9,9,trial3,brow,5.442,TRUE
pp457,adult,434,bin_10,10,trial3,brow,5.8296,TRUE
pp457,adult,535,bin_0,0,trial3,cheek,5.6854,TRUE
pp457,adult,535,bin_1,1,trial3,cheek,6.4538,TRUE
pp457,adult,535,bin_2,2,trial3,cheek,6.3629,TRUE
pp457,adult,535,bin_3,3,trial3,cheek,5.5268,TRUE
pp457,adult,535,bin_4,4,trial3,cheek,6.373,TRUE
pp457,adult,535,bin_5,5,trial3,cheek,5.251,TRUE
pp457,adult,535,bin_6,6,trial3,cheek,5.7805,TRUE
pp457,adult,535,bin_7,7,trial3,cheek,4.3898,TRUE
pp457,adult,535,bin_8,8,trial3,cheek,5.3464,TRUE
pp457,adult,535,bin_9,9,trial3,cheek,6.7377,TRUE
pp457,adult,535,bin_10,10,trial3,cheek,6.0021,TRUE
pp457,adult,535,bin_0,0,trial6,brow,19.5009,TRUE
pp457,adult,535,bin_1,1,trial6,brow,36.6729,TRUE
pp457,adult,535,bin_2,2,trial6,brow,20.0797,TRUE
pp457,adult,535,bin_3,3,trial6,brow,6.2733,TRUE
pp457,adult,535,bin_4,4,trial6,brow,6.2315,TRUE
pp457,adult,535,bin_5,5,trial6,brow,5.4454,TRUE
pp457,adult,535,bin_6,6,trial6,brow,15.2883,TRUE
pp457,adult,535,bin_7,7,trial6,brow,6.6438,TRUE
pp457,adult,535,bin_8,8,trial6,brow,10.9596,TRUE
pp457,adult,535,bin_9,9,trial6,brow,5.0424,TRUE
pp457,adult,535,bin_10,10,trial6,brow,1.7247,TRUE
pp458,child,121,bin_0,0,trial3,brow,15.4887,TRUE
pp458,child,121,bin_1,1,trial3,brow,21.4632,TRUE
pp458,child,121,bin_2,2,trial3,brow,16.0874,TRUE
pp458,child,121,bin_3,3,trial3,brow,12.5682,TRUE
pp458,child,121,bin_4,4,trial3,brow,4.8627,TRUE
pp458,child,121,bin_5,5,trial3,brow,2.4519,TRUE
pp458,child,121,bin_6,6,trial3,brow,2.4717,TRUE
pp458,child,121,bin_7,7,trial3,brow,2.179,TRUE
pp458,child,121,bin_8,8,trial3,brow,2.5942,TRUE
pp458,child,121,bin_9,9,trial3,brow,10.883,TRUE
pp458,child,121,bin_10,10,trial3,brow,9.1495,TRUE
pp458,adult,131,bin_0,0,trial3,brow,20.013,TRUE
pp458,adult,131,bin_1,1,trial3,brow,20.875,TRUE
pp458,adult,131,bin_2,2,trial3,brow,19.9725,TRUE
pp458,adult,131,bin_3,3,trial3,brow,16.6614,TRUE
pp458,adult,131,bin_4,4,trial3,brow,10.899,TRUE
pp458,adult,131,bin_5,5,trial3,brow,6.4599,TRUE
pp458,adult,131,bin_6,6,trial3,brow,17.7696,TRUE
pp458,adult,131,bin_7,7,trial3,brow,20.8642,TRUE
pp458,adult,131,bin_8,8,trial3,brow,11.5872,TRUE
pp458,adult,131,bin_9,9,trial3,brow,6.5106,TRUE
pp458,adult,131,bin_10,10,trial3,brow,5.9243,TRUE
pp458,adult,131,bin_0,0,trial3,cheek,29.1227,TRUE
pp458,adult,131,bin_1,1,trial3,cheek,14.3783,TRUE
pp458,adult,131,bin_2,2,trial3,cheek,19.185,TRUE
pp458,adult,131,bin_3,3,trial3,cheek,20.9048,TRUE
pp458,adult,131,bin_4,4,trial3,cheek,15.5844,TRUE
pp458,adult,131,bin_5,5,trial3,cheek,60.525,TRUE
pp458,adult,131,bin_6,6,trial3,cheek,29.0819,TRUE
pp458,adult,131,bin_7,7,trial3,cheek,26.3017,TRUE
pp458,adult,131,bin_8,8,trial3,cheek,20.3067,TRUE
pp458,adult,131,bin_9,9,trial3,cheek,17.2931,TRUE
pp458,adult,131,bin_10,10,trial3,cheek,14.0081,TRUE
pp458,adult,232,bin_0,0,trial2,brow,11.4796,TRUE
pp458,adult,232,bin_1,1,trial2,brow,7.9935,TRUE
pp458,adult,232,bin_2,2,trial2,brow,10.5012,TRUE
pp458,adult,232,bin_3,3,trial2,brow,17.9021,TRUE
pp458,adult,232,bin_4,4,trial2,brow,19.0962,TRUE
pp458,adult,232,bin_5,5,trial2,brow,15.16,TRUE
pp458,adult,232,bin_6,6,trial2,brow,13.7963,TRUE
pp458,adult,232,bin_7,7,trial2,brow,8.977,TRUE
pp458,adult,232,bin_8,8,trial2,brow,17.4235,TRUE
pp458,adult,232,bin_9,9,trial2,brow,12.8696,TRUE
pp458,adult,232,bin_10,10,trial2,brow,15.7804,TRUE
pp458,child,323,bin_0,0,trial3,cheek,53.1368,TRUE
pp458,child,323,bin_1,1,trial3,cheek,17.8342,TRUE
pp458,child,323,bin_2,2,trial3,cheek,8.4145,TRUE
pp458,child,323,bin_3,3,trial3,cheek,17.6054,TRUE
pp458,child,323,bin_4,4,trial3,cheek,6.304,TRUE
pp458,child,323,bin_5,5,trial3,cheek,8.2589,TRUE
pp458,child,323,bin_6,6,trial3,cheek,5.2646,TRUE
pp458,child,323,bin_7,7,trial3,cheek,5.4504,TRUE
pp458,child,323,bin_8,8,trial3,cheek,4.9747,TRUE
pp458,child,323,bin_9,9,trial3,cheek,15.7681,TRUE
pp458,child,323,bin_10,10,trial3,cheek,10.3542,TRUE
pp458,child,323,bin_0,0,trial5,brow,37.4496,TRUE
pp458,child,323,bin_1,1,trial5,brow,29.8157,TRUE
pp458,child,323,bin_2,2,trial5,brow,34.0042,TRUE
pp458,child,323,bin_3,3,trial5,brow,35.8581,TRUE
pp458,child,323,bin_4,4,trial5,brow,40.511,TRUE
pp458,child,323,bin_5,5,trial5,brow,25.3036,TRUE
pp458,child,323,bin_6,6,trial5,brow,29.4153,TRUE
pp458,child,323,bin_7,7,trial5,brow,33.8947,TRUE
pp458,child,323,bin_8,8,trial5,brow,28.759,TRUE
pp458,child,323,bin_9,9,trial5,brow,24.7577,TRUE
pp458,child,323,bin_10,10,trial5,brow,19.1216,TRUE
pp458,child,424,bin_0,0,trial8,brow,20.1991,TRUE
pp458,child,424,bin_1,1,trial8,brow,17.2726,TRUE
